--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,-additional
311,Nathan N'Goumou,cm CMR,MFFW,Gladbach,22,2000,20,7,695,7.7,1,0,1,1,0,0,0,0,0.13,0.00,0.13,0.13,0.13,Matches,e110ea4b
312,Stanley N'Soki,fr FRA,DF,Hoffenheim,23,1999,19,14,1286,14.3,1,0,1,1,0,0,2,1,0.07,0.00,0.07,0.07,0.07,Matches,61590953
313,Nikolas Nartey,dk DEN,DFMF,Stuttgart,22,2000,9,5,473,5.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,30261ba1
314,Luca Netz,de GER,DFMF,Gladbach,19,2003,20,7,702,7.8,1,3,4,1,0,0,0,0,0.13,0.38,0.51,0.13,0.51,Matches,e79269bd
315,Manuel Neuer,de GER,GK,Bayern Munich,36,1986,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8778c910
316,Florian Neuhaus,de GER,MF,Gladbach,25,1997,23,16,1405,15.6,1,0,1,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06,Matches,36a59ba4
317,Jessic Ngankam,de GER,FWMF,Hertha BSC,22,2000,18,8,826,9.2,4,0,4,3,1,1,5,0,0.44,0.00,0.44,0.33,0.33,Matches,bc249af8
318,Florian Niederlechner,de GER,FWMF,Augsburg,31,1990,14,10,910,10.1,4,1,5,4,0,0,1,0,0.40,0.10,0.49,0.40,0.49,Matches,d6862409
319,Florian Niederlechner,de GER,FW,Hertha BSC,31,1990,16,11,781,8.7,1,0,1,1,0,0,2,0,0.12,0.00,0.12,0.12,0.12,Matches,d6862409
320,Justin Njinmah,de GER,FWMF,Dortmund,21,2000,1,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a45241d5
321,Christopher Nkunku,fr FRA,FWMF,RB Leipzig,24,1997,25,20,1897,21.1,16,4,20,13,3,4,4,0,0.76,0.19,0.95,0.62,0.81,Matches,7c56da38
322,Felix Nmecha,de GER,MF,Wolfsburg,21,2000,30,19,1836,20.4,3,5,8,3,0,0,3,0,0.15,0.25,0.39,0.15,0.39,Matches,091c86e2
323,Lukas Nmecha,de GER,FW,Wolfsburg,23,1998,16,10,899,10.0,4,0,4,4,0,0,3,0,0.40,0.00,0.40,0.40,0.40,Matches,0cc5f4a5
324,Hugo Novoa,es ESP,MF,RB Leipzig,19,2003,7,2,184,2.0,1,0,1,1,0,0,0,0,0.49,0.00,0.49,0.49,0.49,Matches,5458f670
325,Ørjan Nyland,no NOR,GK,RB Leipzig,31,1990,2,2,180,2.0,0,1,1,0,0,0,0,0,0.00,0.50,0.50,0.00,0.50,Matches,bdedffac
326,Tim Oermann,de GER,DF,Bochum,18,2003,4,2,194,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,57ec75bf
327,Finn Ole Becker,de GER,MF,Hoffenheim,22,2000,13,6,513,5.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,dd2e62da
328,Mathias Olesen,lu LUX,MFFW,Köln,21,2001,14,6,478,5.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,86adbcc7
329,Dani Olmo,es ESP,MF,RB Leipzig,24,1998,23,15,1282,14.2,2,5,7,2,0,0,2,0,0.14,0.35,0.49,0.14,0.49,Matches,ae44e8e2
330,Jan Olschowsky,de GER,GK,Gladbach,20,2001,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fa4cabd1
331,Jonas Omlin,ch SUI,GK,Gladbach,28,1994,15,15,1290,14.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c631f952
332,Karim Onisiwo,at AUT,FWMF,Mainz 05,30,1992,31,28,2539,28.2,10,2,12,10,0,0,4,0,0.35,0.07,0.43,0.35,0.43,Matches,f26834c7
333,Willi Orban,hu HUN,DF,RB Leipzig,29,1992,33,33,2951,32.8,4,0,4,4,0,0,3,0,0.12,0.00,0.12,0.12,0.12,Matches,20030c06
334,Ivan Ordets,ua UKR,DF,Bochum,30,1992,30,28,2449,27.2,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,86c75897
335,Jordi Osei-Tutu,eng ENG,MFDF,Bochum,23,1998,20,8,749,8.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,0a16eb36
336,Patrick Osterhage,de GER,MF,Bochum,22,2000,23,11,1029,11.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,9662c9ec
337,Paulo Otávio,br BRA,DF,Wolfsburg,27,1994,25,25,2041,22.7,0,5,5,0,0,0,7,0,0.00,0.22,0.22,0.00,0.22,Matches,1cbe4984
338,Thomas Ouwejan,nl NED,DFMF,Schalke 04,25,1996,17,10,903,10.0,0,1,1,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,Matches,36d9dabe
339,Reece Oxford,eng ENG,DF,Augsburg,23,1998,3,1,94,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8b6e0db2
340,Salih Özcan,tr TUR,MF,Dortmund,24,1998,26,17,1576,17.5,0,1,1,0,0,0,6,0,0.00,0.06,0.06,0.00,0.06,Matches,15413fa5
341,Levin Öztunalı,de GER,FWMF,Union Berlin,26,1996,2,0,9,0.1,0,1,1,0,0,0,0,0,0.00,10.00,10.00,0.00,10.00,Matches,66385c46
342,Exequiel Palacios,ar ARG,MF,Leverkusen,23,1998,25,19,1654,18.4,4,2,6,1,3,3,4,0,0.22,0.11,0.33,0.05,0.16,Matches,e82adcab
343,Miloš Pantović,rs SRB,FWMF,Union Berlin,26,1996,13,0,206,2.3,1,0,1,1,0,1,1,0,0.44,0.00,0.44,0.44,0.44,Matches,5dc15574
344,Antonios Papadopoulos,de GER,DFMF,Dortmund,22,1999,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,13d23b29
345,Kevin Paredes,us USA,MF,Wolfsburg,19,2003,22,1,529,5.9,1,3,4,1,0,0,2,0,0.17,0.51,0.68,0.17,0.68,Matches,5c50fdbc
346,Marco Pašalić,hr CRO,MF,Dortmund,21,2000,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1866b0f1
347,Felix Passlack,de GER,DFMF,Dortmund,24,1998,3,0,64,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5c899683
348,Paulinho,br BRA,FW,Leverkusen,22,2000,4,1,82,0.9,1,0,1,1,0,0,0,0,1.10,0.00,1.10,1.10,1.10,Matches,53070b63
349,Benjamin Pavard,fr FRA,DF,Bayern Munich,26,1996,30,27,2431,27.0,4,1,5,4,0,0,6,0,0.15,0.04,0.19,0.15,0.19,Matches,45a03961
350,Jiří Pavlenka,cz CZE,GK,Werder Bremen,30,1992,33,33,2908,32.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0a1cb833
351,Kristian Pedersen,dk DEN,DF,Köln,27,1994,6,3,276,3.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,5154b2ba
352,Mads Pedersen,dk DEN,DFMF,Augsburg,25,1996,28,20,1838,20.4,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,582a5247
353,Jordan Pefok,us USA,FW,Union Berlin,26,1996,31,16,1358,15.1,4,4,8,4,0,2,3,0,0.27,0.27,0.53,0.27,0.53,Matches,b684a484
354,Dženan Pejčinović,de GER,FW,Wolfsburg,17,2005,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,80f252f6
355,Peter Pekarík,sk SVK,DF,Hertha BSC,35,1986,5,2,206,2.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c18d22f5
356,Luca Pellegrini,it ITA,DFMF,Frankfurt,23,1999,9,7,557,6.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,3b61c9ec
357,Ricardo Pepi,us USA,FW,Augsburg,19,2003,4,1,95,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a2b1ed42
358,Juan Perea,co COL,FW,Stuttgart,22,2000,16,3,418,4.6,1,0,1,1,0,0,0,0,0.22,0.00,0.22,0.22,0.22,Matches,ff3d391c
359,Nils Petersen,de GER,FW,Freiburg,33,1988,27,0,277,3.1,1,0,1,1,0,0,1,0,0.32,0.00,0.32,0.32,0.32,Matches,f93e6e94
360,Lukas Petkov,bg BUL,FWMF,Augsburg,21,2000,7,0,146,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f503ef6e
361,Luca Pfeiffer,de GER,FW,Stuttgart,25,1996,19,6,701,7.8,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,83e1f40e
362,Maximilian Philipp,de GER,MF,Wolfsburg,28,1994,3,1,116,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,061e8e23
363,Maximilian Philipp,de GER,FW,Werder Bremen,28,1994,15,3,442,4.9,1,0,1,1,0,0,1,0,0.20,0.00,0.20,0.20,0.20,Matches,061e8e23
364,Amos Pieper,de GER,DF,Werder Bremen,24,1998,29,22,1957,21.7,2,1,3,2,0,0,9,0,0.09,0.05,0.14,0.09,0.14,Matches,526ea7cc
365,Marvin Plattenhardt,de GER,DFMF,Hertha BSC,30,1992,31,29,2402,26.7,0,2,2,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matches,f7aa75bd
366,Alassane Pléa,fr FRA,MFFW,Gladbach,29,1993,29,20,1774,19.7,2,9,11,1,1,2,5,0,0.10,0.46,0.56,0.05,0.51,Matches,bc6bd723
367,Joel Pohjanpalo,fi FIN,FW,Leverkusen,27,1994,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ea003d07
368,Sebastian Polter,de GER,FW,Schalke 04,31,1991,19,5,630,7.0,2,3,5,2,0,0,3,0,0.29,0.43,0.71,0.29,0.71,Matches,3745e8bd
369,Stefan Posch,at AUT,DF,Hoffenheim,25,1997,1,1,18,0.2,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,7f609bfc
370,Yussuf Poulsen,dk DEN,FW,RB Leipzig,28,1994,19,3,411,4.6,2,1,3,2,0,0,1,0,0.44,0.22,0.66,0.44,0.66,Matches,d2416c2e
371,Grischa Prömel,de GER,MF,Hoffenheim,27,1995,18,17,1454,16.2,1,1,2,1,0,0,4,0,0.06,0.06,0.12,0.06,0.12,Matches,924f9191
372,Tymoteusz Puchacz,pl POL,MF,Union Berlin,23,1999,1,1,58,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c68b1b13
373,Eduardo Quaresma,pt POR,DF,Hoffenheim,20,2002,4,1,88,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7ec723b7
374,Joshua Quarshie,de GER,DF,Hoffenheim,18,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3c200e05
375,Diant Ramaj,de GER,GK,Frankfurt,20,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b90c4a43
376,Nicolai Rapp,de GER,DFMF,Werder Bremen,25,1996,7,0,71,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c8b3a472
377,David Raum,de GER,MFDF,RB Leipzig,24,1998,28,19,1685,18.7,0,2,2,0,0,0,5,0,0.00,0.11,0.11,0.00,0.11,Matches,7d450ed3
378,Rocco Reitz,de GER,MF,Gladbach,20,2002,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cc971106
379,Marco Reus,de GER,MF,Dortmund,33,1989,25,14,1353,15.0,6,4,10,5,1,1,4,0,0.40,0.27,0.67,0.33,0.60,Matches,36a3ff67
380,Elvis Rexhbeçaj,xk KVX,MF,Augsburg,24,1997,31,30,2524,28.0,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,1ae836b1
381,Gio Reyna,us USA,MF,Dortmund,19,2002,22,4,625,6.9,7,2,9,6,1,1,2,0,1.01,0.29,1.30,0.86,1.15,Matches,7fa4e703
382,Marco Richter,de GER,MFFW,Hertha BSC,24,1997,29,21,1836,20.4,6,5,11,6,0,0,8,0,0.29,0.25,0.54,0.29,0.54,Matches,f972644c
383,Manuel Riemann,de GER,GK,Bochum,33,1988,34,34,3060,34.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,9f941969
384,Sebastian Rode,de GER,MF,Frankfurt,31,1990,27,19,1414,15.7,4,1,5,4,0,0,6,0,0.25,0.06,0.32,0.25,0.32,Matches,e12b0b5b
385,Agustín Rogel,uy URU,DF,Hertha BSC,24,1997,20,14,1426,15.8,0,1,1,0,0,0,7,0,0.00,0.06,0.06,0.00,0.06,Matches,ea42c03f
386,Merlin Röhl,de GER,MF,Freiburg,20,2002,3,0,57,0.6,0,1,1,0,0,0,0,0,0.00,1.58,1.58,0.00,1.58,Matches,1f2c7b55
387,Tony Rölke,de GER,FW,Hertha BSC,19,2003,1,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,779aa25c
388,Tom Rothe,de GER,DFMF,Dortmund,17,2004,2,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,90c1f9a4
389,Jérôme Roussillon,gp GLP,MF,Union Berlin,29,1993,16,11,957,10.6,0,2,2,0,0,0,2,0,0.00,0.19,0.19,0.00,0.19,Matches,13203c45
390,Jérôme Roussillon,gp GLP,DFMF,Wolfsburg,29,1993,4,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,13203c45
391,Sebastian Rudy,de GER,MF,Hoffenheim,32,1990,22,6,794,8.8,0,1,1,0,0,0,3,0,0.00,0.11,0.11,0.00,0.11,Matches,80f36c88
392,Georginio Rutter,fr FRA,FW,Hoffenheim,20,2002,15,11,1009,11.2,2,2,4,2,0,0,2,0,0.18,0.18,0.36,0.18,0.36,Matches,c64c01fc
393,Julian Ryerson,no NOR,MF,Union Berlin,24,1997,13,12,1037,11.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,009a4f60
394,Julian Ryerson,no NOR,DF,Dortmund,24,1997,17,17,1410,15.7,1,1,2,1,0,0,2,0,0.06,0.06,0.13,0.06,0.13,Matches,009a4f60
395,Frederik Rønnow,dk DEN,GK,Union Berlin,29,1992,29,29,2610,29.0,0,1,1,0,0,0,2,0,0.00,0.03,0.03,0.00,0.03,Matches,a70b8345
396,Marcel Sabitzer,at AUT,MF,Bayern Munich,28,1994,15,7,628,7.0,1,1,2,1,0,0,2,0,0.14,0.14,0.29,0.14,0.29,Matches,e280527c
397,Dikeni-Rafid Salifou,tg TOG,MF,Werder Bremen,19,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e1830c52
398,Roland Sallai,hu HUN,MFFW,Freiburg,25,1997,19,10,1002,11.1,1,3,4,1,0,0,6,0,0.09,0.27,0.36,0.09,0.36,Matches,bf075f6b
399,Diadie Samassékou,ml MLI,MF,Hoffenheim,26,1996,2,1,34,0.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,08593525
400,Leroy Sané,de GER,MF,Bayern Munich,26,1996,32,20,2010,22.3,8,7,15,8,0,0,4,0,0.36,0.31,0.67,0.36,0.67,Matches,2b114be3
401,Sidi Sané,de GER,MF,Schalke 04,19,2003,1,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6a52a6c6
402,Noah Sarenren Bazee,ng NGA,FWMF,Augsburg,25,1996,2,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fbbc8e15
403,Bouna Sarr,sn SEN,DFMF,Bayern Munich,30,1992,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1a4b9094
404,Joe Scally,us USA,DF,Gladbach,19,2002,28,25,2208,24.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,236f02cd
405,Kevin Schade,de GER,MF,Freiburg,20,2001,8,1,182,2.0,1,0,1,1,0,0,0,0,0.49,0.00,0.49,0.49,0.49,Matches,52afb588
406,András Schäfer,hu HUN,MF,Union Berlin,23,1999,16,10,860,9.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,049751d7
407,Derry Scherhant,de GER,MF,Hertha BSC,19,2002,10,2,285,3.2,1,0,1,1,0,0,0,0,0.32,0.00,0.32,0.32,0.32,Matches,93cba339
408,Patrik Schick,cz CZE,FW,Leverkusen,26,1996,14,10,941,10.5,3,1,4,3,0,0,0,0,0.29,0.10,0.38,0.29,0.38,Matches,5d4f7d61
409,Kingsley Schindler,gh GHA,MFDF,Köln,29,1993,29,8,1088,12.1,0,1,1,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,Matches,bd527260
410,Xaver Schlager,at AUT,MF,RB Leipzig,24,1997,22,16,1506,16.7,1,1,2,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,Matches,8f056768
411,Keven Schlotterbeck,de GER,DF,Freiburg,25,1997,2,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f6bdc830
412,Keven Schlotterbeck,de GER,DF,Bochum,25,1997,13,8,734,8.2,2,0,2,2,0,0,3,0,0.25,0.00,0.25,0.25,0.25,Matches,f6bdc830
413,Nico Schlotterbeck,de GER,DF,Dortmund,22,1999,28,27,2252,25.0,4,5,9,4,0,0,3,0,0.16,0.20,0.36,0.16,0.36,Matches,34e12499
414,Jonathan Schmid,fr FRA,DFMF,Freiburg,32,1990,3,0,41,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,088ca1bd
415,Romano Schmid,at AUT,MFFW,Werder Bremen,22,2000,27,15,1520,16.9,1,3,4,1,0,0,3,0,0.06,0.18,0.24,0.06,0.24,Matches,220ace7e
416,Kenneth Schmidt,de GER,DF,Freiburg,20,2002,5,3,251,2.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,7d31f1cb
417,Niklas Schmidt,de GER,MF,Werder Bremen,24,1998,24,11,1087,12.1,3,0,3,3,0,0,3,0,0.25,0.00,0.25,0.25,0.25,Matches,b9ae8560
418,Benno Schmitz,de GER,DF,Köln,27,1994,31,30,2420,26.9,1,0,1,1,0,0,6,0,0.04,0.00,0.04,0.04,0.04,Matches,ad00b1a8
419,Marvin Schwäbe,de GER,GK,Köln,27,1995,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,87436846
420,Alexander Schwolow,de GER,GK,Schalke 04,30,1992,23,22,2035,22.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0d55d942
421,Paul Seguin,de GER,MF,Union Berlin,27,1995,20,4,691,7.7,1,3,4,1,0,0,4,0,0.13,0.39,0.52,0.13,0.52,Matches,8872ed17
422,Davie Selke,de GER,FW,Hertha BSC,27,1995,13,3,282,3.1,1,1,2,0,1,1,1,0,0.32,0.32,0.64,0.00,0.32,Matches,1238a3f9
423,Davie Selke,de GER,FW,Köln,27,1995,17,12,869,9.7,5,0,5,5,0,0,2,0,0.52,0.00,0.52,0.52,0.52,Matches,1238a3f9
424,Suat Serdar,de GER,MF,Hertha BSC,25,1997,32,24,2021,22.5,4,2,6,4,0,0,7,0,0.18,0.09,0.27,0.18,0.27,Matches,b3325a30
425,Eniss Shabani,al ALB,MF,Mainz 05,19,2003,1,0,10,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0c88efca
426,Kiliann Sildillia,fr FRA,DFMF,Freiburg,20,2002,27,23,1977,22.0,0,2,2,0,0,0,4,1,0.00,0.09,0.09,0.00,0.09,Matches,313254a3
427,André Silva,pt POR,FW,RB Leipzig,26,1995,31,20,1738,19.3,4,3,7,4,0,0,3,0,0.21,0.16,0.36,0.21,0.36,Matches,3effaa34
428,Mohamed Simakan,fr FRA,DF,RB Leipzig,22,2000,24,18,1454,16.2,1,1,2,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,Matches,fcb27134
429,Daley Sinkgraven,nl NED,MFDF,Leverkusen,27,1995,12,4,344,3.8,0,2,2,0,0,0,1,0,0.00,0.52,0.52,0.00,0.52,Matches,73000a79
430,Tobias Sippel,de GER,GK,Gladbach,34,1988,6,5,510,5.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0d8a37c2
431,Hugo Siquet,be BEL,DFMF,Freiburg,20,2002,2,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c6cf860f
432,Tim Skarke,de GER,FWMF,Union Berlin,25,1996,3,0,53,0.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,65857fdf
433,Tim Skarke,de GER,MF,Schalke 04,25,1996,9,6,440,4.9,1,1,2,1,0,0,0,0,0.20,0.20,0.41,0.20,0.41,Matches,65857fdf
434,Ellyes Skhiri,tn TUN,MF,Köln,27,1995,32,32,2856,31.7,7,1,8,7,0,0,5,0,0.22,0.03,0.25,0.22,0.25,Matches,c2211709
435,Robert Skov,dk DEN,MF,Hoffenheim,26,1996,23,16,1349,15.0,3,2,5,1,2,2,1,0,0.20,0.13,0.33,0.07,0.20,Matches,ff98492b
436,Hrvoje Smolčić,hr CRO,DF,Frankfurt,21,2000,9,4,471,5.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c967f6b8
437,Danilo Soares,br BRA,DF,Bochum,30,1991,23,23,1766,19.6,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,c05f2f8c
438,Nikola Soldo,hr CRO,DF,Köln,21,2001,7,6,593,6.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,4f627629
439,Yann Sommer,ch SUI,GK,Bayern Munich,33,1988,19,19,1710,19.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,420c18a1
440,Yann Sommer,ch SUI,GK,Gladbach,33,1988,10,10,900,10.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,420c18a1
441,Borna Sosa,hr CRO,MFDF,Stuttgart,24,1998,25,22,1955,21.7,2,7,9,2,0,0,5,0,0.09,0.32,0.41,0.09,0.41,Matches,af0d79a9
442,Djibril Sow,ch SUI,MF,Frankfurt,25,1997,32,30,2646,29.4,4,0,4,4,0,0,9,0,0.14,0.00,0.14,0.14,0.14,Matches,4c6facae
443,Anton Stach,de GER,MF,Mainz 05,23,1998,30,22,2070,23.0,1,4,5,1,0,0,4,0,0.04,0.17,0.22,0.04,0.22,Matches,0f59a7bf
444,Kostas Stafylidis,gr GRE,DFMF,Bochum,28,1993,19,11,1043,11.6,0,2,2,0,0,0,4,0,0.00,0.17,0.17,0.00,0.17,Matches,861e0116
445,Jens Stage,dk DEN,MF,Werder Bremen,25,1996,32,21,1855,20.6,3,3,6,3,0,0,5,0,0.15,0.15,0.29,0.15,0.29,Matches,1fffae99
446,Veit Stange,de GER,MF,Hertha BSC,18,2004,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e52d33d0
447,Josip Stanišić,hr CRO,DF,Bayern Munich,22,2000,14,4,579,6.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,7ed08d5c
448,Niklas Stark,de GER,DF,Werder Bremen,27,1995,27,23,2077,23.1,0,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,Matches,aad48be9
449,Pascal Stenzel,de GER,DF,Stuttgart,26,1996,12,3,333,3.7,0,1,1,0,0,0,0,0,0.00,0.27,0.27,0.00,0.27,Matches,99f7e9aa
450,Angelo Stiller,de GER,MF,Hoffenheim,21,2001,20,6,704,7.8,1,1,2,1,0,0,1,0,0.13,0.13,0.26,0.13,0.26,Matches,3b1ed320
451,Lars Stindl,de GER,MF,Gladbach,33,1988,29,20,1734,19.3,8,7,15,8,0,0,9,0,0.42,0.36,0.78,0.42,0.78,Matches,7cd6badb
452,Kevin Stöger,at AUT,MF,Bochum,28,1993,32,29,2599,28.9,5,3,8,2,3,3,3,0,0.17,0.10,0.28,0.07,0.17,Matches,e5649a78
453,Niklas Süle,de GER,DF,Dortmund,26,1995,29,23,2118,23.5,2,3,5,2,0,0,2,0,0.08,0.13,0.21,0.08,0.21,Matches,e33c06cf
454,Ivan Šunjić,ba BIH,MF,Hertha BSC,25,1996,18,12,993,11.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,e18098de
455,Mattias Svanberg,se SWE,MF,Wolfsburg,23,1999,32,21,1835,20.4,4,6,10,4,0,0,4,0,0.20,0.29,0.49,0.20,0.49,Matches,92d83c27
456,Dominik Szoboszlai,hu HUN,MFFW,RB Leipzig,21,2000,31,28,2444,27.2,6,8,14,5,1,1,5,2,0.22,0.29,0.52,0.18,0.48,Matches,934e1968
457,Alexander Sørloth,no NOR,FW,RB Leipzig,26,1995,1,0,6,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,e92cd3f7
458,Jonathan Tah,de GER,DF,Leverkusen,26,1996,33,28,2487,27.6,1,0,1,1,0,0,6,0,0.04,0.00,0.04,0.04,0.04,Matches,bd142efb
459,Edmond Tapsoba,bf BFA,DF,Leverkusen,23,1999,33,32,2871,31.9,1,0,1,0,1,2,5,0,0.03,0.00,0.03,0.00,0.00,Matches,a73c8f95
460,Niklas Tauer,de GER,FW,Mainz 05,21,2001,3,0,93,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,27270af4
461,Mathys Tel,fr FRA,MF,Bayern Munich,17,2005,22,1,417,4.6,5,0,5,5,0,0,2,0,1.08,0.00,1.08,1.08,1.08,Matches,829aa60c
462,Semir Telalovic,de GER,FW,Gladbach,22,1999,3,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0b45a8d7
463,Simon Terodde,de GER,FW,Schalke 04,34,1988,32,21,1823,20.3,5,0,5,5,0,1,5,0,0.25,0.00,0.25,0.25,0.25,Matches,863ff1ee
464,Malick Thiaw,de GER,DF,Schalke 04,20,2001,3,3,270,3.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,ff5ea0bf
465,Jan Thielmann,de GER,MFFW,Köln,20,2002,23,6,869,9.7,2,2,4,2,0,0,5,0,0.21,0.21,0.41,0.21,0.41,Matches,fd53759d
466,Morten Thorsby,no NOR,MF,Union Berlin,26,1996,24,8,833,9.3,1,1,2,1,0,0,3,0,0.11,0.11,0.22,0.11,0.22,Matches,d1b49282
467,Marcus Thuram,fr FRA,FW,Gladbach,24,1997,30,28,2513,27.9,13,6,19,13,0,0,3,0,0.47,0.21,0.68,0.47,0.68,Matches,6f8cd6d0
