--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,-additional
156,Christian Groß,de GER,DFMF,Werder Bremen,34,1989,20,8,797,8.9,0,1,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,Matches,14a7af33
157,Brajan Gruda,de GER,MFFW,Mainz 05,19,2004,28,19,1641,18.2,4,3,7,4,0,0,5,0,0.22,0.16,0.38,0.22,0.38,Matches,ae9b998d
158,Ilia Gruev,bg BUL,MF,Werder Bremen,23,2000,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1fc4f3d1
159,Raphaël Guerreiro,pt POR,MFDF,Bayern Munich,29,1993,20,13,1191,13.2,3,0,3,3,0,0,2,0,0.23,0.00,0.23,0.23,0.23,Matches,048a1cbc
160,Josuha Guilavogui,fr FRA,DF,Mainz 05,32,1990,11,5,409,4.5,0,1,1,0,0,0,1,0,0.00,0.22,0.22,0.00,0.22,Matches,e6c43eec
161,Serhou Guirassy,gn GUI,FW,Stuttgart,27,1996,28,25,2208,24.5,28,3,31,24,4,4,0,0,1.14,0.12,1.26,0.98,1.10,Matches,923f4dda
162,Péter Gulácsi,hu HUN,GK,RB Leipzig,33,1990,13,13,1170,13.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bcb2ccd8
163,Manuel Gulde,de GER,DF,Freiburg,32,1991,27,23,2047,22.7,1,0,1,1,0,0,5,1,0.04,0.00,0.04,0.04,0.04,Matches,25ab9c9c
164,Robert Gumny,pl POL,DFMF,Augsburg,25,1998,13,6,481,5.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,1df0c0b9
165,Christian Günter,de GER,MFDF,Freiburg,30,1993,15,13,1060,11.8,1,2,3,1,0,0,1,0,0.08,0.17,0.25,0.08,0.25,Matches,8593f88c
166,Janik Haberer,de GER,MF,Union Berlin,29,1994,21,14,1221,13.6,1,1,2,1,0,0,7,0,0.07,0.07,0.15,0.07,0.15,Matches,70dcf94d
167,Robin Hack,de GER,FWMF,Gladbach,24,1998,29,14,1348,15.0,10,2,12,10,0,0,2,0,0.67,0.13,0.80,0.67,0.80,Matches,0174ba21
168,Amadou Haidara,ml MLI,MF,RB Leipzig,25,1998,21,19,1526,17.0,2,1,3,2,0,0,5,0,0.12,0.06,0.18,0.12,0.18,Matches,92432bc6
169,Sébastien Haller,ci CIV,FW,Dortmund,29,1994,14,5,396,4.4,0,1,1,0,0,0,2,0,0.00,0.23,0.23,0.00,0.23,Matches,ba115a40
170,Andreas Hanche-Olsen,no NOR,DF,Mainz 05,26,1997,15,12,992,11.0,1,0,1,1,0,0,5,0,0.09,0.00,0.09,0.09,0.09,Matches,2e77d607
171,Isak Hansen-Aarøen,no NOR,MF,Werder Bremen,18,2004,3,0,27,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,4f96ed39
172,Genki Haraguchi,jp JPN,FWMF,Stuttgart,32,1991,2,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f24ea523
173,Makoto Hasebe,jp JPN,MFDF,Frankfurt,39,1984,8,2,218,2.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,9ab16552
174,Thorgan Hazard,be BEL,FWMF,Dortmund,30,1993,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,50871bcc
175,Dominique Heintz,de GER,DF,Köln,29,1993,12,6,568,6.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,699fb8db
176,Benjamin Henrichs,de GER,DFMF,RB Leipzig,26,1997,33,28,2526,28.1,1,5,6,1,0,0,5,0,0.04,0.18,0.21,0.04,0.21,Matches,0a89e877
177,Patrick Herrmann,de GER,FWMF,Gladbach,32,1991,8,0,86,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,dfb6490a
178,Piero Hincapié,ec ECU,DF,Leverkusen,21,2002,26,16,1484,16.5,1,2,3,1,0,0,2,0,0.06,0.12,0.18,0.06,0.18,Matches,0c7a48f8
179,Adam Hložek,cz CZE,MFFW,Leverkusen,21,2002,23,5,459,5.1,2,3,5,2,0,0,1,0,0.39,0.59,0.98,0.39,0.98,Matches,5521f419
180,Nicolas Höfler,de GER,MF,Freiburg,33,1990,28,26,2330,25.9,1,1,2,1,0,0,10,1,0.04,0.04,0.08,0.04,0.08,Matches,5d8e331f
181,Jonas Hofmann,de GER,MF,Leverkusen,31,1992,32,26,2204,24.5,5,7,12,5,0,0,3,0,0.20,0.29,0.49,0.20,0.49,Matches,2903a856
182,Philipp Hofmann,de GER,FW,Bochum,30,1993,29,18,1571,17.5,4,2,6,4,0,0,1,0,0.23,0.11,0.34,0.23,0.34,Matches,877bc844
183,Lucas Höler,de GER,FWMF,Freiburg,29,1994,33,26,2305,25.6,7,2,9,6,1,2,7,0,0.27,0.08,0.35,0.23,0.31,Matches,ca618d23
184,Fabian Holland,de GER,MFDF,Darmstadt 98,33,1990,23,23,1835,20.4,0,2,2,0,0,0,4,1,0.00,0.10,0.10,0.00,0.10,Matches,017018d1
185,Benedict Hollerbach,de GER,FWMF,Union Berlin,22,2001,28,15,1282,14.2,5,0,5,5,0,0,2,0,0.35,0.00,0.35,0.35,0.35,Matches,2a158218
186,Gerrit Holtmann,ph PHI,MF,Darmstadt 98,28,1995,10,2,392,4.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2979c05a
187,Franck Honorat,fr FRA,MFFW,Gladbach,26,1996,32,28,2345,26.1,3,9,12,3,0,0,1,0,0.12,0.35,0.46,0.12,0.46,Matches,db7849ca
188,Mathias Honsak,at AUT,MFFW,Darmstadt 98,26,1996,23,10,1021,11.3,1,1,2,1,0,0,1,0,0.09,0.09,0.18,0.09,0.18,Matches,3dbdbb6a
189,Fraser Hornby,sct SCO,FW,Darmstadt 98,23,1999,7,1,217,2.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,29aee77c
190,Lukáš Hrádecký,fi FIN,GK,Leverkusen,33,1989,33,33,2970,33.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,ad3389d5
191,Timo Hübers,de GER,DF,Köln,27,1996,31,31,2778,30.9,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,94302c52
192,Mats Hummels,de GER,DF,Dortmund,34,1988,25,20,1581,17.6,3,0,3,3,0,0,4,1,0.17,0.00,0.17,0.17,0.17,Matches,05d548d8
193,Denis Huseinbasic,ba BIH,MF,Köln,22,2001,26,18,1627,18.1,0,3,3,0,0,0,5,0,0.00,0.17,0.17,0.00,0.17,Matches,b116c6e3
194,Iago,br BRA,DFMF,Augsburg,26,1997,23,18,1622,18.0,1,1,2,1,0,0,4,0,0.06,0.06,0.11,0.06,0.11,Matches,054849d2
195,Borja Iglesias,es ESP,FW,Leverkusen,30,1993,7,2,256,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,75645f0e
196,Joel Imasuen,us USA,FW,Werder Bremen,18,2004,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fb6316d5
197,Thomas Isherwood,se SWE,DF,Darmstadt 98,25,1998,12,8,636,7.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2be28a0c
198,Ko Itakura,jp JPN,DFMF,Gladbach,26,1997,20,18,1596,17.7,3,0,3,3,0,0,9,0,0.17,0.00,0.17,0.17,0.17,Matches,97d545ae
199,Hiroki Ito,jp JPN,DF,Stuttgart,24,1999,26,25,2228,24.8,0,2,2,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,Matches,204dded0
200,Lee Jae-sung,kr KOR,MF,Mainz 05,30,1992,29,24,2113,23.5,6,3,9,6,0,0,6,0,0.26,0.13,0.38,0.26,0.38,Matches,34b0387f
201,Paul Jaeckel,de GER,DF,Union Berlin,25,1998,6,2,234,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a93b6f4e
202,Kristijan Jakić,hr CRO,MF,Frankfurt,26,1997,4,1,200,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,a8ee54ad
203,Kristijan Jakić,hr CRO,MF,Augsburg,26,1997,14,13,1051,11.7,2,1,3,2,0,0,4,0,0.17,0.09,0.26,0.17,0.26,Matches,a8ee54ad
204,Tony Jantschke,de GER,DFMF,Gladbach,33,1990,4,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,34b54da7
205,Nuha Jatta,gm GAM,MF,RB Leipzig,17,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,039f01a9
206,Fredrik Jensen,fi FIN,MF,Augsburg,25,1997,22,18,1338,14.9,2,4,6,2,0,0,1,0,0.13,0.27,0.40,0.13,0.40,Matches,3eeb80e0
207,Moritz Jenz,de GER,DF,Wolfsburg,24,1999,22,21,1742,19.4,0,1,1,0,0,0,7,1,0.00,0.05,0.05,0.00,0.05,Matches,ee644761
208,Anthony Jung,de GER,DFMF,Werder Bremen,31,1991,31,30,2579,28.7,1,0,1,1,0,0,4,1,0.03,0.00,0.03,0.03,0.03,Matches,de838f86
209,Josip Juranović,hr CRO,MFDF,Union Berlin,27,1995,21,14,1294,14.4,0,2,2,0,0,1,4,0,0.00,0.14,0.14,0.00,0.14,Matches,0a084b35
210,David Jurásek,cz CZE,MFDF,Hoffenheim,22,2000,13,4,496,5.5,0,1,1,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18,Matches,d7a03bf3
211,Julian Justvan,de GER,FWMF,Hoffenheim,25,1998,4,0,49,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ab1a72b4
212,Julian Justvan,de GER,MF,Darmstadt 98,25,1998,14,11,1023,11.4,2,2,4,2,0,0,1,0,0.18,0.18,0.35,0.18,0.35,Matches,ab1a72b4
213,Ozan Kabak,tr TUR,DF,Hoffenheim,23,2000,28,28,2282,25.4,4,0,4,4,0,0,11,1,0.16,0.00,0.16,0.16,0.16,Matches,2d61d13a
214,Pavel Kadeřábek,cz CZE,MFDF,Hoffenheim,31,1992,29,28,2412,26.8,3,4,7,3,0,0,7,0,0.11,0.15,0.26,0.11,0.26,Matches,79c90e45
215,Florian Kainz,at AUT,MF,Köln,30,1992,33,29,2197,24.4,5,4,9,0,5,5,4,0,0.20,0.16,0.37,0.00,0.16,Matches,94c18565
216,Saša Kalajdžić,at AUT,FW,Frankfurt,26,1997,5,5,325,3.6,0,1,1,0,0,0,0,0,0.00,0.28,0.28,0.00,0.28,Matches,15f24fe7
217,Jakub Kamiński,pl POL,MF,Wolfsburg,21,2002,17,4,473,5.3,0,2,2,0,0,0,0,0,0.00,0.38,0.38,0.00,0.38,Matches,202b3b68
218,Kevin Kampl,si SVN,MF,RB Leipzig,32,1990,26,14,1363,15.1,1,0,1,1,0,0,3,0,0.07,0.00,0.07,0.07,0.07,Matches,b825a650
219,Harry Kane,eng ENG,FW,Bayern Munich,30,1993,32,32,2839,31.5,36,8,44,31,5,5,2,0,1.14,0.25,1.39,0.98,1.24,Matches,21a66f6a
220,Atakan Karazor,tr TUR,MF,Stuttgart,26,1996,33,31,2623,29.1,0,4,4,0,0,0,9,0,0.00,0.14,0.14,0.00,0.14,Matches,5762be5c
221,Emir Karic,ba BIH,MFDF,Darmstadt 98,26,1997,27,18,1783,19.8,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,7bbb0ac4
222,Silas Katompa,cd COD,MF,Stuttgart,24,1998,27,8,900,10.0,5,2,7,5,0,1,0,0,0.50,0.20,0.70,0.50,0.70,Matches,de4cac2d
223,Mikkel Kaufmann,dk DEN,FW,Union Berlin,22,2001,18,4,486,5.4,1,0,1,1,0,0,0,0,0.19,0.00,0.19,0.19,0.19,Matches,6e269dd3
224,Naby Keïta,gn GUI,MF,Werder Bremen,28,1995,5,1,109,1.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,f25c8e3a
225,Yannik Keitel,de GER,DFMF,Freiburg,23,2000,15,11,920,10.2,1,0,1,1,0,0,0,0,0.10,0.00,0.10,0.10,0.10,Matches,d2c580ce
226,Thomas Keller,de GER,DFMF,Heidenheim,23,1999,2,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,285c7011
227,Aljoscha Kemlein,de GER,MF,Union Berlin,18,2004,2,0,29,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4658e309
228,Tobias Kempe,de GER,MF,Darmstadt 98,34,1989,24,15,1350,15.0,3,2,5,0,3,3,1,0,0.20,0.13,0.33,0.00,0.13,Matches,d7cdfd81
229,Rani Khedira,tn TUN,MF,Union Berlin,29,1994,20,18,1343,14.9,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches,59e4b92e
230,Luca Kilian,de GER,DF,Köln,23,1999,13,6,635,7.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,610aa1e9
231,Joshua Kimmich,de GER,MFDF,Bayern Munich,28,1995,28,27,2176,24.2,1,6,7,1,0,0,1,1,0.04,0.25,0.29,0.04,0.29,Matches,49296448
232,Christoph Klarer,at AUT,DF,Darmstadt 98,23,2000,30,28,2354,26.2,2,2,4,2,0,0,9,0,0.08,0.08,0.15,0.08,0.15,Matches,144e8717
233,Tim Kleindienst,de GER,FW,Heidenheim,27,1995,33,33,2869,31.9,12,3,15,10,2,2,6,0,0.38,0.09,0.47,0.31,0.41,Matches,258a6f4d
234,Lukas Klostermann,de GER,DF,RB Leipzig,27,1996,25,16,1436,16.0,1,0,1,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches,ca8033cb
235,Ansgar Knauff,de GER,MFFW,Frankfurt,21,2002,31,24,2109,23.4,7,2,9,7,0,0,7,1,0.30,0.09,0.38,0.30,0.38,Matches,19a967ab
236,Robin Knoche,de GER,DF,Union Berlin,31,1992,24,20,1917,21.3,1,0,1,1,0,1,1,0,0.05,0.00,0.05,0.05,0.05,Matches,6bd5cd5d
237,Gregor Kobel,ch SUI,GK,Dortmund,25,1997,27,27,2365,26.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,cd59b9df
238,Robin Koch,de GER,DF,Frankfurt,27,1996,31,31,2738,30.4,2,0,2,2,0,0,10,0,0.07,0.00,0.07,0.07,0.07,Matches,ea6bc03a
239,Dominik Kohr,de GER,DFMF,Mainz 05,29,1994,31,27,2184,24.3,1,0,1,1,0,0,15,1,0.04,0.00,0.04,0.04,0.04,Matches,0fbecd11
240,Randal Kolo Muani,fr FRA,FW,Frankfurt,24,1998,2,2,153,1.7,1,0,1,1,0,0,0,0,0.59,0.00,0.59,0.59,0.59,Matches,c0b3669f
241,Mert Kömür,de GER,FW,Augsburg,18,2005,4,1,118,1.3,1,0,1,1,0,0,0,0,0.76,0.00,0.76,0.76,0.76,Matches,ec68a918
242,Manu Koné,fr FRA,MF,Gladbach,22,2001,22,18,1561,17.3,1,0,1,1,0,0,4,1,0.06,0.00,0.06,0.06,0.06,Matches,86574238
243,Odilon Kossounou,ci CIV,DF,Leverkusen,22,2001,22,21,1811,20.1,1,0,1,1,0,0,3,0,0.05,0.00,0.05,0.05,0.05,Matches,1f3afdcb
244,Tomáš Koubek,cz CZE,GK,Augsburg,30,1992,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,dc366c36
245,Matej Kovar,cz CZE,GK,Leverkusen,23,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bc67a0e1
246,Dawid Kownacki,pl POL,FW,Werder Bremen,26,1997,22,3,380,4.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,be5e1c4c
247,Alex Král,cz CZE,MF,Union Berlin,25,1998,24,13,1370,15.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,e717705a
248,Andrej Kramarić,hr CRO,MFFW,Hoffenheim,32,1991,30,25,2199,24.4,15,6,21,10,5,5,4,0,0.61,0.25,0.86,0.41,0.65,Matches,603cb947
249,Christoph Kramer,de GER,MF,Gladbach,32,1991,14,1,249,2.8,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,496aeede
250,Frans Krätzig,de GER,DFMF,Bayern Munich,20,2003,4,0,56,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1fc08838
251,Tom Krauß,de GER,MF,Mainz 05,22,2001,29,13,1346,15.0,1,2,3,1,0,0,5,0,0.07,0.13,0.20,0.07,0.20,Matches,9f77012e
252,Lukas Kübler,de GER,DF,Freiburg,30,1992,26,22,1847,20.5,1,0,1,1,0,0,7,0,0.05,0.00,0.05,0.05,0.05,Matches,2a29eb9b
253,Mahmut Kücüksahin,,DF,Augsburg,19,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5c954071
254,Christian Kühlwetter,de GER,FWMF,Heidenheim,27,1996,1,0,8,0.1,0,1,1,0,0,0,0,0,0.00,11.25,11.25,0.00,11.25,Matches,2a73f18d
255,Moritz-Broni Kwarteng,gh GHA,MFFW,Bochum,25,1998,11,2,281,3.1,0,1,1,0,0,0,1,1,0.00,0.32,0.32,0.00,0.32,Matches,1e2057aa
256,Maxence Lacroix,fr FRA,DF,Wolfsburg,23,2000,28,27,2362,26.2,4,1,5,4,0,0,5,3,0.15,0.04,0.19,0.15,0.19,Matches,277c49ed
257,Aïssa Laïdouni,tn TUN,MF,Union Berlin,26,1996,23,10,1071,11.9,0,3,3,0,0,0,2,0,0.00,0.25,0.25,0.00,0.25,Matches,22798128
258,Konrad Laimer,at AUT,MFDF,Bayern Munich,26,1997,29,18,1772,19.7,0,3,3,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,Matches,c1b7847c
259,Stefan Lainer,at AUT,MFDF,Gladbach,30,1992,15,8,751,8.3,0,1,1,0,0,0,2,0,0.00,0.12,0.12,0.00,0.12,Matches,4aea5077
260,Hugo Larsson,se SWE,MF,Frankfurt,19,2004,29,21,1886,21.0,2,1,3,2,0,0,1,0,0.10,0.05,0.14,0.10,0.14,Matches,00c9a283
261,Diogo Leite,pt POR,DF,Union Berlin,24,1999,32,31,2702,30.0,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,c4987edc
262,Maxim Leitsch,de GER,DF,Mainz 05,25,1998,7,4,379,4.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7e12a98d
263,Christopher Lenz,de GER,DFMF,RB Leipzig,28,1994,5,0,47,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bbd86530
264,Christopher Lenz,de GER,DFMF,Frankfurt,28,1994,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bbd86530
265,Jamie Leweling,de GER,MF,Stuttgart,22,2001,34,17,1523,16.9,4,4,8,4,0,0,3,0,0.24,0.24,0.47,0.24,0.47,Matches,13fe7b69
266,Philipp Lienhart,at AUT,DF,Freiburg,27,1996,15,14,1265,14.1,1,0,1,1,0,0,3,0,0.07,0.00,0.07,0.07,0.07,Matches,302527b2
267,Matthijs de Ligt,nl NED,DF,Bayern Munich,23,1999,22,16,1390,15.4,2,0,2,2,0,0,5,0,0.13,0.00,0.13,0.13,0.13,Matches,d6e53a3a
268,Jesper Lindstrøm,dk DEN,FW,Frankfurt,23,2000,1,1,83,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,37dc1a48
269,Dejan Ljubičić,at AUT,MF,Köln,25,1997,26,24,2048,22.8,0,2,2,0,0,0,6,0,0.00,0.09,0.09,0.00,0.09,Matches,c455a2b2
270,Noah Loosli,ch SUI,DF,Bochum,26,1997,10,2,346,3.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,5dbfd101
271,Anthony Losilla,fr FRA,MF,Bochum,37,1986,31,31,2576,28.6,1,2,3,1,0,0,10,0,0.03,0.07,0.10,0.03,0.10,Matches,07c7eb0c
272,Castello Lukeba,fr FRA,DF,RB Leipzig,20,2002,32,24,2191,24.3,1,0,1,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,Matches,5b9512c5
273,Andreas Luthe,de GER,GK,Bochum,36,1987,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7fe12375
274,Senne Lynen,be BEL,MF,Werder Bremen,24,1999,32,20,1797,20.0,0,3,3,0,0,0,6,0,0.00,0.15,0.15,0.00,0.15,Matches,0ed60738
275,Ian Maatsen,nl NED,DF,Dortmund,21,2002,16,15,1264,14.0,2,2,4,2,0,0,5,0,0.14,0.14,0.28,0.14,0.28,Matches,cab9634e
276,Matej Maglica,hr CRO,DF,Darmstadt 98,24,1998,26,21,1698,18.9,1,0,1,1,0,0,7,2,0.05,0.00,0.05,0.05,0.05,Matches,36cf2caf
277,Arne Maier,de GER,MFFW,Augsburg,24,1999,22,10,1003,11.1,2,4,6,2,0,0,0,0,0.18,0.36,0.54,0.18,0.54,Matches,ab700320
278,Linton Maina,de GER,MF,Köln,24,1999,31,21,1901,21.1,1,3,4,1,0,0,4,0,0.05,0.14,0.19,0.05,0.19,Matches,e5d85da8
279,Patrick Mainka,de GER,DF,Heidenheim,28,1994,34,34,3060,34.0,2,0,2,2,0,0,1,0,0.06,0.00,0.06,0.06,0.06,Matches,dd9caa07
280,Lovro Majer,hr CRO,MFFW,Wolfsburg,25,1998,32,25,2106,23.4,5,5,10,3,2,2,5,0,0.21,0.21,0.43,0.13,0.34,Matches,fc46aab1
281,Jordy Makengo,fr FRA,DFMF,Freiburg,21,2001,20,10,1026,11.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,14b09c41
282,Julián Malatini,ar ARG,DF,Werder Bremen,22,2001,11,6,602,6.7,1,0,1,1,0,0,1,0,0.15,0.00,0.15,0.15,0.15,Matches,8b84b707
283,Donyell Malen,nl NED,MFFW,Dortmund,24,1999,27,21,1781,19.8,13,1,14,13,0,0,5,0,0.66,0.05,0.71,0.66,0.71,Matches,116c35df
284,Lennard Maloney,us USA,MF,Heidenheim,23,1999,29,27,2284,25.4,1,1,2,1,0,0,1,0,0.04,0.04,0.08,0.04,0.08,Matches,75402e99
285,David Mamutovic,de GER,MF,Mainz 05,22,2000,2,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7c24eaf8
286,Braydon Manu,gh GHA,MF,Darmstadt 98,26,1997,4,3,171,1.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,e9a97974
287,Omar Marmoush,eg EGY,FWMF,Frankfurt,24,1999,29,27,2301,25.6,12,6,18,10,2,2,7,0,0.47,0.23,0.70,0.39,0.63,Matches,0e0102eb
288,Eric Martel,de GER,MF,Köln,21,2002,30,29,2457,27.3,1,1,2,1,0,0,6,0,0.04,0.04,0.07,0.04,0.07,Matches,92a16062
289,Erhan Mašović,rs SRB,DFMF,Bochum,24,1998,29,24,2219,24.7,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,a396fb61
290,Roberto Massimo,de GER,FWMF,Stuttgart,22,2000,5,0,84,0.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,fc62fdf4
291,Jean Mattéo Bahoya,fr FRA,MF,Frankfurt,18,2005,8,1,177,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,70d4c949
292,Philipp Max,de GER,MFDF,Frankfurt,29,1993,23,17,1350,15.0,1,2,3,1,0,0,2,0,0.07,0.13,0.20,0.07,0.20,Matches,826e8b63
293,Eric Maxim Choupo-Moting,cm CMR,MF,Bayern Munich,34,1989,27,7,717,8.0,2,2,4,2,0,0,1,0,0.25,0.25,0.50,0.25,0.50,Matches,0e6bc38c
294,Noussair Mazraoui,ma MAR,DF,Bayern Munich,25,1997,19,15,1197,13.3,0,3,3,0,0,0,3,0,0.00,0.23,0.23,0.00,0.23,Matches,b74277a0
295,Kevin Mbabu,ch SUI,DFMF,Augsburg,28,1995,25,22,2047,22.7,0,2,2,0,0,0,5,0,0.00,0.09,0.09,0.00,0.09,Matches,493924a7
296,Noah Mbamba,be BEL,MF,Leverkusen,18,2005,3,0,16,0.2,0,1,1,0,0,0,0,0,0.00,5.63,5.63,0.00,5.63,Matches,e75129bd
297,Nathanaël Mbuku,cd COD,FWMF,Augsburg,21,2002,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,46750e9c
298,Marvin Mehlem,de GER,MF,Darmstadt 98,25,1997,20,19,1482,16.5,3,2,5,3,0,0,3,0,0.18,0.12,0.30,0.18,0.30,Matches,10876d02
299,Thomas Meunier,be BEL,DF,Dortmund,31,1991,8,7,586,6.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e162b013
300,Alexander Meyer,de GER,GK,Dortmund,32,1991,8,7,695,7.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b56dd813
301,Sven Michel,de GER,FWMF,Augsburg,33,1990,22,5,583,6.5,2,1,3,1,1,2,2,0,0.31,0.15,0.46,0.15,0.31,Matches,1e274a0a
302,Enzo Millot,fr FRA,MF,Stuttgart,21,2002,31,27,2241,24.9,5,4,9,4,1,1,5,0,0.20,0.16,0.36,0.16,0.32,Matches,f76022e7
303,Jovan Milošević,rs SRB,FW,Stuttgart,18,2005,5,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fdbe14c8
304,Kim Min-jae,kr KOR,DF,Bayern Munich,26,1996,25,22,1970,21.9,1,1,2,1,0,0,3,0,0.05,0.05,0.09,0.05,0.09,Matches,e0f8151c
305,Maximilian Mittelstädt,de GER,DFMF,Stuttgart,26,1997,31,23,2103,23.4,2,4,6,2,0,0,5,0,0.09,0.17,0.26,0.09,0.26,Matches,88d4144a
306,Marko Mladenović,rs SRB,MF,Frankfurt,18,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6510ee8d
307,Max Moerstedt,de GER,FW,Hoffenheim,17,2006,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,710045fb
308,Mateu Morey,es ESP,DF,Dortmund,23,2000,3,2,110,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5fd5e542
309,Youssoufa Moukoko,de GER,FW,Dortmund,18,2004,20,4,625,6.9,5,0,5,5,0,0,1,0,0.72,0.00,0.72,0.72,0.72,Matches,6ce43701
310,Andreas Müller,de GER,MF,Darmstadt 98,23,2000,11,2,349,3.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2244908c
311,Jannik Müller,de GER,DF,Darmstadt 98,29,1994,16,12,1134,12.6,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,796a5f30
