--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,-additional
315,Massimo Luongo,au AUS,MF,Ipswich Town,31,1992,11,2,201,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,967ac6e1
316,Ian Maatsen,nl NED,DF,Aston Villa,22,2002,29,10,1139,12.7,1,2,3,1,0,0,2,0,0.08,0.16,0.24,0.08,0.24,Matches,cab9634e
317,Alexis Mac Allister,ar ARG,MF,Liverpool,25,1998,35,30,2599,28.9,5,5,10,5,0,0,6,0,0.17,0.17,0.35,0.17,0.35,Matches,83d074ff
318,James Maddison,eng ENG,MF,Tottenham,27,1996,31,21,1809,20.1,9,7,16,9,0,0,6,0,0.45,0.35,0.80,0.45,0.80,Matches,ee38d9c5
319,Noni Madueke,eng ENG,MF,Chelsea,22,2002,32,27,2033,22.6,7,3,10,7,0,0,3,0,0.31,0.13,0.44,0.31,0.44,Matches,bf34eebd
320,Gabriel Magalhães,br BRA,DF,Arsenal,26,1997,28,28,2363,26.3,3,1,4,3,0,0,4,0,0.11,0.04,0.15,0.11,0.15,Matches,67ac5bb8
321,Edmond-Paris Maghoma,eng ENG,MF,Brentford,23,2001,8,0,119,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8a3ddcd2
322,Harry Maguire,eng ENG,DF,Manchester Utd,31,1993,27,19,1758,19.5,1,0,1,1,0,0,7,0,0.05,0.00,0.05,0.05,0.05,Matches,d8931174
323,Kobbie Mainoo,eng ENG,MF,Manchester Utd,19,2005,25,19,1651,18.3,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,c6220452
324,Tyrell Malacia,nl NED,MF,Manchester Utd,24,1999,3,2,100,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,6b6c793c
325,Donyell Malen,nl NED,MF,Aston Villa,25,1999,14,2,305,3.4,3,0,3,3,0,0,0,0,0.89,0.00,0.89,0.89,0.89,Matches,116c35df
326,Mateus Mane,pt POR,MF,Wolves,16,2007,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c15cb409
327,Orel Mangala,be BEL,MF,Everton,26,1998,19,14,1261,14.0,1,0,1,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,Matches,a572e291
328,Ryan Manning,ie IRL,DFMF,Southampton,28,1996,24,18,1462,16.2,0,1,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,Matches,847b53eb
329,Solly March,eng ENG,MF,Brighton,30,1994,8,1,168,1.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,bb5fbd2b
330,Omar Marmoush,eg EGY,MFFW,Manchester City,25,1999,16,14,1175,13.1,7,0,7,7,0,0,0,0,0.54,0.00,0.54,0.54,0.54,Matches,0e0102eb
331,Gabriel Martinelli,br BRA,FWMF,Arsenal,23,2001,33,25,2290,25.4,8,4,12,8,0,0,1,0,0.31,0.16,0.47,0.31,0.47,Matches,48a5a5d6
332,Emiliano Martínez,ar ARG,GK,Aston Villa,31,1992,37,37,3194,35.5,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches,7956236f
333,Lisandro Martínez,ar ARG,DF,Manchester Utd,26,1998,20,20,1751,19.5,2,1,3,2,0,0,7,0,0.10,0.05,0.15,0.10,0.15,Matches,bac46a10
334,Pape Matar Sarr,sn SEN,MF,Tottenham,21,2002,36,22,1913,21.3,3,2,5,3,0,0,6,0,0.14,0.09,0.24,0.14,0.24,Matches,feb5d972
335,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,27,1997,37,33,2648,29.4,14,2,16,12,2,2,2,0,0.48,0.07,0.54,0.41,0.48,Matches,50e6dc35
336,Stephy Mavididi,eng ENG,MF,Leicester City,26,1998,30,16,1615,17.9,4,1,5,4,0,0,2,0,0.22,0.06,0.28,0.22,0.28,Matches,30144daa
337,Konstantinos Mavropanos,gr GRE,DF,West Ham,26,1997,33,21,2045,22.7,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches,00963611
338,Noussair Mazraoui,ma MAR,DFMF,Manchester Utd,26,1997,37,34,2838,31.5,0,1,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,Matches,b74277a0
339,Bryan Mbeumo,cm CMR,MFFW,Brentford,24,1999,38,38,3414,37.9,20,7,27,15,5,6,3,0,0.53,0.18,0.71,0.40,0.58,Matches,6afaebf2
340,James Mcatee,eng ENG,MF,Manchester City,21,2002,15,3,349,3.9,3,0,3,3,0,0,1,0,0.77,0.00,0.77,0.77,0.77,Matches,96593e89
341,Kasey McAteer,ie IRL,MF,Leicester City,22,2001,18,9,852,9.5,1,1,2,1,0,0,3,0,0.11,0.11,0.21,0.11,0.21,Matches,b2c66859
342,Alex McCarthy,eng ENG,GK,Southampton,34,1989,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,36c2ca73
343,John McGinn,sct SCO,MF,Aston Villa,29,1994,34,27,2223,24.7,1,4,5,1,0,0,7,0,0.04,0.16,0.20,0.04,0.20,Matches,90f91999
344,Dwight McNeil,eng ENG,MF,Everton,24,1999,21,15,1371,15.2,4,6,10,4,0,0,1,0,0.26,0.39,0.66,0.26,0.66,Matches,fc15fb84
345,Scott McTominay,sct SCO,MF,Manchester Utd,27,1996,2,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d93c2511
346,Ben Mee,eng ENG,DF,Brentford,34,1989,7,2,183,2.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,8df7a2fb
347,Jayden Meghoma,eng ENG,DF,Brentford,18,2006,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,07382f6c
348,Mikel Merino,es ESP,MFFW,Arsenal,28,1996,28,17,1586,17.6,7,2,9,7,0,0,4,1,0.40,0.11,0.51,0.40,0.51,Matches,d080ed5e
349,Shumaira Mheuka,eng ENG,FW,Chelsea,16,2007,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,43d0b694
350,Nikola Milenković,rs SRB,DF,Nottingham,26,1997,37,37,3330,37.0,5,2,7,5,0,0,4,0,0.14,0.05,0.19,0.14,0.19,Matches,bee704fc
351,Lewis Miley,eng ENG,MF,Newcastle,18,2006,14,1,313,3.5,1,0,1,1,0,0,0,0,0.29,0.00,0.29,0.29,0.29,Matches,2c6835e5
352,James Milner,eng ENG,MF,Brighton,38,1986,4,3,170,1.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2f90f6b8
353,Tyrone Mings,eng ENG,DF,Aston Villa,31,1993,14,12,1120,12.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,8397a50c
354,Yankuba Minteh,gm GAM,MF,Brighton,20,2004,32,20,1838,20.4,6,4,10,6,0,0,6,0,0.29,0.20,0.49,0.29,0.49,Matches,c3cf087d
355,Tyrick Mitchell,eng ENG,MF,Crystal Palace,24,1999,37,37,3092,34.4,0,5,5,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,Matches,5cbd1eb0
356,Kaoru Mitoma,jp JPN,MF,Brighton,27,1997,36,28,2603,28.9,10,4,14,10,0,0,1,0,0.35,0.14,0.48,0.35,0.48,Matches,74618572
357,Jakub Moder,pl POL,MF,Brighton,25,1999,4,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f230bc30
358,Jeremy Monga,eng ENG,FW,Leicester City,15,2009,7,0,112,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4c168d3a
359,Mikey Moore,eng ENG,MFFW,Tottenham,16,2007,10,3,366,4.1,0,1,1,0,0,0,0,0,0.00,0.25,0.25,0.00,0.25,Matches,00953a9d
360,Ederson Moraes,br BRA,GK,Manchester City,30,1993,26,26,2320,25.8,0,4,4,0,0,0,4,0,0.00,0.16,0.16,0.00,0.16,Matches,3bb7b8b4
361,Morato,br BRA,DF,Nottingham,23,2001,26,6,907,10.1,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,0f41e2ee
362,Álex Moreno,es ESP,DF,Nottingham,31,1993,15,11,955,10.6,0,1,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,Matches,16e9d0ea
363,Sam Morsy,eg EGY,MF,Ipswich Town,32,1991,33,31,2751,30.6,1,1,2,1,0,0,10,0,0.03,0.03,0.07,0.03,0.07,Matches,a23c0949
364,Yerson Mosquera,co COL,DF,Wolves,23,2001,5,5,441,4.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,1e159d70
365,Mason Mount,eng ENG,MFFW,Manchester Utd,25,1999,17,8,622,6.9,1,0,1,1,0,0,3,0,0.14,0.00,0.14,0.14,0.14,Matches,9674002f
366,Divin Mubama,eng ENG,FW,Manchester City,19,2004,1,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,92868cb5
367,Mykhailo Mudryk,ua UKR,MF,Chelsea,23,2001,7,1,151,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,049a888d
368,Marshall Munetsi,zw ZIM,MFFW,Wolves,28,1996,14,12,1078,12.0,2,1,3,2,0,0,0,0,0.17,0.08,0.25,0.17,0.25,Matches,2acf0cd7
369,Rodrigo Muniz,br BRA,FW,Fulham,23,2001,31,8,964,10.7,8,1,9,8,0,0,1,0,0.75,0.09,0.84,0.75,0.84,Matches,a755db8c
370,Daniel Muñoz,co COL,MF,Crystal Palace,28,1996,37,37,3228,35.9,4,5,9,4,0,0,10,0,0.11,0.14,0.25,0.11,0.25,Matches,778ef829
371,Arijanet Muric,xk KVX,GK,Ipswich Town,25,1998,18,18,1620,18.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,99aa1a84
372,Murillo,br BRA,DF,Nottingham,22,2002,36,36,3188,35.4,2,0,2,2,0,0,6,0,0.06,0.00,0.06,0.06,0.06,Matches,1704b0b8
373,Jacob Murphy,eng ENG,FWMF,Newcastle,29,1995,35,31,2360,26.2,8,12,20,8,0,0,4,0,0.31,0.46,0.76,0.31,0.76,Matches,de112b84
374,Vitaliy Mykolenko,ua UKR,DF,Everton,25,1999,35,35,3082,34.2,1,2,3,1,0,0,4,0,0.03,0.06,0.09,0.03,0.09,Matches,30d4a2e5
375,Iliman Ndiaye,sn SEN,MFFW,Everton,24,2000,33,29,2430,27.0,9,0,9,7,2,2,3,0,0.33,0.00,0.33,0.26,0.26,Matches,5ed97752
376,Wilfred Ndidi,ng NGA,MF,Leicester City,27,1996,28,28,2324,25.8,0,5,5,0,0,0,8,0,0.00,0.19,0.19,0.00,0.19,Matches,6b47c5db
377,Kosta Nedeljković,rs SRB,DF,Aston Villa,18,2005,5,0,126,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c70be9cf
378,Reiss Nelson,eng ENG,MF,Fulham,24,1999,11,5,487,5.4,1,1,2,1,0,0,1,0,0.18,0.18,0.37,0.18,0.37,Matches,c5bdb6e3
379,Reiss Nelson,eng ENG,FWMF,Arsenal,24,1999,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c5bdb6e3
380,Neto,br BRA,GK,Bournemouth,35,1989,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a9dc785c
381,Pedro Neto,pt POR,MFFW,Chelsea,24,2000,35,24,2269,25.2,4,6,10,4,0,0,8,0,0.16,0.24,0.40,0.16,0.40,Matches,7ba2eaa9
382,Eddie Nketiah,eng ENG,FWMF,Crystal Palace,25,1999,29,9,1034,11.5,3,1,4,3,0,0,6,1,0.26,0.09,0.35,0.26,0.35,Matches,a53649b7
383,Christopher Nkunku,fr FRA,MFFW,Chelsea,26,1997,27,9,921,10.2,3,2,5,3,0,0,2,0,0.29,0.20,0.49,0.29,0.49,Matches,7c56da38
384,Gustavo Nunes,br BRA,MF,Brentford,18,2005,3,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e504780f
385,Matheus Nunes,pt POR,DFMF,Manchester City,25,1998,26,19,1674,18.6,1,6,7,1,0,0,4,0,0.05,0.32,0.38,0.05,0.38,Matches,e6af02e0
386,Darwin Núñez,uy URU,FW,Liverpool,25,1999,30,8,1133,12.6,5,2,7,5,0,0,8,0,0.40,0.16,0.56,0.40,0.56,Matches,4d77b365
387,Ethan Nwaneri,eng ENG,FWMF,Arsenal,17,2007,26,11,895,9.9,4,2,6,4,0,0,1,0,0.40,0.20,0.60,0.40,0.60,Matches,7f94982c
388,Christian Nørgaard,dk DEN,MF,Brentford,30,1994,34,34,2819,31.3,5,4,9,5,0,0,8,1,0.16,0.13,0.29,0.16,0.29,Matches,df0a4c90
389,Jake O'Brien,ie IRL,DF,Everton,23,2001,20,17,1571,17.5,2,0,2,2,0,0,5,0,0.11,0.00,0.11,0.11,0.11,Matches,25f2ef01
390,Nico O'Reilly,eng ENG,DF,Manchester City,19,2005,9,6,528,5.9,2,0,2,2,0,0,0,0,0.34,0.00,0.34,0.34,0.34,Matches,91ca4a16
391,Matt O'Riley,dk DEN,MF,Brighton,23,2000,21,11,938,10.4,2,2,4,1,1,1,1,0,0.19,0.19,0.38,0.10,0.29,Matches,fb495bb8
392,Dara O'Shea,ie IRL,DF,Ipswich Town,25,1999,35,35,3122,34.7,0,2,2,0,0,0,6,0,0.00,0.06,0.06,0.00,0.06,Matches,1d042188
393,Chidozie Obi-Martin,dk DEN,FW,Manchester Utd,16,2007,7,1,165,1.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0c9bfc3b
394,Wilson Odobert,fr FRA,FWMF,Tottenham,19,2004,16,9,850,9.4,1,0,1,1,0,0,0,0,0.11,0.00,0.11,0.11,0.11,Matches,35516eac
395,Chiedozie Ogbene,ie IRL,MF,Ipswich Town,27,1997,5,3,238,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,788c0277
396,Caleb Okoli,it ITA,DF,Leicester City,23,2001,19,12,1125,12.5,1,0,1,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08,Matches,8ec109e6
397,Robin Olsen,se SWE,GK,Aston Villa,34,1990,4,1,226,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e7ee38c3
398,Amadou Onana,be BEL,MF,Aston Villa,22,2001,26,20,1617,18.0,3,0,3,3,0,0,4,0,0.17,0.00,0.17,0.17,0.17,Matches,828657ff
399,André Onana,cm CMR,GK,Manchester Utd,28,1996,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e9c0c1b2
400,Paul Onuachu,ng NGA,FW,Southampton,30,1994,25,11,1050,11.7,4,1,5,4,0,0,4,0,0.34,0.09,0.43,0.34,0.43,Matches,c06d1086
401,Frank Onyeka,ng NGA,MF,Brentford,26,1998,2,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2944f86f
402,Lewis Orford,eng ENG,MF,West Ham,18,2006,2,0,49,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,40aaa04c
403,Stefan Ortega,de GER,GK,Manchester City,31,1992,13,12,1100,12.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c1242d4e
404,William Osula,dk DEN,FW,Newcastle,20,2003,14,0,134,1.5,1,0,1,1,0,0,0,0,0.67,0.00,0.67,0.67,0.67,Matches,7b355808
405,Dango Ouattara,bf BFA,MFFW,Bournemouth,22,2002,32,21,2005,22.3,7,4,11,7,0,0,3,0,0.31,0.18,0.49,0.31,0.49,Matches,2f9e4435
406,Alex Palmer,eng ENG,GK,Ipswich Town,27,1996,13,13,1170,13.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,6ea97fd5
407,Cole Palmer,eng ENG,MF,Chelsea,22,2002,37,36,3191,35.5,15,8,23,11,4,5,7,0,0.42,0.23,0.65,0.31,0.54,Matches,dc7f8a28
408,Emerson Palmieri,it ITA,DFMF,West Ham,29,1994,31,26,2113,23.5,2,1,3,2,0,0,5,0,0.09,0.04,0.13,0.09,0.13,Matches,e0bc6fdc
409,Lucas Paquetá,br BRA,MFFW,West Ham,26,1997,33,27,2380,26.4,4,0,4,2,2,2,10,0,0.15,0.00,0.15,0.08,0.08,Matches,9b6f7fd5
410,Thomas Partey,gh GHA,MFDF,Arsenal,31,1993,35,31,2797,31.1,4,2,6,4,0,0,4,0,0.13,0.06,0.19,0.13,0.19,Matches,529f49ab
411,Nathan Patterson,sct SCO,DF,Everton,22,2001,10,3,347,3.9,0,1,1,0,0,0,1,0,0.00,0.26,0.26,0.00,0.26,Matches,230f0471
412,Andreas Pereira,br BRA,MF,Fulham,28,1996,33,25,2013,22.4,2,4,6,2,0,1,7,0,0.09,0.18,0.27,0.09,0.27,Matches,6639e500
413,Ricardo Pereira,pt POR,DF,Leicester City,30,1993,10,4,388,4.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,75a72a99
414,Kalvin Phillips,eng ENG,MF,Ipswich Town,28,1995,19,14,1237,13.7,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches,4f565d77
415,Jaden Philogene Bidace,eng ENG,MF,Aston Villa,22,2002,11,2,332,3.7,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,19f4d211
416,Jaden Philogene Bidace,eng ENG,MF,Ipswich Town,22,2002,10,5,474,5.3,2,0,2,2,0,0,1,0,0.38,0.00,0.38,0.38,0.38,Matches,19f4d211
417,Jordan Pickford,eng ENG,GK,Everton,30,1994,38,38,3420,38.0,0,1,1,0,0,0,7,0,0.00,0.03,0.03,0.00,0.03,Matches,4806ec67
418,Ethan Pinnock,jm JAM,DF,Brentford,31,1993,22,21,1913,21.3,2,0,2,2,0,0,2,0,0.09,0.00,0.09,0.09,0.09,Matches,e541326e
419,Daniel Podence,pt POR,FWMF,Wolves,28,1995,2,0,48,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7fcc71d8
420,Alfie Pond,eng ENG,DF,Wolves,20,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,039c3d96
421,Nick Pope,eng ENG,GK,Newcastle,32,1992,28,28,2520,28.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,4b40d9ca
422,Pedro Porro,es ESP,DF,Tottenham,24,1999,33,28,2610,29.0,2,6,8,2,0,0,5,0,0.07,0.21,0.28,0.07,0.28,Matches,27d0a506
423,Jarell Quansah,eng ENG,DF,Liverpool,21,2003,13,4,495,5.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,4125cb98
424,Aaron Ramsdale,eng ENG,GK,Southampton,26,1998,30,30,2700,30.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,466fb2c5
425,Jacob Ramsey,eng ENG,MF,Aston Villa,23,2001,29,19,1623,18.0,1,3,4,1,0,0,4,1,0.06,0.17,0.22,0.06,0.22,Matches,1544f145
426,Marcus Rashford,eng ENG,FWMF,Aston Villa,26,1997,10,4,444,4.9,2,2,4,1,1,1,0,0,0.41,0.41,0.81,0.20,0.61,Matches,a1d5bd30
427,Marcus Rashford,eng ENG,MF,Manchester Utd,26,1997,15,12,978,10.9,4,1,5,4,0,0,2,0,0.37,0.09,0.46,0.37,0.46,Matches,a1d5bd30
428,David Raya,es ESP,GK,Arsenal,28,1995,38,38,3420,38.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,98ea5115
429,Harrison Reed,eng ENG,MF,Fulham,29,1995,12,0,108,1.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,803ae100
430,Remy Rees-Dottin,eng ENG,FW,Bournemouth,18,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1db75ccb
431,Sergio Reguilón,es ESP,DF,Tottenham,27,1996,4,1,196,2.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,3353737a
432,Vitor Reis,br BRA,DF,Manchester City,18,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c4ce0ab5
433,Chadi Riad,ma MAR,DF,Crystal Palace,21,2003,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b3b9b8b8
434,Declan Rice,eng ENG,MF,Arsenal,25,1999,35,33,2825,31.4,4,7,11,4,0,0,7,1,0.13,0.22,0.35,0.13,0.35,Matches,1c7012b8
435,Chris Richards,us USA,DF,Crystal Palace,24,2000,24,22,1922,21.4,1,0,1,1,0,0,4,1,0.05,0.00,0.05,0.05,0.05,Matches,0a3d6d2b
436,Richarlison,br BRA,FW,Tottenham,27,1997,15,4,504,5.6,4,1,5,4,0,0,2,0,0.71,0.18,0.89,0.71,0.89,Matches,fa031b34
437,Andy Robertson,sct SCO,DF,Liverpool,30,1994,33,29,2482,27.6,0,1,1,0,0,0,3,1,0.00,0.04,0.04,0.00,0.04,Matches,2e4f5f03
438,Antonee Robinson,us USA,DFMF,Fulham,26,1997,36,35,3167,35.2,0,10,10,0,0,0,8,0,0.00,0.28,0.28,0.00,0.28,Matches,289601e6
439,Jay Robinson,eng ENG,MF,Southampton,17,2007,4,1,137,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2a616c85
440,Rodri,es ESP,MF,Manchester City,28,1996,3,1,73,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6434f10d
441,Guido Rodríguez,ar ARG,MF,West Ham,30,1994,23,16,1149,12.8,0,1,1,0,0,0,6,0,0.00,0.08,0.08,0.00,0.08,Matches,34e393f2
442,Mads Roerslev,dk DEN,DF,Brentford,25,1999,19,11,1101,12.2,0,2,2,0,0,0,2,0,0.00,0.16,0.16,0.00,0.16,Matches,57c94db2
443,Morgan Rogers,eng ENG,MF,Aston Villa,22,2002,37,37,3114,34.6,8,10,18,8,0,0,10,0,0.23,0.29,0.52,0.23,0.52,Matches,2e5915f1
444,Cristian Romero,ar ARG,DF,Tottenham,26,1998,18,18,1416,15.7,1,0,1,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches,a3d94a58
445,Georginio Rutter,fr FRA,MFFW,Brighton,22,2002,28,19,1656,18.4,5,3,8,5,0,0,2,0,0.27,0.16,0.43,0.27,0.43,Matches,c64c01fc
446,José Sá,pt POR,GK,Wolves,31,1993,29,29,2609,29.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,903b6e8b
447,Bukayo Saka,eng ENG,FWMF,Arsenal,22,2001,25,20,1729,19.2,6,10,16,5,1,1,3,0,0.31,0.52,0.83,0.26,0.78,Matches,bc7dc64d
448,Mohamed Salah,eg EGY,MF,Liverpool,32,1992,38,38,3371,37.5,29,18,47,20,9,9,1,0,0.77,0.48,1.25,0.53,1.01,Matches,e342ad68
449,William Saliba,fr FRA,DF,Arsenal,23,2001,35,35,3039,33.8,2,0,2,2,0,0,2,1,0.06,0.00,0.06,0.06,0.06,Matches,972aeb2a
450,Robert Sánchez,es ESP,GK,Chelsea,26,1997,32,32,2880,32.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,6a713852
451,Jadon Sancho,eng ENG,MF,Chelsea,24,2000,31,19,1764,19.6,3,4,7,3,0,0,2,0,0.15,0.20,0.36,0.15,0.36,Matches,dbf053da
452,Ibrahim Sangaré,ci CIV,MF,Nottingham,26,1997,13,7,590,6.6,0,1,1,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,Matches,bced0375
453,Danilo Santos,br BRA,MF,Nottingham,23,2001,8,5,275,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a816dbfb
454,Pablo Sarabia,es ESP,MF,Wolves,32,1992,23,7,814,9.0,3,2,5,3,0,0,3,0,0.33,0.22,0.55,0.33,0.55,Matches,9744ff80
455,Jeremy Sarmiento,ec ECU,MF,Brighton,22,2002,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ac0d576d
456,Ismaila Sarr,sn SEN,MF,Crystal Palace,26,1998,38,30,2711,30.1,8,6,14,8,0,0,4,0,0.27,0.20,0.46,0.27,0.46,Matches,bfdb33aa
457,Sávio,br BRA,MFFW,Manchester City,20,2004,29,21,1766,19.6,1,8,9,1,0,0,3,0,0.05,0.41,0.46,0.05,0.46,Matches,fe6e7156
458,Oliver Scarles,eng ENG,MFDF,West Ham,18,2005,15,7,665,7.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,242e5e6d
459,Dane Scarlett,eng ENG,FW,Tottenham,20,2004,3,0,34,0.4,0,1,1,0,0,0,0,0,0.00,2.65,2.65,0.00,2.65,Matches,21945a9e
460,Kevin Schade,de GER,MFFW,Brentford,22,2001,38,26,2293,25.5,11,2,13,11,0,0,3,0,0.43,0.08,0.51,0.43,0.51,Matches,52afb588
461,Fabian Schär,ch SUI,DF,Newcastle,32,1991,34,33,2934,32.6,4,0,4,4,0,0,9,1,0.12,0.00,0.12,0.12,0.12,Matches,c8aa95da
462,Jeffrey Schlupp,gh GHA,DFFW,Crystal Palace,31,1992,12,0,103,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3312f911
463,Alex Scott,eng ENG,MF,Bournemouth,20,2003,20,8,755,8.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,104d0bb8
464,Matz Sels,be BEL,GK,Nottingham,32,1992,38,38,3420,38.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,834b5c4c
465,Nélson Semedo,pt POR,MFDF,Wolves,30,1993,34,32,2886,32.1,0,4,4,0,0,0,8,0,0.00,0.12,0.12,0.00,0.12,Matches,d04b94db
466,Antoine Semenyo,gh GHA,MF,Bournemouth,24,2000,37,36,3203,35.6,11,5,16,11,0,0,9,0,0.31,0.14,0.45,0.31,0.45,Matches,efd2ec23
467,Marcos Senesi,ar ARG,DF,Bournemouth,27,1997,17,13,1106,12.3,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,35141f4c
468,Ryan Sessegnon,eng ENG,MFDF,Fulham,24,2000,16,7,580,6.4,4,2,6,4,0,0,1,0,0.62,0.31,0.93,0.62,0.93,Matches,6aa3e78b
469,Luke Shaw,eng ENG,DF,Manchester Utd,29,1995,7,4,349,3.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,9c94165b
470,Zain Silcott-Duberry,ms MSR,MF,Bournemouth,19,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2f5fa231
471,Bernardo Silva,pt POR,MF,Manchester City,29,1994,33,29,2670,29.7,4,4,8,4,0,0,7,0,0.13,0.13,0.27,0.13,0.27,Matches,3eb22ec9
