--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,-additional
157,Mohamed Elyounoussi,no NOR,MF,Southampton,27,1994,33,27,2168,24.1,1,1,2,1,0,0,4,0,0.04,0.04,0.08,0.04,0.08,Matches,68dc0dac
158,Emerson,br BRA,MFDF,Tottenham,23,1999,26,20,1735,19.3,2,1,3,2,0,0,2,1,0.10,0.05,0.16,0.10,0.16,Matches,df8b52a5
159,Julio Enciso,py PAR,MFFW,Brighton,18,2004,20,7,806,9.0,4,2,6,4,0,0,1,0,0.45,0.22,0.67,0.45,0.67,Matches,9cfbad36
160,Christian Eriksen,dk DEN,MF,Manchester Utd,30,1992,28,25,2048,22.8,1,8,9,1,0,0,3,0,0.04,0.35,0.40,0.04,0.40,Matches,980522ec
161,Pervis Estupiñán,ec ECU,DFMF,Brighton,24,1998,35,31,2675,29.7,1,5,6,1,0,0,4,0,0.03,0.17,0.20,0.03,0.20,Matches,d38fdf53
162,Jonny Evans,nir NIR,DF,Leicester City,34,1988,13,12,1051,11.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f8fcd2a5
163,Eberechi Eze,eng ENG,MFFW,Crystal Palace,24,1998,38,30,2636,29.3,10,4,14,9,1,1,3,0,0.34,0.14,0.48,0.31,0.44,Matches,ae4fc6a4
164,Łukasz Fabiański,pl POL,GK,West Ham,37,1985,36,36,3111,34.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,9328b835
165,Fabinho,br BRA,MF,Liverpool,28,1993,36,31,2671,29.7,0,2,2,0,0,0,11,0,0.00,0.07,0.07,0.00,0.07,Matches,7f3b388c
166,Wout Faes,be BEL,DF,Leicester City,24,1998,31,31,2786,31.0,1,2,3,1,0,0,6,1,0.03,0.06,0.10,0.03,0.10,Matches,9c221d14
167,Felipe,br BRA,DF,Nottingham,33,1989,16,15,1418,15.8,0,1,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,Matches,51a3c4c8
168,João Félix,pt POR,FWMF,Chelsea,22,1999,16,11,941,10.5,4,0,4,4,0,0,1,1,0.38,0.00,0.38,0.38,0.38,Matches,8aafd64f
169,Evan Ferguson,ie IRL,FW,Brighton,17,2004,19,10,950,10.6,6,2,8,6,0,0,1,0,0.57,0.19,0.76,0.57,0.76,Matches,4596da74
170,Bruno Fernandes,pt POR,MF,Manchester Utd,27,1994,37,37,3316,36.8,8,8,16,6,2,2,6,0,0.22,0.22,0.43,0.16,0.38,Matches,507c7bdf
171,Enzo Fernández,ar ARG,MF,Chelsea,21,2001,18,18,1547,17.2,0,2,2,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,Matches,5ff4ab71
172,Roberto Firmino,br BRA,FW,Liverpool,30,1991,25,13,1213,13.5,11,4,15,11,0,0,0,0,0.82,0.30,1.11,0.82,1.11,Matches,4c370d81
173,Junior Firpo,do DOM,DF,Leeds United,25,1996,19,14,1368,15.2,1,1,2,1,0,0,6,1,0.07,0.07,0.13,0.07,0.13,Matches,24f59bb2
174,Phil Foden,eng ENG,FWMF,Manchester City,22,2000,32,22,1842,20.5,11,6,17,11,0,0,1,0,0.54,0.29,0.83,0.54,0.83,Matches,ed1e53f3
175,Wesley Fofana,fr FRA,DF,Leicester City,21,2000,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,132a82f1
176,Wesley Fofana,fr FRA,DF,Chelsea,21,2000,15,12,1183,13.1,1,0,1,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,Matches,132a82f1
177,Pablo Fornals,es ESP,MF,West Ham,26,1996,32,17,1503,16.7,3,1,4,3,0,0,0,0,0.18,0.06,0.24,0.18,0.24,Matches,82927de4
178,Adam Forshaw,eng ENG,MF,Leeds United,30,1991,12,5,479,5.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9f1938ab
179,Fraser Forster,eng ENG,GK,Tottenham,34,1988,14,13,1215,13.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c3e39f12
180,Tyrese Francois,au AUS,MF,Fulham,22,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6722d4f0
181,Ryan Fraser,sct SCO,FW,Newcastle,28,1994,8,3,313,3.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,d56543a0
182,Fred,br BRA,MF,Manchester Utd,29,1993,35,12,1249,13.9,2,2,4,2,0,0,6,0,0.14,0.14,0.29,0.14,0.29,Matches,b853e0ad
183,Ryan Fredericks,eng ENG,DF,Bournemouth,29,1992,12,5,533,5.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c067631c
184,Remo Freuler,ch SUI,MF,Nottingham,30,1992,28,24,2161,24.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,98d2c2c4
185,Cody Gakpo,nl NED,FW,Liverpool,23,1999,21,17,1458,16.2,7,2,9,7,0,0,0,0,0.43,0.12,0.56,0.43,0.56,Matches,1971591f
186,Conor Gallagher,eng ENG,MF,Chelsea,22,2000,35,18,1621,18.0,3,1,4,3,0,0,11,1,0.17,0.06,0.22,0.17,0.22,Matches,c2731c10
187,Ben Gannon-Doak,sct SCO,MF,Liverpool,16,2005,2,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,733f1a7d
188,Alejandro Garnacho,ar ARG,MF,Manchester Utd,18,2004,19,5,569,6.3,3,2,5,3,0,0,3,0,0.47,0.32,0.79,0.47,0.79,Matches,7aa8adfe
189,James Garner,eng ENG,MF,Everton,21,2001,16,7,804,8.9,0,1,1,0,0,0,3,0,0.00,0.11,0.11,0.00,0.11,Matches,4e015693
190,David de Gea,es ESP,GK,Manchester Utd,31,1990,38,38,3420,38.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7ba6d84e
191,Joe Gelhardt,eng ENG,FW,Leeds United,20,2002,15,1,212,2.4,0,2,2,0,0,0,1,0,0.00,0.85,0.85,0.00,0.85,Matches,01962d0d
192,Saman Ghoddos,ir IRN,FWMF,Brentford,28,1993,15,0,139,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f7b1d4e0
193,Morgan Gibbs-White,eng ENG,MF,Wolves,22,2000,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,32f60ed8
194,Morgan Gibbs-White,eng ENG,MFFW,Nottingham,22,2000,35,34,2971,33.0,5,8,13,3,2,2,5,0,0.15,0.24,0.39,0.09,0.33,Matches,32f60ed8
195,Bryan Gil,es ESP,MFFW,Tottenham,21,2001,4,2,148,1.6,0,1,1,0,0,0,1,0,0.00,0.61,0.61,0.00,0.61,Matches,7b5ab7f2
196,Billy Gilmour,sct SCO,MF,Brighton,21,2001,14,7,507,5.6,0,1,1,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18,Matches,df10e27c
197,Wilfried Gnonto,it ITA,MFFW,Leeds United,18,2003,24,14,1354,15.0,2,4,6,2,0,0,7,0,0.13,0.27,0.40,0.13,0.40,Matches,75fdd638
198,Ben Godfrey,eng ENG,DF,Everton,24,1998,13,10,802,8.9,0,1,1,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,Matches,9f7c837d
199,João Gomes,br BRA,MF,Wolves,21,2001,11,7,653,7.3,1,0,1,1,0,0,5,0,0.14,0.00,0.14,0.14,0.14,Matches,8b57ad2c
200,Toti Gomes,pt POR,DF,Wolves,23,1999,17,10,984,10.9,1,0,1,1,0,0,6,0,0.09,0.00,0.09,0.09,0.09,Matches,f0caab96
201,Joe Gomez,eng ENG,DF,Liverpool,25,1997,21,15,1466,16.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,7a11550b
202,Sergio Gómez,es ESP,MFFW,Manchester City,21,2000,12,2,349,3.9,0,1,1,0,0,0,0,0,0.00,0.26,0.26,0.00,0.26,Matches,01e5f06e
203,Anthony Gordon,eng ENG,FWMF,Newcastle,21,2001,16,4,487,5.4,1,0,1,1,0,0,1,0,0.18,0.00,0.18,0.18,0.18,Matches,2bd83368
204,Anthony Gordon,eng ENG,FWMF,Everton,21,2001,16,12,1095,12.2,3,0,3,3,0,0,6,0,0.25,0.00,0.25,0.25,0.25,Matches,2bd83368
205,Demarai Gray,jm JAM,FWMF,Everton,26,1996,33,27,2507,27.9,4,1,5,2,2,2,3,0,0.14,0.04,0.18,0.07,0.11,Matches,4468ec10
206,Jack Grealish,eng ENG,FWMF,Manchester City,26,1995,28,23,2055,22.8,5,7,12,5,0,0,4,0,0.22,0.31,0.53,0.22,0.53,Matches,b0b4fd3e
207,Sam Greenwood,eng ENG,MF,Leeds United,20,2002,18,3,424,4.7,1,2,3,1,0,0,1,0,0.21,0.42,0.64,0.21,0.64,Matches,f3354c07
208,Pascal Groß,de GER,MFDF,Brighton,31,1991,37,37,3239,36.0,9,8,17,9,0,0,6,0,0.25,0.22,0.47,0.25,0.47,Matches,8aec0537
209,Vicente Guaita,es ESP,GK,Crystal Palace,35,1987,27,27,2430,27.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,ab13a5aa
210,Gonçalo Guedes,pt POR,FWMF,Wolves,25,1996,13,8,707,7.9,1,1,2,1,0,0,1,0,0.13,0.13,0.25,0.13,0.25,Matches,e6bc67d7
211,Marc Guéhi,eng ENG,DF,Crystal Palace,22,2000,37,37,3329,37.0,1,0,1,1,0,0,8,0,0.03,0.00,0.03,0.03,0.03,Matches,d0706b27
212,Idrissa Gueye,sn SEN,MF,Everton,32,1989,33,32,2577,28.6,0,1,1,0,0,0,7,0,0.00,0.03,0.03,0.00,0.03,Matches,72c812f3
213,Bruno Guimarães,br BRA,MF,Newcastle,24,1997,32,32,2726,30.3,4,5,9,4,0,0,7,0,0.13,0.17,0.30,0.13,0.30,Matches,82518f62
214,İlkay Gündoğan,de GER,MF,Manchester City,31,1990,31,27,2353,26.1,8,4,12,8,0,1,0,0,0.31,0.15,0.46,0.31,0.46,Matches,819b3158
215,Darko Gyabi,eng ENG,MF,Leeds United,18,2004,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,56d838f7
216,Erling Haaland,no NOR,FWMF,Manchester City,22,2000,35,33,2769,30.8,36,8,44,29,7,7,5,0,1.17,0.26,1.43,0.94,1.20,Matches,1f44ac21
217,Lewis Hall,eng ENG,MFDF,Chelsea,17,2004,9,8,654,7.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,da011f18
218,Luke Harris,wls WAL,MF,Fulham,17,2005,3,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8c3078cd
219,Jack Harrison,eng ENG,MF,Leeds United,25,1996,36,34,2708,30.1,5,7,12,5,0,0,2,0,0.17,0.23,0.40,0.17,0.40,Matches,aa849a12
220,Kai Havertz,de GER,FWMF,Chelsea,23,1999,35,30,2569,28.5,7,1,8,6,1,1,5,0,0.25,0.04,0.28,0.21,0.25,Matches,fed7cb61
221,Jan Paul van Hecke,nl NED,DF,Brighton,22,2000,8,3,295,3.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,4fd08daa
222,Hwang Hee-chan,kr KOR,FWMF,Wolves,26,1996,27,12,1130,12.6,3,1,4,3,0,0,1,0,0.24,0.08,0.32,0.24,0.32,Matches,169fd162
223,Dean Henderson,eng ENG,GK,Nottingham,25,1997,18,18,1620,18.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,e5a76dfe
224,Jordan Henderson,eng ENG,MF,Liverpool,32,1990,35,23,2074,23.0,0,2,2,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,Matches,935e6b8f
225,Wayne Hennessey,wls WAL,GK,Nottingham,35,1987,4,3,271,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,76eca7e2
226,Rico Henry,jm JAM,DFMF,Brentford,25,1997,37,37,3238,36.0,0,2,2,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,Matches,8a3c1dc7
227,Son Heung-min,kr KOR,MFFW,Tottenham,30,1992,36,33,2888,32.1,10,6,16,10,0,0,2,0,0.31,0.19,0.50,0.31,0.50,Matches,92e7e919
228,Aaron Hickey,sct SCO,DF,Brentford,20,2002,26,23,1916,21.3,0,1,1,0,0,0,7,0,0.00,0.05,0.05,0.00,0.05,Matches,1780bb4a
229,Jack Hinshelwood,eng ENG,DFMF,Brighton,17,2005,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e98211e7
230,Joe Hodge,ie IRL,MF,Wolves,19,2002,6,1,175,1.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,bd8a5d95
231,Rob Holding,eng ENG,DF,Arsenal,26,1995,14,6,566,6.3,1,0,1,1,0,0,0,0,0.16,0.00,0.16,0.16,0.16,Matches,d79a8c87
232,Mason Holgate,jm JAM,DF,Everton,25,1996,8,5,507,5.6,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,d0042ab9
233,Will Hughes,eng ENG,MF,Crystal Palace,27,1995,27,7,842,9.4,1,1,2,1,0,0,4,0,0.11,0.11,0.21,0.11,0.21,Matches,a0666d3e
234,Omari Hutchinson,eng ENG,MF,Chelsea,18,2003,1,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bd9553e6
235,Pierre Højbjerg,dk DEN,MF,Tottenham,26,1995,35,35,3131,34.8,4,5,9,4,0,0,5,0,0.11,0.14,0.26,0.11,0.26,Matches,8b04d6c1
236,Kelechi Iheanacho,ng NGA,FW,Leicester City,25,1996,28,11,1127,12.5,5,5,10,4,1,1,0,0,0.40,0.40,0.80,0.32,0.72,Matches,c92e1a31
237,Danny Ings,eng ENG,FW,Aston Villa,30,1992,18,8,824,9.2,6,0,6,4,2,2,3,0,0.66,0.00,0.66,0.44,0.44,Matches,07802f7f
238,Danny Ings,eng ENG,FW,West Ham,30,1992,17,7,775,8.6,2,2,4,2,0,0,1,0,0.23,0.23,0.46,0.23,0.46,Matches,07802f7f
239,Alexander Isak,se SWE,FW,Newcastle,22,1999,22,17,1522,16.9,10,1,11,8,2,2,3,0,0.59,0.06,0.65,0.47,0.53,Matches,8e92be30
240,Daniel Iversen,dk DEN,GK,Leicester City,25,1997,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,10d221cd
241,Alex Iwobi,ng NGA,MF,Everton,26,1996,38,38,3378,37.5,2,7,9,2,0,0,2,0,0.05,0.19,0.24,0.05,0.24,Matches,6ca5ec4b
242,Daniel James,wls WAL,MFFW,Fulham,24,1997,20,5,621,6.9,2,1,3,2,0,0,0,0,0.29,0.14,0.43,0.29,0.43,Matches,c931d9f9
243,Daniel James,wls WAL,MF,Leeds United,24,1997,4,2,198,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c931d9f9
244,Reece James,eng ENG,DFMF,Chelsea,22,1999,16,14,1244,13.8,1,1,2,1,0,0,4,0,0.07,0.07,0.14,0.07,0.14,Matches,1265a93a
245,Vitaly Janelt,de GER,MF,Brentford,24,1998,35,24,2208,24.5,3,1,4,3,0,0,3,0,0.12,0.04,0.16,0.12,0.16,Matches,8449d35e
246,Pontus Jansson,se SWE,DF,Brentford,31,1991,12,9,724,8.0,1,0,1,1,0,0,0,0,0.12,0.00,0.12,0.12,0.12,Matches,172e52d8
247,Mathias Jensen,dk DEN,MF,Brentford,26,1996,37,37,2803,31.1,5,6,11,5,0,0,5,0,0.16,0.19,0.35,0.16,0.35,Matches,0f134faf
248,Gabriel Jesus,br BRA,FW,Arsenal,25,1997,26,24,2064,22.9,11,6,17,10,1,1,6,0,0.48,0.26,0.74,0.44,0.70,Matches,b66315ae
249,Raúl Jiménez,mx MEX,FW,Wolves,31,1991,15,8,846,9.4,0,1,1,0,0,0,0,0,0.00,0.11,0.11,0.00,0.11,Matches,b561db50
250,Joelinton,br BRA,MFFW,Newcastle,25,1996,32,30,2661,29.6,6,1,7,6,0,0,12,0,0.20,0.03,0.24,0.20,0.24,Matches,c17bfb65
251,Ben Johnson,eng ENG,DFMF,West Ham,22,2000,17,9,866,9.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9319781b
252,Brennan Johnson,wls WAL,FWMF,Nottingham,21,2001,38,33,2934,32.6,8,3,11,7,1,3,6,0,0.25,0.09,0.34,0.21,0.31,Matches,0cd31129
253,Sam Johnstone,eng ENG,GK,Crystal Palace,29,1993,9,9,810,9.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,9e5708be
254,Curtis Jones,eng ENG,MF,Liverpool,21,2001,18,12,1035,11.5,3,1,4,3,0,0,2,0,0.26,0.09,0.35,0.26,0.35,Matches,4fb9c88f
255,Jorginho,it ITA,MF,Chelsea,30,1991,18,15,1279,14.2,2,0,2,0,2,2,4,0,0.14,0.00,0.14,0.00,0.00,Matches,45db685d
256,Jorginho,it ITA,MF,Arsenal,30,1991,14,9,855,9.5,0,1,1,0,0,0,0,0,0.00,0.11,0.11,0.00,0.11,Matches,45db685d
257,Mateo Joseph,es ESP,FW,Leeds United,18,2003,3,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6ad43f9a
258,Diogo Jota,pt POR,FWMF,Liverpool,25,1996,22,12,1131,12.6,7,4,11,7,0,0,2,0,0.56,0.32,0.88,0.56,0.88,Matches,178ae8f8
259,Hamed Junior Traorè,ci CIV,MF,Bournemouth,22,2000,7,5,427,4.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,570bb4b9
260,James Justin,eng ENG,DFMF,Leicester City,24,1998,14,14,1252,13.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fb614c44
261,Mathias Jørgensen,dk DEN,DF,Brentford,32,1990,18,11,1103,12.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,0db5d2c8
262,Saša Kalajdžić,at AUT,FW,Wolves,25,1997,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,15f24fe7
263,Boubacar Kamara,fr FRA,MF,Aston Villa,22,1999,24,21,1777,19.7,0,1,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,Matches,cc77354e
264,Harry Kane,eng ENG,FW,Tottenham,29,1993,38,38,3405,37.8,30,3,33,25,5,6,6,0,0.79,0.08,0.87,0.66,0.74,Matches,21a66f6a
265,N'Golo Kanté,fr FRA,MF,Chelsea,31,1991,7,6,518,5.8,0,1,1,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17,Matches,b9fbae28
266,Michael Keane,eng ENG,DF,Everton,29,1993,12,10,985,10.9,1,2,3,1,0,0,0,0,0.09,0.18,0.27,0.09,0.27,Matches,c5b7c315
267,Neeskens Kebano,cd COD,MF,Fulham,30,1992,17,9,764,8.5,0,3,3,0,0,0,0,0,0.00,0.35,0.35,0.00,0.35,Matches,18b999f4
268,Thilo Kehrer,de GER,DF,West Ham,25,1996,27,25,2230,24.8,0,2,2,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,Matches,51dbeea9
269,Naby Keïta,gn GUI,MF,Liverpool,27,1995,8,3,293,3.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f25c8e3a
270,Caoimhín Kelleher,ie IRL,GK,Liverpool,23,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,62d7ef38
271,Lloyd Kelly,eng ENG,DF,Bournemouth,23,1998,23,23,2040,22.7,0,2,2,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09,Matches,f31def1e
272,Max Kilman,eng ENG,DF,Wolves,25,1997,37,37,3307,36.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,d0f72bf1
273,Jakub Kiwior,pl POL,DF,Arsenal,22,2000,7,5,427,4.7,1,0,1,1,0,0,0,0,0.21,0.00,0.21,0.21,0.21,Matches,dc3e663e
274,Mateusz Klich,pl POL,MF,Leeds United,32,1990,14,0,280,3.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,282679b4
275,Robin Koch,de GER,DF,Leeds United,26,1996,36,36,3175,35.3,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,ea6bc03a
276,Ibrahima Konaté,fr FRA,DF,Liverpool,23,1999,18,17,1552,17.2,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,5ed9b537
277,Ezri Konsa,eng ENG,DF,Aston Villa,24,1997,38,37,3322,36.9,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,0313a347
278,Kalidou Koulibaly,sn SEN,DF,Chelsea,31,1991,23,20,1800,20.0,2,1,3,2,0,0,7,1,0.10,0.05,0.15,0.10,0.15,Matches,da974c7b
279,Cheikhou Kouyaté,sn SEN,MFDF,Nottingham,32,1989,21,10,882,9.8,1,0,1,1,0,0,3,0,0.10,0.00,0.10,0.10,0.10,Matches,8d3c902d
280,Mateo Kovačić,hr CRO,MF,Chelsea,28,1994,27,17,1707,19.0,1,2,3,1,0,0,8,0,0.05,0.11,0.16,0.05,0.16,Matches,79c0821a
281,Emil Krafth,se SWE,DF,Newcastle,27,1994,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,77cf6852
282,Rasmus Kristensen,dk DEN,DF,Leeds United,25,1997,26,21,1960,21.8,3,1,4,3,0,0,4,0,0.14,0.05,0.18,0.14,0.18,Matches,39769cff
283,Dejan Kulusevski,se SWE,MFFW,Tottenham,22,2000,30,23,2067,23.0,2,7,9,2,0,0,2,0,0.09,0.30,0.39,0.09,0.39,Matches,df3cda47
284,Layvin Kurzawa,fr FRA,DF,Fulham,29,1992,3,2,135,1.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,41e7ef1c
285,Adam Lallana,eng ENG,MF,Brighton,34,1988,16,12,722,8.0,2,1,3,2,0,0,0,0,0.25,0.12,0.37,0.25,0.37,Matches,99813635
286,Tariq Lamptey,gh GHA,DFMF,Brighton,21,2000,20,3,453,5.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f4e433d4
287,Manuel Lanzini,ar ARG,MF,West Ham,29,1993,10,2,252,2.8,1,0,1,1,0,0,0,0,0.36,0.00,0.36,0.36,0.36,Matches,26f6dca8
288,Aymeric Laporte,es ESP,DFMF,Manchester City,28,1994,12,11,993,11.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,119b9a8e
289,Juan Larios,es ESP,DF,Southampton,18,2004,5,2,152,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cf7fb13a
290,Jamaal Lascelles,eng ENG,DF,Newcastle,28,1993,7,2,218,2.4,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,450ab6fc
291,Roméo Lavia,be BEL,MF,Southampton,18,2004,29,26,2221,24.7,1,0,1,1,0,0,9,0,0.04,0.00,0.04,0.04,0.04,Matches,ecad9aa5
292,Dexter Lembikisa,jm JAM,DFMF,Wolves,18,2003,1,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0bdda685
293,Mario Lemina,ga GAB,MF,Wolves,28,1993,19,17,1299,14.4,0,1,1,0,0,0,4,1,0.00,0.07,0.07,0.00,0.07,Matches,2b471f99
294,Clément Lenglet,fr FRA,DF,Tottenham,27,1995,26,24,2019,22.4,0,2,2,0,0,0,4,0,0.00,0.09,0.09,0.00,0.09,Matches,4f28a6ff
295,Bernd Leno,de GER,GK,Fulham,30,1992,36,36,3240,36.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2628fd2b
296,Jefferson Lerma,co COL,MF,Bournemouth,27,1994,37,37,3252,36.1,5,0,5,5,0,0,7,0,0.14,0.00,0.14,0.14,0.14,Matches,9b5ce51a
297,Jamal Lewis,nir NIR,DFMF,Newcastle,24,1998,2,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,efb9215a
298,Rico Lewis,eng ENG,DFMF,Manchester City,17,2004,14,10,903,10.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b57e066e
299,Keane Lewis-Potter,eng ENG,FW,Brentford,21,2001,10,3,321,3.6,0,1,1,0,0,0,0,0,0.00,0.28,0.28,0.00,0.28,Matches,41f08ac8
300,Victor Lindelöf,se SWE,DF,Manchester Utd,28,1994,20,14,1365,15.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f5deef4c
301,Jesse Lingard,eng ENG,MFFW,Nottingham,29,1992,17,12,923,10.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,810e3c74
302,Tino Livramento,eng ENG,DFMF,Southampton,19,2002,2,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,afed6722
303,Diego Llorente,es ESP,DF,Leeds United,28,1993,8,7,649,7.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,bba30585
304,Hugo Lloris,fr FRA,GK,Tottenham,35,1986,25,25,2205,24.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8f62b6ee
305,Renan Lodi,br BRA,DFMF,Nottingham,24,1998,28,26,2214,24.6,0,1,1,0,0,0,7,0,0.00,0.04,0.04,0.00,0.04,Matches,ed9f7cfe
306,Ruben Loftus-Cheek,eng ENG,MF,Chelsea,26,1996,25,19,1536,17.1,0,1,1,0,0,0,1,0,0.00,0.06,0.06,0.00,0.06,Matches,e97fd090
307,Sean Longstaff,eng ENG,MF,Newcastle,24,1997,33,28,2518,28.0,1,4,5,1,0,0,2,0,0.04,0.14,0.18,0.04,0.18,Matches,a2b105e0
308,Jamal Lowe,jm JAM,FWMF,Bournemouth,28,1994,2,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b2856bc0
309,Douglas Luiz,br BRA,MF,Aston Villa,24,1998,37,33,2927,32.5,6,6,12,6,0,0,6,1,0.18,0.18,0.37,0.18,0.37,Matches,6f7d826d
310,Saša Lukić,rs SRB,MF,Fulham,25,1996,12,4,412,4.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c6e8cf1f
311,Lyanco,br BRA,DF,Southampton,25,1997,21,11,1180,13.1,1,1,2,1,0,0,4,0,0.08,0.08,0.15,0.08,0.15,Matches,b5bf1770
312,Alexis Mac Allister,ar ARG,MF,Brighton,23,1998,35,31,2886,32.1,10,2,12,4,6,6,8,0,0.31,0.06,0.37,0.12,0.19,Matches,83d074ff
313,James Maddison,eng ENG,MFFW,Leicester City,25,1996,30,28,2480,27.6,10,9,19,9,1,2,10,0,0.36,0.33,0.69,0.33,0.65,Matches,ee38d9c5
314,Noni Madueke,eng ENG,FWMF,Chelsea,20,2002,12,7,643,7.1,1,0,1,1,0,0,0,0,0.14,0.00,0.14,0.14,0.14,Matches,bf34eebd
