--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
1,Yunis Abdelhamid,ma MAR,DF,Reims,34,1987,37,37,3330,37.0,1,2,3,1,0,0,6,0,0.03,0.05,0.08,0.03,0.08,Matches,32c2d95f
2,Himad Abdelli,dz ALG,MFFW,Angers,22,1999,30,24,2137,23.7,2,2,4,2,0,0,3,0,0.08,0.08,0.17,0.08,0.17,Matches,7978cbf0
3,Salis Abdul Samed,gh GHA,MF,Lens,22,2000,33,33,2894,32.2,1,1,2,1,0,0,6,1,0.03,0.03,0.06,0.03,0.06,Matches,82464ce3
4,Laurent Abergel,fr FRA,MF,Lorient,29,1993,29,28,2342,26.0,0,1,1,0,0,0,7,1,0.00,0.04,0.04,0.00,0.04,Matches,31626657
5,Matthis Abline,fr FRA,FWMF,Rennes,19,2003,11,0,107,1.2,1,0,1,1,0,0,0,0,0.84,0.00,0.84,0.84,0.84,Matches,0e46fa2f
6,Matthis Abline,fr FRA,FW,Auxerre,19,2003,19,8,806,9.0,2,1,3,1,1,2,1,0,0.22,0.11,0.33,0.11,0.22,Matches,0e46fa2f
7,Zakaria Aboukhlal,ma MAR,MFFW,Toulouse,22,2000,37,28,2473,27.5,10,5,15,10,0,0,4,0,0.36,0.18,0.55,0.36,0.55,Matches,c2a6033c
8,Mohamed Achi,fr FRA,MF,Nantes,20,2002,2,0,36,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1e93fc5d
9,Martin Adeline,fr FRA,MF,Reims,18,2003,5,0,107,1.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,7587446d
10,Emmanuel Agbadou,ci CIV,DF,Reims,25,1997,29,27,2388,26.5,0,3,3,0,0,0,5,3,0.00,0.11,0.11,0.00,0.11,Matches,75f1ed80
11,Lucien Agoume,fr FRA,MF,Troyes,20,2002,15,14,1094,12.2,0,1,1,0,0,0,5,0,0.00,0.08,0.08,0.00,0.08,Matches,8bc8829a
12,Ruben Aguilar,fr FRA,DF,Monaco,29,1993,20,14,1172,13.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,3dd738a1
13,Amar Ahmed,se SWE,FW,Troyes,18,2004,1,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,22396615
14,Jean-Eudes Aholou,ci CIV,MF,Strasbourg,28,1994,30,16,1300,14.4,3,1,4,3,0,0,4,1,0.21,0.07,0.28,0.21,0.28,Matches,48b28bfd
15,Ludovic Ajorque,fr FRA,FW,Strasbourg,28,1994,13,9,771,8.6,1,0,1,0,1,1,1,0,0.12,0.00,0.12,0.00,0.00,Matches,462475ed
16,Maghnes Akliouche,fr FRA,MFFW,Monaco,20,2002,11,5,402,4.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,b625b241
17,Doğan Alemdar,tr TUR,GK,Rennes,19,2002,6,4,406,4.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,9e17ccff
18,Jim Allevinah,ga GAB,MF,Clermont Foot,27,1995,36,25,2244,24.9,1,1,2,1,0,0,2,0,0.04,0.04,0.08,0.04,0.08,Matches,1956b948
19,Mickaël Alphonse,gp GLP,DF,Ajaccio,33,1989,26,14,1361,15.1,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,0a63446f
20,Ibrahim Amadou,fr FRA,DF,Angers,29,1993,7,4,424,4.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,9260926b
21,Ayoub Amraoui,ma MAR,DF,Nice,18,2004,7,3,294,3.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,ae11ba3d
22,Benjamin André,fr FRA,MF,Lille,31,1990,34,33,2916,32.4,1,1,2,1,0,0,12,0,0.03,0.03,0.06,0.03,0.06,Matches,ef9c1c95
23,Komnen Andrić,rs SRB,FW,Clermont Foot,27,1995,34,16,1446,16.1,4,3,7,3,1,2,4,0,0.25,0.19,0.44,0.19,0.37,Matches,af3ddb2e
24,Houssem Aouar,dz ALG,MFFW,Lyon,24,1998,16,6,526,5.8,1,1,2,1,0,0,2,0,0.17,0.17,0.34,0.17,0.34,Matches,a5db0bec
25,Adil Aouchiche,dz ALG,MF,Lorient,20,2002,11,1,250,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b94b8be1
26,Dennis Appiah,fr FRA,DFMF,Nantes,30,1992,15,9,795,8.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,feb5d3ab
27,Stredair Appuah,fr FRA,FW,Nantes,18,2004,5,0,66,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,42f0113f
28,Taïryk Arconte,fr FRA,FW,Brest,18,2003,4,1,128,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c5e6c017
29,Mohamed El Arouch,fr FRA,MF,Lyon,18,2004,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,508a9011
30,Lorenz Assignon,tg TOG,DF,Rennes,22,2000,12,2,261,2.9,0,1,1,0,0,0,3,0,0.00,0.34,0.34,0.00,0.34,Matches,b026bbf6
31,Youcef Atal,dz ALG,DFMF,Nice,26,1996,18,8,779,8.7,1,0,1,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,Matches,6a827d8e
32,Valentin Atangana Edoa,fr FRA,MF,Reims,16,2005,7,2,174,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6b5edd5d
33,Mathias Autret,fr FRA,MF,Auxerre,31,1991,23,16,1290,14.3,2,2,4,1,1,1,0,0,0.14,0.14,0.28,0.07,0.21,Matches,7dfbba27
34,Cédric Avinel,gp GLP,DF,Ajaccio,35,1986,24,19,1794,19.9,1,0,1,1,0,0,2,1,0.05,0.00,0.05,0.05,0.05,Matches,a94d93be
35,Loïc Bade,fr FRA,DF,Rennes,22,2000,1,1,90,1.0,0,1,1,0,0,0,1,0,0.00,1.00,1.00,0.00,1.00,Matches,114bbdee
36,Benoît Badiashile,fr FRA,DF,Monaco,21,2001,11,9,839,9.3,2,0,2,2,0,0,3,0,0.21,0.00,0.21,0.21,0.21,Matches,06df8256
37,Eric Bailly,ci CIV,DF,Marseille,28,1994,17,5,543,6.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,a1232f4e
38,Dénys Bain,fr FRA,DF,Auxerre,29,1993,2,1,126,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5065d67d
39,Brandon Baiye,be BEL,MF,Clermont Foot,21,2000,7,0,51,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7e3e825e
40,Cédric Bakambu,cd COD,FW,Marseille,31,1991,3,0,59,0.7,0,1,1,0,0,0,0,0,0.00,1.53,1.53,0.00,1.53,Matches,0af4dcf0
41,Thierno Balde,fr FRA,MFDF,Troyes,20,2002,31,25,2153,23.9,0,1,1,0,0,0,1,0,0.00,0.04,0.04,0.00,0.04,Matches,3975195f
42,Carlos Baleba,cm CMR,MFFW,Lille,18,2004,19,5,478,5.3,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,a1390d2f
43,Leonardo Balerdi,ar ARG,DF,Marseille,23,1999,35,30,2639,29.3,0,1,1,0,0,0,9,1,0.00,0.03,0.03,0.00,0.03,Matches,7c3ed041
44,Folarin Balogun,us USA,FW,Reims,21,2001,37,34,2999,33.3,21,2,23,15,6,7,5,0,0.63,0.06,0.69,0.45,0.51,Matches,31822f8c
45,Abdoulaye Bamba,ci CIV,DF,Angers,32,1990,21,12,1364,15.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,7fecbcdb
46,Jonathan Bamba,ci CIV,MF,Lille,26,1996,34,32,2783,30.9,6,7,13,6,0,0,6,0,0.19,0.23,0.42,0.19,0.42,Matches,b2bd0f6c
47,Bradley Barcola,fr FRA,FWMF,Lyon,19,2002,26,15,1440,16.0,5,8,13,5,0,0,3,0,0.31,0.50,0.81,0.31,0.81,Matches,a0d55a09
48,Melvin Bard,fr FRA,DFMF,Nice,21,2000,33,28,2456,27.3,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,1ddbc7ca
49,Ross Barkley,eng ENG,MFFW,Nice,28,1993,27,9,960,10.7,4,2,6,4,0,0,1,0,0.37,0.19,0.56,0.37,0.56,Matches,3a24769f
50,Mickaël Barreto,fr FRA,MF,Ajaccio,31,1991,20,15,1325,14.7,1,1,2,1,0,0,1,0,0.07,0.07,0.14,0.07,0.14,Matches,e3844ecb
51,Cyrille Bayala,bf BFA,MF,Ajaccio,26,1996,33,25,2009,22.3,1,1,2,1,0,0,3,1,0.04,0.04,0.09,0.04,0.09,Matches,20e0dd86
52,Yanis Begraoui,ma MAR,MF,Toulouse,21,2001,3,1,65,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5e6355f8
53,Alexis Beka Beka,fr FRA,MF,Nice,21,2001,14,7,545,6.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,4a5e83ad
54,Jérémie Bela,ao ANG,MF,Clermont Foot,29,1993,19,7,743,8.3,1,1,2,1,0,0,0,0,0.12,0.12,0.24,0.12,0.24,Matches,5680bf3f
55,Reda Belahyane,ma MAR,MF,Nice,18,2004,4,1,182,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,705a1642
56,Youcef Belaïli,dz ALG,MFFW,Ajaccio,30,1992,17,15,1150,12.8,6,3,9,1,5,6,2,0,0.47,0.23,0.70,0.08,0.31,Matches,1a248246
57,Youcef Belaïli,dz ALG,MFFW,Brest,30,1992,6,4,356,4.0,0,2,2,0,0,0,3,0,0.00,0.51,0.51,0.00,0.51,Matches,1a248246
58,Haris Belkebla,dz ALG,MF,Brest,28,1994,38,30,2656,29.5,2,0,2,1,1,1,3,0,0.07,0.00,0.07,0.03,0.03,Matches,2b1bed19
59,Jean-Ricner Bellegarde,ht HAI,MFFW,Strasbourg,24,1998,30,29,2419,26.9,2,6,8,2,0,0,5,0,0.07,0.22,0.30,0.07,0.30,Matches,10f0fdd3
60,Jeanuël Belocian,fr FRA,DF,Rennes,17,2005,8,6,506,5.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c678ddd7
61,Eliesse Ben Seghir,ma MAR,FWMF,Monaco,17,2005,19,13,1052,11.7,4,1,5,4,0,0,1,0,0.34,0.09,0.43,0.34,0.43,Matches,3bd65247
62,Salim Ben Seghir,fr FRA,FW,Marseille,19,2003,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1f6298f2
63,Wissam Ben Yedder,fr FRA,FW,Monaco,31,1990,32,28,2114,23.5,19,6,25,14,5,6,4,0,0.81,0.26,1.06,0.60,0.85,Matches,942b4f90
64,Nabil Bentaleb,dz ALG,MF,Angers,27,1994,30,29,2489,27.7,4,4,8,2,2,2,7,1,0.14,0.14,0.29,0.07,0.22,Matches,3189f61a
65,Patrick Berg,no NOR,DFMF,Lens,24,1997,3,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e4114f5d
66,Mitchell van Bergen,nl NED,MFFW,Reims,22,1999,28,6,905,10.1,0,1,1,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,Matches,0b2c9aec
67,Quentin Bernard,fr FRA,DF,Auxerre,33,1989,7,7,630,7.0,0,1,1,0,0,0,0,0,0.00,0.14,0.14,0.00,0.14,Matches,3916b09c
68,Paul Bernardoni,fr FRA,GK,Angers,25,1997,27,27,2430,27.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,28dabd43
69,Juan Bernat,es ESP,MFDF,PSG,29,1993,28,18,1648,18.3,1,4,5,1,0,0,1,0,0.05,0.22,0.27,0.05,0.27,Matches,433dc9a2
70,Jason Berthomier,fr FRA,MF,Clermont Foot,32,1990,2,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,03e91055
71,El Bilal Touré,ml MLI,FW,Reims,20,2001,3,1,91,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,47c609d5
72,Jean-Claude Billong,cm CMR,DF,Clermont Foot,28,1993,1,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a3e1d20d
73,Veljko Birmančević,rs SRB,MFFW,Toulouse,24,1998,25,2,444,4.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,636247ca
74,Marco Bizot,nl NED,GK,Brest,31,1991,37,37,3330,37.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,3d214e5f
75,Rubén Blanco,es ESP,GK,Marseille,27,1995,6,6,495,5.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,967f34d3
76,Ludovic Blas,fr FRA,MFFW,Nantes,24,1997,37,30,2813,31.3,7,5,12,5,2,4,6,0,0.22,0.16,0.38,0.16,0.32,Matches,6191093d
77,Miha Blažič,si SVN,DF,Angers,29,1993,24,22,1979,22.0,2,0,2,2,0,0,4,0,0.09,0.00,0.09,0.09,0.09,Matches,3cdfc63e
78,Joaquín Blázquez,ar ARG,GK,Brest,21,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6a9e4913
79,Myron Boadu,nl NED,FW,Monaco,21,2001,12,3,295,3.3,3,0,3,3,0,0,0,0,0.92,0.00,0.92,0.92,0.92,Matches,5b479568
80,Jérôme Boateng,de GER,DF,Lyon,33,1988,8,6,428,4.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2db2fd7b
81,Antonin Bobichon,fr FRA,FWMF,Angers,26,1995,3,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7d937aa1
82,Quentin Boisgard,fr FRA,MF,Lorient,25,1997,5,1,184,2.0,1,0,1,1,0,0,1,0,0.49,0.00,0.49,0.49,0.49,Matches,f6496133
83,Neto Borges,br BRA,MFDF,Clermont Foot,25,1996,33,33,2833,31.5,3,1,4,3,0,0,4,2,0.10,0.03,0.13,0.10,0.13,Matches,9f936061
84,Kenji-Van Boto,mg MAD,MFDF,Auxerre,26,1996,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c03b7266
85,Kouamé Botué,bf BFA,FW,Ajaccio,19,2002,8,2,229,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,65fcf987
86,Badredine Bouanani,dz ALG,FWMF,Nice,17,2004,19,9,863,9.6,0,4,4,0,0,0,0,0,0.00,0.42,0.42,0.00,0.42,Matches,0400dd2f
87,Hicham Boudaoui,dz ALG,MF,Nice,22,1999,27,22,1875,20.8,1,2,3,1,0,0,5,0,0.05,0.10,0.14,0.05,0.14,Matches,f9d5908e
88,Franci Bouebari,fr FRA,MF,Strasbourg,18,2003,2,0,76,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4fb18ca4
89,Sofiane Boufal,ma MAR,MFFW,Angers,28,1993,13,9,834,9.3,4,3,7,2,2,2,3,1,0.43,0.32,0.76,0.22,0.54,Matches,b0c71810
90,Ismaël Boura,km COM,DF,Lens,21,2000,9,0,93,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,62e02107
91,Benjamin Bourigeaud,fr FRA,MFFW,Rennes,28,1994,37,37,3065,34.1,7,10,17,5,2,2,6,1,0.21,0.29,0.50,0.15,0.44,Matches,20e73fac
92,Bilal Brahimi,dz ALG,FWMF,Nice,22,2000,26,5,800,8.9,3,2,5,3,0,0,0,0,0.34,0.23,0.56,0.34,0.56,Matches,02bcaf8e
93,Lilian Brassier,fr FRA,DF,Brest,22,1999,36,35,3093,34.4,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,5b146df3
94,Andreas Bruus,dk DEN,MFDF,Troyes,23,1999,27,18,1628,18.1,0,2,2,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,Matches,b088d5d3
95,Joe Bryan,eng ENG,MF,Nice,28,1993,6,2,177,2.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,af69e7f0
96,Adam Buksa,pl POL,FW,Lens,26,1996,8,0,101,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3b676989
97,Maxime Busi,be BEL,MFDF,Reims,22,1999,21,11,1043,11.6,0,1,1,0,0,0,4,0,0.00,0.09,0.09,0.00,0.09,Matches,7b082ec2
98,Marcin Bułka,pl POL,GK,Nice,22,1999,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,db87a2c4
99,Rémy Cabella,fr FRA,MF,Lille,32,1990,32,28,2525,28.1,7,10,17,7,0,0,3,0,0.25,0.36,0.61,0.25,0.61,Matches,148e136f
100,Jimmy Cabot,fr FRA,MF,Lens,28,1994,11,5,511,5.7,0,1,1,0,0,0,2,0,0.00,0.18,0.18,0.00,0.18,Matches,46359159
101,Jens Cajuste,se SWE,MF,Reims,22,1999,31,14,1530,17.0,3,1,4,3,0,0,8,1,0.18,0.06,0.24,0.18,0.24,Matches,928a4a61
102,Duje Ćaleta-Car,hr CRO,DF,Marseille,25,1996,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,94f8d10c
103,Mahdi Camara,fr FRA,MF,Brest,24,1998,31,20,1820,20.2,2,0,2,2,0,0,4,1,0.10,0.00,0.10,0.10,0.10,Matches,8577e60a
104,Mohamed Camara,ml MLI,MF,Monaco,22,2000,29,25,2194,24.4,0,3,3,0,0,0,6,1,0.00,0.12,0.12,0.00,0.12,Matches,489e80e3
105,Ousmane Camara,gn GUI,FW,Auxerre,20,2001,3,0,24,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,5a6b06cd
106,Ousmane Camara,ml MLI,DF,Angers,19,2003,9,6,521,5.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,7d3dfdfd
107,Axel Camblan,fr FRA,FW,Brest,18,2003,7,0,68,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9f4a940f
108,Pierrick Capelle,fr FRA,MFDF,Angers,35,1987,26,15,1428,15.9,0,3,3,0,0,0,8,0,0.00,0.19,0.19,0.00,0.19,Matches,79b2399c
109,Maxence Caqueret,fr FRA,MF,Lyon,22,2000,36,32,2767,30.7,4,7,11,4,0,0,2,0,0.13,0.23,0.36,0.13,0.36,Matches,f81ef10d
110,Irvin Cardona,mt MLT,FW,Brest,24,1997,10,1,233,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5e080f73
111,Igor Carioca,br BRA,DFMF,Lorient,25,1996,7,5,456,5.1,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,e3e32fbb
112,Matis Carvalho,pt POR,GK,Montpellier,23,1999,2,1,136,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8608f269
113,Jean-Charles Castelletto,cm CMR,DF,Nantes,27,1995,32,30,2568,28.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,e0f3a1f6
114,Yoann Cathline,fr FRA,MF,Lorient,20,2002,23,11,1090,12.1,1,1,2,1,0,0,0,0,0.08,0.08,0.17,0.08,0.17,Matches,4db5915d
115,Maximiliano Caufriez,be BEL,DF,Clermont Foot,25,1997,26,25,2222,24.7,1,0,1,1,0,0,10,1,0.04,0.00,0.04,0.04,0.04,Matches,c92c24f0
116,Fabien Centonze,fr FRA,DFMF,Nantes,26,1996,23,19,1689,18.8,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,3c6bbbab
117,Florian Chabrolle,fr FRA,MF,Ajaccio,24,1998,7,3,329,3.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,5d9577aa
118,El Chadaille Bitshiabu,fr FRA,DF,PSG,17,2005,13,6,583,6.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2180c761
119,Fares Chaïbi,dz ALG,MFFW,Toulouse,19,2002,36,24,2340,26.0,5,5,10,5,0,0,2,0,0.19,0.19,0.38,0.19,0.38,Matches,357103bd
120,Muhammed Cham,at AUT,MF,Clermont Foot,21,2000,38,23,1968,21.9,7,4,11,5,2,2,2,0,0.32,0.18,0.50,0.23,0.41,Matches,f527a32c
121,Gaëtan Charbonnier,fr FRA,FW,Auxerre,33,1988,6,3,254,2.8,1,0,1,1,0,0,1,0,0.35,0.00,0.35,0.35,0.35,Matches,18ebca4b
122,Brendan Chardonnet,fr FRA,DF,Brest,27,1994,30,27,2491,27.7,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,16aa7d4c
123,Xavier Chavalerin,fr FRA,MF,Troyes,31,1991,34,25,2426,27.0,4,2,6,4,0,0,3,0,0.15,0.07,0.22,0.15,0.22,Matches,279ddf6a
124,Ivane Chegra,fr FRA,MF,Ajaccio,18,2004,6,1,193,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1237c049
125,Rayan Cherki,fr FRA,MFFW,Lyon,18,2003,34,21,1872,20.8,4,6,10,4,0,0,3,0,0.19,0.29,0.48,0.19,0.48,Matches,b34c63a5
126,Ilyes Cheti,dz ALG,DF,Angers,27,1995,6,2,207,2.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,9d498560
127,Lucas Chevalier,fr FRA,GK,Lille,20,2001,32,32,2880,32.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b3d76d84
128,Pedro Chirivella,es ESP,MF,Nantes,25,1997,26,25,2028,22.5,0,1,1,0,0,0,1,0,0.00,0.04,0.04,0.00,0.04,Matches,68a26d51
129,Joris Chotard,fr FRA,MF,Montpellier,20,2001,35,26,2461,27.3,0,6,6,0,0,0,4,0,0.00,0.22,0.22,0.00,0.22,Matches,7909ffa4
130,Yanis Cimignani,fr FRA,MF,Ajaccio,20,2002,8,3,279,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7495aba7
131,Souleymane Cissé,fr FRA,DF,Clermont Foot,19,2002,2,0,36,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ff4d0258
132,Alexis Claude-Maurice,fr FRA,MFFW,Lens,24,1998,20,5,604,6.7,5,3,8,5,0,0,0,0,0.75,0.45,1.19,0.75,1.19,Matches,741418c3
133,Alexis Claude-Maurice,fr FRA,MF,Nice,24,1998,2,1,64,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,741418c3
134,Jonathan Clauss,fr FRA,MF,Marseille,29,1992,34,32,2590,28.8,2,9,11,2,0,0,1,0,0.07,0.31,0.38,0.07,0.38,Matches,5219ab4a
135,Marcus Coco,fr FRA,MFFW,Nantes,26,1996,26,6,641,7.1,1,0,1,1,0,0,2,0,0.14,0.00,0.14,0.14,0.14,Matches,3010aefb
136,Alexandre Coeff,fr FRA,DF,Auxerre,30,1992,7,6,586,6.5,0,1,1,0,0,0,0,0,0.00,0.15,0.15,0.00,0.15,Matches,c4065f40
137,Abdu Conté,pt POR,DFMF,Troyes,24,1998,19,15,1315,14.6,1,2,3,1,0,0,0,0,0.07,0.14,0.21,0.07,0.21,Matches,cfa49cc1
138,Sébastien Corchia,fr FRA,DFMF,Nantes,31,1990,22,6,786,8.7,0,1,1,0,0,0,3,0,0.00,0.11,0.11,0.00,0.11,Matches,0e7ccfc4
139,David Costa,pt POR,MFFW,Lens,21,2001,31,16,1407,15.6,1,3,4,1,0,0,2,0,0.06,0.19,0.26,0.06,0.26,Matches,59948ef7
140,Logan Costa,cv CPV,DF,Toulouse,21,2001,6,4,415,4.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bfb2056e
141,Nuno da Costa,cv CPV,FWMF,Auxerre,31,1991,33,23,2003,22.3,5,4,9,5,0,0,5,1,0.22,0.18,0.40,0.22,0.40,Matches,909222de
142,Benoît Costil,fr FRA,GK,Auxerre,35,1987,19,19,1710,19.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2434f24a
143,Mathieu Coutadeur,fr FRA,MF,Ajaccio,36,1986,27,22,1947,21.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,ef8ae23b
144,Nicolas Cozza,fr FRA,DF,Montpellier,23,1999,17,14,1277,14.2,2,1,3,2,0,0,3,0,0.14,0.07,0.21,0.14,0.21,Matches,8f325097
145,Damien Da Silva,fr FRA,DF,Lyon,34,1988,7,3,338,3.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,1ec7e1c5
146,Andréa Dacourt,fr FRA,MF,Nice,17,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4a021593
147,Colin Dagba,fr FRA,MFDF,Strasbourg,23,1998,21,12,958,10.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,29c02c9f
148,Thijs Dallinga,nl NED,FW,Toulouse,21,2000,36,28,2353,26.1,12,1,13,12,0,0,4,0,0.46,0.04,0.50,0.46,0.50,Matches,b70afb45
149,Flavius Daniliuc,at AUT,DF,Nice,21,2001,2,1,91,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7ef972c3
150,Kévin Danois,fr FRA,MF,Auxerre,18,2004,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e76f6fbe
151,Kevin Danso,at AUT,DF,Lens,23,1998,37,37,3232,35.9,1,2,3,1,0,0,7,1,0.03,0.06,0.08,0.03,0.08,Matches,6e33125f
152,Dante,br BRA,DF,Nice,38,1983,37,37,3299,36.7,1,2,3,1,0,0,6,0,0.03,0.05,0.08,0.03,0.08,Matches,fd2bc67d
153,Achraf Dari,ma MAR,DF,Brest,23,1999,18,15,1317,14.6,1,0,1,1,0,0,1,0,0.07,0.00,0.07,0.07,0.07,Matches,5069b796
154,Jonathan David,ca CAN,FWMF,Lille,22,2000,37,36,3166,35.2,24,4,28,14,10,11,6,0,0.68,0.11,0.80,0.40,0.51,Matches,ce50fd99
155,Thibault De Smet,be BEL,DF,Reims,24,1998,22,20,1758,19.5,0,1,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,Matches,5fdcb075
156,Brecht Dejaegere,be BEL,MF,Toulouse,31,1991,30,25,1809,20.1,4,1,5,4,0,0,5,0,0.20,0.05,0.25,0.20,0.25,Matches,4ca4f601
