--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,-additional
315,Tom Louchet,fr FRA,DFMF,Nice,21,2003,22,7,775,8.6,1,0,1,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,Matches,f999e9be
316,Milos Lukovic,rs SRB,FW,Strasbourg,18,2005,2,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b1c7a35e
317,Othmane Maamma,ma MAR,MF,Montpellier,18,2005,12,2,361,4.0,1,1,2,1,0,0,1,0,0.25,0.25,0.50,0.25,0.50,Matches,5bdb4a7b
318,Deiver Machado,co COL,DFMF,Lens,30,1993,27,20,1805,20.1,1,4,5,1,0,0,7,2,0.05,0.20,0.25,0.05,0.25,Matches,b3f8bdef
319,Lanroy Machine,fr FRA,MF,Angers,18,2005,2,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e7cf1d4c
320,Yvann Macon,fr FRA,DF,Saint-Étienne,25,1998,12,10,790,8.8,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,0bb6e193
321,Eros Maddy,nl NED,FWMF,Auxerre,23,2001,2,0,15,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0ed50019
322,Soungoutou Magassa,fr FRA,MF,Monaco,20,2003,21,12,1025,11.4,0,1,1,0,0,0,5,1,0.00,0.09,0.09,0.00,0.09,Matches,dfc5d4fa
323,Hugo Magnetti,fr FRA,MF,Brest,26,1998,32,27,2323,25.8,1,0,1,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,Matches,d4d35152
324,Frank Magri,cm CMR,FW,Toulouse,24,1999,31,17,1516,16.8,5,1,6,5,0,0,5,1,0.30,0.06,0.36,0.30,0.36,Matches,42fdb11d
325,Ainsley Maitland-Niles,eng ENG,DFMF,Lyon,26,1997,32,20,1985,22.1,1,4,5,1,0,0,1,0,0.05,0.18,0.23,0.05,0.23,Matches,e3a5814e
326,Radosław Majecki,pl POL,GK,Monaco,24,1999,15,15,1350,15.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,20de219a
327,Hamidou Makalou,ml MLI,MF,Brest,18,2006,4,0,32,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8fe2fb2a
328,Nikola Maksimović,rs SRB,DF,Montpellier,32,1991,7,7,581,6.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,16b9d5cf
329,Aaron Malouda,fr FRA,FW,Lille,18,2005,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4fe2648c
330,Steve Mandanda,fr FRA,GK,Rennes,39,1985,18,17,1486,16.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1d2d5cc8
331,Aïssa Mandi,dz ALG,DF,Lille,32,1991,24,20,1733,19.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,fbd6378b
332,Orel Mangala,be BEL,MF,Lyon,26,1998,1,1,67,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a572e291
333,Sekou Mara,fr FRA,FWMF,Strasbourg,22,2002,25,7,768,8.5,1,1,2,1,0,0,2,0,0.12,0.12,0.23,0.12,0.23,Matches,3544641e
334,Marquinhos,br BRA,DF,PSG,30,1994,22,19,1725,19.2,2,0,2,2,0,0,3,0,0.10,0.00,0.10,0.10,0.10,Matches,d5f2f82b
335,Ange Martial Tia,ml MLI,MF,Reims,17,2006,6,2,171,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,13579ed2
336,Jonas Martin,fr FRA,MF,Brest,34,1990,17,5,496,5.5,1,0,1,1,0,0,2,0,0.18,0.00,0.18,0.18,0.18,Matches,468fdbad
337,Han-Noah Massengo,fr FRA,MF,Auxerre,23,2001,17,11,1046,11.6,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,eba1e557
338,Clinton Mata,ao ANG,DF,Lyon,31,1992,29,27,2370,26.3,0,4,4,0,0,0,6,0,0.00,0.15,0.15,0.00,0.15,Matches,55abe554
339,Eliot Matazo,be BEL,MF,Monaco,22,2002,3,1,68,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,15944afd
340,Nemanja Matić,rs SRB,MF,Lyon,35,1988,29,25,2010,22.3,0,1,1,0,0,0,1,0,0.00,0.04,0.04,0.00,0.04,Matches,eb7822d7
341,Rudy Matondo,fr FRA,MF,Auxerre,16,2008,5,0,66,0.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,64b170af
342,Azor Matusiwa,nl NED,MF,Rennes,26,1998,29,23,2078,23.1,1,3,4,1,0,0,3,0,0.04,0.13,0.17,0.04,0.17,Matches,a17a94d6
343,Neal Maupay,fr FRA,FW,Marseille,27,1996,22,13,1042,11.6,4,4,8,4,0,0,3,1,0.35,0.35,0.69,0.35,0.69,Matches,4bcf39f6
344,Christian Mawissa,fr FRA,DF,Monaco,19,2005,22,17,1501,16.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2c70d915
345,Senny Mayulu,fr FRA,MF,PSG,18,2006,20,8,808,9.0,2,2,4,2,0,0,1,0,0.22,0.22,0.45,0.22,0.45,Matches,bac89b96
346,Ethan Mbappé,fr FRA,MF,Lille,17,2006,10,1,222,2.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,d595de71
347,Ibrahim Mbaye,sn SEN,FW,PSG,16,2008,9,4,340,3.8,1,1,2,1,0,0,0,0,0.26,0.26,0.53,0.26,0.53,Matches,201b4ee4
348,Hianga'a Mbock,fr FRA,MF,Brest,24,1999,1,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0f86995c
349,Mark McKenzie,us USA,DF,Toulouse,25,1999,30,29,2496,27.7,1,1,2,1,0,0,1,1,0.04,0.04,0.07,0.04,0.07,Matches,a5f5d094
350,Facundo Medina,ar ARG,DF,Lens,25,1999,29,29,2543,28.3,0,1,1,0,0,0,15,1,0.00,0.04,0.04,0.00,0.04,Matches,6f5ec8bb
351,Henrik Meister,dk DEN,FW,Rennes,20,2003,4,0,63,0.7,1,0,1,1,0,0,0,0,1.43,0.00,1.43,1.43,1.43,Matches,e1a873eb
352,Bamo Meïté,ci CIV,DF,Montpellier,22,2001,7,6,424,4.7,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,04ac78d2
353,Bamo Meïté,ci CIV,DF,Marseille,22,2001,3,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,04ac78d2
354,Kader Meïté,fr FRA,FW,Rennes,16,2007,12,5,544,6.0,2,0,2,2,0,0,0,0,0.33,0.00,0.33,0.33,0.33,Matches,424cbbb3
355,Farid El Melali,dz ALG,MFFW,Angers,27,1997,32,22,1893,21.0,2,3,5,2,0,0,1,0,0.10,0.14,0.24,0.10,0.24,Matches,d21e361a
356,Nuno Mendes,pt POR,DF,PSG,22,2002,24,19,1676,18.6,1,3,4,1,0,0,3,0,0.05,0.16,0.21,0.05,0.21,Matches,f20e4cc9
357,Antoine Mendy,sn SEN,DFMF,Nice,20,2004,18,8,825,9.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,3322e296
358,Nampalys Mendy,sn SEN,MF,Lens,32,1992,10,7,588,6.5,0,1,1,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,Matches,1598599e
359,Gideon Mensah,gh GHA,DFMF,Auxerre,26,1998,29,26,2280,25.3,0,1,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,Matches,9bdd8118
360,Quentin Merlin,fr FRA,MFDF,Marseille,22,2002,27,21,1589,17.7,1,3,4,1,0,0,1,0,0.06,0.17,0.23,0.06,0.23,Matches,0bfca6a1
361,Rafik Messali,fr FRA,MF,Toulouse,21,2003,13,5,456,5.1,0,1,1,0,0,0,0,0,0.00,0.20,0.20,0.00,0.20,Matches,bbc86fc4
362,Thomas Meunier,be BEL,DF,Lille,32,1991,30,21,1928,21.4,2,0,2,2,0,0,5,0,0.09,0.00,0.09,0.09,0.09,Matches,e162b013
363,Lucas Michal,fr FRA,FW,Monaco,19,2005,8,0,117,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0c7b1c91
364,Georges Mikautadze,ge GEO,FWMF,Lyon,23,2000,34,13,1449,16.1,11,6,17,8,3,4,2,0,0.68,0.37,1.06,0.50,0.87,Matches,4788cb6b
365,Igor Miladinović,rs SRB,MF,Saint-Étienne,21,2003,3,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3ba938b6
366,Takumi Minamino,jp JPN,MF,Monaco,29,1995,31,27,2231,24.8,6,3,9,6,0,0,4,0,0.24,0.12,0.36,0.24,0.36,Matches,f833a830
367,Lucas Mincarelli,fr FRA,DF,Montpellier,20,2004,10,8,715,7.9,1,0,1,1,0,0,0,0,0.13,0.00,0.13,0.13,0.13,Matches,02b3733e
368,Terem Moffi,ng NGA,FW,Nice,25,1999,5,0,58,0.6,1,0,1,1,0,0,0,0,1.55,0.00,1.55,1.55,1.55,Matches,065dc209
369,Mostafa Mohamed,eg EGY,FW,Nantes,26,1997,30,11,1252,13.9,5,0,5,5,0,0,3,0,0.36,0.00,0.36,0.36,0.36,Matches,595e6f3e
370,Florent Mollet,fr FRA,MF,Nantes,32,1991,9,3,242,2.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,7e82a78f
371,Diego Moreira,be BEL,MFDF,Strasbourg,19,2004,32,29,2568,28.5,2,7,9,2,0,0,4,1,0.07,0.25,0.32,0.07,0.32,Matches,12de1b0d
372,Gabriel Moscardo,br BRA,MF,Reims,18,2005,6,0,84,0.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,709d3f52
373,Yael Mouanga,fr FRA,DF,Montpellier,19,2005,14,10,946,10.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,153e48e0
374,Aimen Moueffek,fr FRA,MF,Saint-Étienne,23,2001,22,13,1039,11.5,0,1,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,Matches,2591b066
375,Youssoufa Moukoko,de GER,FW,Nice,19,2004,11,2,204,2.3,2,1,3,2,0,0,0,0,0.88,0.44,1.32,0.88,1.32,Matches,6ce43701
376,Louis Mouton,fr FRA,MF,Saint-Étienne,22,2002,24,12,1045,11.6,0,1,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,Matches,c37823fe
377,Ngal'Ayel Mukau,cd COD,MF,Lille,19,2004,22,14,1190,13.2,0,1,1,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,Matches,bb461b8a
378,Marshall Munetsi,zw ZIM,MF,Reims,28,1996,19,19,1692,18.8,4,2,6,4,0,0,5,0,0.21,0.11,0.32,0.21,0.32,Matches,2acf0cd7
379,Junior Mwanga,fr FRA,MF,Le Havre,21,2003,11,11,952,10.6,1,2,3,1,0,0,1,1,0.09,0.19,0.28,0.09,0.28,Matches,ee158be5
380,Junior Mwanga,fr FRA,MF,Strasbourg,21,2003,8,2,296,3.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ee158be5
381,Loïc N'Gatta,fr FRA,DF,Auxerre,20,2003,2,0,13,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b1fe3000
382,Djylian N'Guessan,fr FRA,FW,Saint-Étienne,15,2008,8,3,181,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,63b27fab
383,Mickael Nade,fr FRA,DF,Saint-Étienne,25,1999,26,25,2306,25.6,1,2,3,1,0,0,1,0,0.04,0.08,0.12,0.04,0.12,Matches,a6b6fa6e
384,Bilal Nadir,ma MAR,MF,Marseille,20,2003,15,5,383,4.3,1,0,1,1,0,0,2,0,0.23,0.00,0.23,0.23,0.23,Matches,226673c2
385,Mahamadou Nagida,cm CMR,MF,Rennes,19,2005,12,4,430,4.8,2,0,2,2,0,0,1,0,0.42,0.00,0.42,0.42,0.42,Matches,8bfbf257
386,Keito Nakamura,jp JPN,MFFW,Reims,24,2000,32,31,2649,29.4,11,2,13,11,0,0,5,0,0.37,0.07,0.44,0.37,0.44,Matches,d97af612
387,Sebastian Nanasi,se SWE,MFFW,Strasbourg,22,2002,31,26,2107,23.4,6,4,10,6,0,0,1,0,0.26,0.17,0.43,0.26,0.43,Matches,ce747d2a
388,Yael Nandjou,fr FRA,DF,Nice,19,2005,3,2,154,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,35f311ec
389,Youssouf Ndayishimiye,bi BDI,DF,Nice,25,1998,23,22,1932,21.5,3,0,3,3,0,0,5,0,0.14,0.00,0.14,0.14,0.14,Matches,65c55288
390,Abdoulaye Ndiaye,sn SEN,DF,Brest,22,2002,22,19,1707,19.0,1,0,1,1,0,0,4,1,0.05,0.00,0.05,0.05,0.05,Matches,b8cd2ae4
391,Junior Ndiaye,ae UAE,FW,Montpellier,19,2005,15,4,441,4.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,03412e45
392,Rassoul Ndiaye,sn SEN,MF,Le Havre,22,2001,27,11,1061,11.8,1,0,1,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,Matches,36f65bdf
393,Wilfried Ndollo,cm CMR,DF,Montpellier,19,2005,8,3,401,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f2b7d401
394,Tanguy Ndombele,fr FRA,MF,Nice,27,1996,18,12,1131,12.6,1,2,3,1,0,0,2,0,0.08,0.16,0.24,0.08,0.24,Matches,5cdddffa
395,Loïc Nego,hu HUN,DFMF,Le Havre,33,1991,31,28,2459,27.3,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,c3b6fa1e
396,João Neves,pt POR,MFDF,PSG,19,2004,29,22,1844,20.5,3,8,11,3,0,0,1,0,0.15,0.39,0.54,0.15,0.54,Matches,c2a15a27
397,Mikayil Ngor Faye,sn SEN,DF,Rennes,20,2004,11,7,688,7.6,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,b37ae816
398,Steve Ngoura,fr FRA,FW,Le Havre,19,2005,8,2,289,3.2,1,0,1,1,0,0,0,0,0.31,0.00,0.31,0.31,0.31,Matches,731f1f5a
399,Bernard Nguene,cm CMR,FW,Nice,17,2006,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,95915bb5
400,Moussa Niakhaté,sn SEN,DF,Lyon,28,1996,31,30,2726,30.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,00242715
401,Ibrahima Niane,sn SEN,FW,Angers,25,1999,24,8,943,10.5,3,1,4,2,1,1,0,0,0.29,0.10,0.38,0.19,0.29,Matches,46faabfa
402,Rasmus Nicolaisen,dk DEN,DF,Toulouse,27,1997,7,7,623,6.9,0,1,1,0,0,0,0,0,0.00,0.14,0.14,0.00,0.14,Matches,3f319bb9
403,Arnaud Nordin,fr FRA,MFFW,Montpellier,26,1998,16,14,1166,13.0,4,1,5,3,1,2,2,0,0.31,0.08,0.39,0.23,0.31,Matches,7b9a9e25
404,Plamedi Nsingi,,FW,Nantes,23,2000,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ab90a99b
405,Ernest Nuamah,gh GHA,MFFW,Lyon,20,2003,23,13,1052,11.7,3,1,4,3,0,0,2,0,0.26,0.09,0.34,0.26,0.34,Matches,234a703c
406,Rabby Nzingoula,fr FRA,MF,Montpellier,18,2005,27,20,1689,18.8,1,0,1,1,0,0,11,0,0.05,0.00,0.05,0.05,0.05,Matches,627c7a3d
407,M'Bala Nzola,ao ANG,FW,Lens,27,1996,21,16,1460,16.2,6,1,7,6,0,0,3,1,0.37,0.06,0.43,0.37,0.43,Matches,a4948e67
408,Marwann Nzuzi,fr FRA,DF,Saint-Étienne,20,2004,2,2,125,1.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,165787d9
409,Hamzat Ojediran,ng NGA,MF,Lens,20,2003,17,1,416,4.6,1,0,1,1,0,0,5,0,0.22,0.00,0.22,0.22,0.22,Matches,25124a21
410,Joseph Okumu,ke KEN,DF,Reims,27,1997,22,20,1695,18.8,1,0,1,1,0,0,5,1,0.05,0.00,0.05,0.05,0.05,Matches,039f1983
411,Kazeem Olaigbe,be BEL,MFFW,Rennes,21,2003,10,3,299,3.3,0,2,2,0,0,0,0,0,0.00,0.60,0.60,0.00,0.60,Matches,f3ec7e64
412,Ben Old,nz NZL,MFFW,Saint-Étienne,21,2002,13,4,528,5.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e14e818c
413,Warmed Omari,km COM,DF,Lyon,24,2000,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4534a352
414,Becir Omeragic,ch SUI,DF,Montpellier,22,2002,22,21,1799,20.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c284d6fb
415,Andrew Omobamidele,ie IRL,DF,Strasbourg,22,2002,10,6,539,6.0,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches,c393a6c4
416,Ado Onaiwu,jp JPN,MFFW,Auxerre,28,1995,31,9,957,10.6,4,1,5,4,0,0,1,1,0.38,0.09,0.47,0.38,0.47,Matches,ff4df82e
417,Christopher Opéri,ci CIV,MFDF,Le Havre,27,1997,13,13,1169,13.0,0,2,2,0,0,0,2,1,0.00,0.15,0.15,0.00,0.15,Matches,914bb955
418,Fredrik Oppegard,no NOR,MFDF,Auxerre,21,2002,9,2,273,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c0347e9b
419,Victor Orakpo,ng NGA,FW,Nice,18,2006,4,0,36,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cbfb7cd7
420,Ike Orazi,ie IRL,FW,Reims,17,2007,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,60e53ba1
421,Gift Orban,ng NGA,FW,Lyon,22,2002,3,2,186,2.1,2,0,2,2,0,0,1,0,0.97,0.00,0.97,0.97,0.97,Matches,de17db90
422,Gabriel Osho,ng NGA,DF,Auxerre,25,1998,20,20,1654,18.4,1,0,1,1,0,0,1,1,0.05,0.00,0.05,0.05,0.05,Matches,cd889153
423,Jibril Othman,tn TUN,FW,Saint-Étienne,20,2004,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,967bb460
424,Abdoul Ouattara,fr FRA,MFFW,Strasbourg,18,2005,17,3,471,5.2,1,1,2,1,0,0,1,0,0.19,0.19,0.38,0.19,0.38,Matches,d028b5e5
425,Kassoum Ouattara,fr FRA,MFDF,Monaco,19,2004,12,5,391,4.3,0,1,1,0,0,0,2,0,0.00,0.23,0.23,0.00,0.23,Matches,6620c21a
426,Zinédine Ould Khaled,fr FRA,MF,Angers,24,2000,10,4,343,3.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,6b4436ba
427,Beres Owusu,fr FRA,DF,Saint-Étienne,20,2003,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,32c61db3
428,Elisha Owusu,gh GHA,MF,Auxerre,26,1997,28,28,2344,26.0,1,3,4,1,0,0,7,0,0.04,0.12,0.15,0.04,0.15,Matches,e2781082
429,Willian Pacho,ec ECU,DF,PSG,22,2001,28,23,2132,23.7,0,1,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,Matches,ecbe2839
430,Nicolas Pallois,fr FRA,DF,Nantes,36,1987,26,23,2017,22.4,0,2,2,0,0,0,9,0,0.00,0.09,0.09,0.00,0.09,Matches,779847d6
431,Nicolas Pays,fr FRA,MFFW,Montpellier,20,2003,9,4,447,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b9f2c759
432,Kévin Pedro,fr FRA,DF,Saint-Étienne,18,2006,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ff1f24ca
433,Jordan Pefok,us USA,FW,Reims,28,1996,7,6,380,4.2,1,0,1,1,0,0,0,0,0.24,0.00,0.24,0.24,0.24,Matches,b684a484
434,Théo Pellenard,fr FRA,DF,Auxerre,30,1994,2,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,97fb4608
435,Timothee Pembele,fr FRA,DFMF,Le Havre,21,2002,20,12,1113,12.4,1,0,1,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,Matches,f8ce97ca
436,Faris Pemi Moumbagna,cm CMR,FW,Marseille,24,2000,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,58aae0a9
437,Óscar Perea,co COL,MF,Strasbourg,18,2005,2,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,57bc72ea
438,Mathias Pereira Lage,pt POR,MFFW,Brest,27,1996,29,18,1571,17.5,2,7,9,2,0,0,4,0,0.11,0.40,0.52,0.11,0.52,Matches,8846a40f
439,Lucas Perri,br BRA,GK,Lyon,26,1997,33,33,2970,33.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,5dbd461a
440,Gaëtan Perrin,fr FRA,MF,Auxerre,28,1996,34,31,2691,29.9,10,11,21,10,0,0,2,0,0.33,0.37,0.70,0.33,0.70,Matches,10dd88f9
441,Prosper Peter,ng NGA,FW,Angers,16,2007,2,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1bfb331d
442,Léo Pétrot,fr FRA,DF,Saint-Étienne,27,1997,31,29,2634,29.3,0,3,3,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10,Matches,00638016
443,Đorđe Petrović,rs SRB,GK,Strasbourg,24,1999,31,31,2790,31.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,0cf321c8
444,Tom Pouilly,fr FRA,DF,Lens,21,2003,10,2,273,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,dafce747
445,Adrien Rabiot,fr FRA,MF,Marseille,29,1995,29,27,2485,27.6,9,4,13,9,0,0,4,0,0.33,0.14,0.47,0.33,0.47,Matches,8794e251
446,Gonçalo Ramos,pt POR,FW,PSG,23,2001,22,12,1066,11.8,10,3,13,8,2,3,1,0,0.84,0.25,1.10,0.68,0.93,Matches,f63cda26
447,Lilian Raolisoa,fr FRA,DFMF,Angers,24,2000,29,14,1318,14.6,0,3,3,0,0,0,1,2,0.00,0.20,0.20,0.00,0.20,Matches,79a793b7
448,Rayan Raveloson,mg MAD,MFDF,Auxerre,27,1997,13,7,724,8.0,1,0,1,1,0,0,3,0,0.12,0.00,0.12,0.12,0.12,Matches,fb3236a7
449,Guillaume Restes,fr FRA,GK,Toulouse,19,2005,29,29,2543,28.3,0,1,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,Matches,6b91b999
450,Alexsandro Ribeiro,br BRA,DF,Lille,24,1999,30,30,2700,30.0,1,1,2,1,0,0,10,0,0.03,0.03,0.07,0.03,0.07,Matches,102c9665
451,Alejandro Rodriguez,pt POR,FW,Lyon,16,2008,1,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fbe1cf6b
452,Valentin Rongier,fr FRA,MFDF,Marseille,29,1994,25,17,1562,17.4,3,1,4,3,0,0,5,0,0.17,0.06,0.23,0.17,0.23,Matches,ed45c4a5
453,Pablo Rosario,do DOM,MFDF,Nice,27,1997,29,21,1775,19.7,3,1,4,2,1,1,6,1,0.15,0.05,0.20,0.10,0.15,Matches,1a6b7ea4
454,Anthony Rouault,fr FRA,DF,Rennes,23,2001,11,11,972,10.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,9b545925
455,Jonathan Rowe,eng ENG,MFFW,Marseille,21,2003,28,6,807,9.0,3,3,6,3,0,0,2,0,0.33,0.33,0.67,0.33,0.67,Matches,8c12f884
456,Fabián Ruiz Peña,es ESP,MF,PSG,28,1996,30,21,1923,21.4,4,5,9,4,0,0,1,0,0.19,0.23,0.42,0.19,0.42,Matches,c0c7ff58
457,Gerónimo Rulli,ar ARG,GK,Marseille,32,1992,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,625c144a
458,Mathew Ryan,au AUS,GK,Lens,32,1992,14,14,1260,14.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4535e4bb
459,Emmanuel Sabbi,us USA,MFFW,Le Havre,26,1997,15,7,653,7.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2e1b7c83
460,Falaye Sacko,ml MLI,DF,Montpellier,29,1995,16,14,1233,13.7,0,1,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,Matches,6388e356
461,Matvei Safonov,ru RUS,GK,PSG,25,1999,10,9,879,9.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d97b252e
462,Modibo Sagnan,ml MLI,DF,Montpellier,25,1999,27,24,2141,23.8,2,0,2,2,0,0,10,0,0.08,0.00,0.08,0.08,0.08,Matches,76d679c7
463,Osame Sahraoui,ma MAR,MF,Lille,23,2001,30,10,1293,14.4,3,3,6,3,0,0,1,0,0.21,0.21,0.42,0.21,0.42,Matches,6f9fa232
464,Wesley Saïd,fr FRA,FW,Lens,29,1995,24,11,905,10.1,3,0,3,3,0,0,4,0,0.30,0.00,0.30,0.30,0.30,Matches,90fcf472
465,Théo Sainte-Luce,fr FRA,DF,Montpellier,25,1998,16,11,1018,11.3,1,0,1,1,0,0,3,0,0.09,0.00,0.09,0.09,0.09,Matches,93c942fb
466,Ibrahim Salah,ma MAR,MFFW,Brest,22,2001,12,4,358,4.0,1,1,2,1,0,0,0,0,0.25,0.25,0.50,0.25,0.50,Matches,cad3fd4d
467,Amine Salama,fr FRA,FW,Reims,24,2000,17,2,373,4.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bc7cc472
468,Mohammed Salisu,gh GHA,DF,Monaco,25,1999,15,11,1023,11.4,1,0,1,1,0,0,2,0,0.09,0.00,0.09,0.09,0.09,Matches,0b33f6ad
469,Yoann Salmier,gf GUF,DF,Le Havre,31,1992,13,9,797,8.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,c3725db2
470,Mama Samba Baldé,gw GNB,FWMF,Lyon,28,1995,2,0,33,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fb14aa28
471,Mama Samba Baldé,gw GNB,FWMF,Brest,28,1995,27,12,1149,12.8,2,3,5,2,0,0,4,0,0.16,0.23,0.39,0.16,0.39,Matches,fb14aa28
