--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,-additional
157,Andy Diouf,fr FRA,MF,Lens,22,2003,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9b5237b1
158,Yehvann Diouf,sn SEN,GK,Nice,25,1999,26,26,2340,26.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,eedea60b
159,Assane Dioussé,sn SEN,MF,Auxerre,27,1997,15,1,219,2.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,7f622eef
160,Harouna Djibrin,cm CMR,MF,Angers,18,2006,15,1,336,3.7,2,1,3,2,0,0,2,0,0.54,0.27,0.80,0.54,0.80,Matches,cd26e718
161,Henrick Do Marcolino,fr FRA,FW,Rennes,19,2006,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0e853e48
162,Lohann Doucet,bf BFA,MF,Paris FC,22,2002,5,1,121,1.3,1,0,1,1,0,0,2,0,0.74,0.00,0.74,0.74,0.74,Matches,dff0c299
163,Fodé Doucouré,ml MLI,MFFW,Le Havre,24,2001,26,15,1239,13.8,3,1,4,3,0,0,2,0,0.22,0.07,0.29,0.22,0.29,Matches,1bfe34dc
164,Sékou Doucoure,fr FRA,DF,Nantes,20,2005,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,135ebd39
165,Désiré Doué,fr FRA,FWMF,PSG,20,2005,23,16,1348,15.0,7,4,11,7,0,1,0,0,0.47,0.27,0.73,0.47,0.73,Matches,9e7483ff
166,Guéla Doué,ci CIV,DFMF,Strasbourg,22,2002,24,23,2061,22.9,2,6,8,2,0,0,3,0,0.09,0.26,0.35,0.09,0.35,Matches,b4ef3fb5
167,Ismaël Doukouré,fr FRA,DFMF,Strasbourg,22,2003,25,25,2072,23.0,0,2,2,0,0,0,4,2,0.00,0.09,0.09,0.00,0.09,Matches,0512a60a
168,Kamory Doumbia,ml MLI,MF,Brest,22,2003,24,22,1750,19.4,5,4,9,5,0,0,6,0,0.26,0.21,0.46,0.26,0.46,Matches,9226aa22
169,Maxime Dupé,fr FRA,GK,Nice,32,1993,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0e12089d
170,Aron Dønnum,no NOR,MF,Toulouse,27,1998,28,28,2419,26.9,4,4,8,1,3,3,10,1,0.15,0.15,0.30,0.04,0.19,Matches,10cff752
171,Simon Ebonog,cm CMR,MF,Le Havre,20,2004,30,21,1759,19.5,1,0,1,1,0,0,8,0,0.05,0.00,0.05,0.05,0.05,Matches,12f9a649
172,Noah Edjouma,fr FRA,FW,Toulouse,19,2005,12,2,256,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,92976f0d
173,Noah Edjouma,fr FRA,MF,Lille,19,2005,3,1,92,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,92976f0d
174,Odsonne Édouard,fr FRA,FW,Lens,27,1998,29,26,1796,20.0,12,3,15,11,1,1,2,0,0.60,0.15,0.75,0.55,0.70,Matches,0562b7f1
175,CJ Egan-Riley,eng ENG,DFMF,Marseille,22,2003,11,8,624,6.9,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,d313e8ff
176,Jacques Ekomie,ga GAB,DFMF,Angers,21,2003,32,25,2239,24.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,8d5016e6
177,Breel Embolo,ch SUI,FW,Rennes,28,1997,31,20,1872,20.8,8,3,11,8,0,0,3,0,0.38,0.14,0.53,0.38,0.53,Matches,0b4f388a
178,Emanuel Emegha,nl NED,FW,Strasbourg,22,2003,10,4,443,4.9,4,2,6,4,0,0,3,0,0.81,0.41,1.22,0.81,1.22,Matches,a0c590b9
179,Emersonn,br BRA,FW,Toulouse,21,2004,27,18,1499,16.7,6,2,8,6,0,0,5,1,0.36,0.12,0.48,0.36,0.48,Matches,ac24342e
180,Julio Enciso,py PAR,MFFW,Strasbourg,21,2004,27,22,1883,20.9,3,6,9,2,1,1,2,0,0.14,0.29,0.43,0.10,0.38,Matches,9cfbad36
181,Endrick,br BRA,FWMF,Lyon,19,2006,16,14,1215,13.5,5,7,12,4,1,1,4,1,0.37,0.52,0.89,0.30,0.81,Matches,a2728fbf
182,Wout Faes,be BEL,DF,Monaco,27,1998,14,13,1141,12.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,9c221d14
183,Romain Faivre,fr FRA,MFFW,Auxerre,27,1998,10,7,581,6.5,0,2,2,0,0,0,0,0,0.00,0.31,0.31,0.00,0.31,Matches,745ca0a3
184,Ansu Fati,es ESP,MFFW,Monaco,22,2002,25,10,1093,12.1,11,0,11,8,3,4,1,0,0.91,0.00,0.91,0.66,0.66,Matches,0ba976e4
185,Abdoulaye Faye,sn SEN,DF,Lorient,20,2004,17,16,1444,16.0,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches,ccc37bbb
186,Dro Fernández,es ESP,MF,PSG,17,2008,12,7,682,7.6,1,0,1,1,0,0,0,0,0.13,0.00,0.13,0.13,0.13,Matches,5eeaca99
187,Matias Fernandez-Pardo,be BEL,FWMF,Lille,20,2005,29,27,2370,26.3,8,5,13,6,2,2,5,0,0.30,0.19,0.49,0.23,0.42,Matches,0cdb6a2a
188,Jonathan Fischer,dk DEN,GK,Metz,23,2001,27,26,2354,26.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f5bba427
189,Malick Fofana,be BEL,MFFW,Lyon,20,2005,12,9,749,8.3,2,1,3,2,0,0,1,0,0.24,0.12,0.36,0.24,0.36,Matches,8236f673
190,Rayan Fofana,fr FRA,FWMF,Lens,19,2006,25,7,798,8.9,5,0,5,5,0,0,0,0,0.56,0.00,0.56,0.56,0.56,Matches,ad48a336
191,Seko Fofana,ci CIV,MF,Rennes,30,1995,12,7,655,7.3,1,0,1,1,0,0,0,0,0.14,0.00,0.14,0.14,0.14,Matches,5313ed43
192,Przemysław Frankowski,pl POL,MFDF,Rennes,30,1995,19,15,1210,13.4,1,2,3,1,0,0,5,0,0.07,0.15,0.22,0.07,0.22,Matches,00a8d210
193,Ignatius Ganago,cm CMR,FW,Nantes,26,1999,13,10,839,9.3,3,1,4,2,1,1,1,0,0.32,0.11,0.43,0.21,0.32,Matches,23c63b7f
194,Ismaëlo Ganiou,fr FRA,DF,Lens,20,2005,23,22,2014,22.4,3,0,3,3,0,0,4,1,0.13,0.00,0.13,0.13,0.13,Matches,7ce98c36
195,Ulisses Garcia,ch SUI,MFDF,Marseille,29,1996,4,2,211,2.3,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,c952f633
196,Erawan Garnier,th THA,DF,Lens,19,2006,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f5e6e120
197,Jean-Philippe Gbamin,ci CIV,DFMF,Metz,29,1995,31,30,2485,27.6,1,1,2,1,0,0,2,1,0.04,0.04,0.07,0.04,0.07,Matches,6bd603db
198,Yann Gboho,fr FRA,MFFW,Toulouse,24,2001,31,30,2601,28.9,8,3,11,8,0,0,1,1,0.28,0.10,0.38,0.28,0.38,Matches,6be41a31
199,Willem Geubbels,fr FRA,FW,Paris FC,23,2001,24,12,1013,11.3,5,0,5,4,1,1,0,0,0.44,0.00,0.44,0.36,0.36,Matches,9836e892
200,Rachid Ghezzal,dz ALG,MFFW,Lyon,33,1992,10,2,225,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,dc3a9a0d
201,Olivier Giroud,fr FRA,FW,Lille,38,1986,30,17,1609,17.9,7,1,8,4,3,4,2,0,0.39,0.06,0.45,0.22,0.28,Matches,16ceb862
202,Martial Godo,ci CIV,MF,Strasbourg,22,2003,28,18,1584,17.6,10,1,11,10,0,0,2,0,0.57,0.06,0.62,0.57,0.62,Matches,e0eea46f
203,Maxima Goffi,fr FRA,DF,Lille,17,2008,1,0,39,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cbbf1231
204,Aleksandr Golovin,ru RUS,MF,Monaco,29,1996,25,21,1649,18.3,5,5,10,5,0,0,4,1,0.27,0.27,0.55,0.27,0.55,Matches,3708e9fa
205,André Gomes,pt POR,MF,Lille,32,1993,2,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1961b2aa
206,Angel Gomes,eng ENG,MF,Marseille,24,2000,14,12,888,9.9,3,0,3,3,0,0,4,0,0.30,0.00,0.30,0.30,0.30,Matches,645a3363
207,Georges Gomis,sn SEN,DF,Le Havre,17,2008,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8ba5b334
208,Rafael Gonçalves,pt POR,MFDF,Strasbourg,20,2005,12,6,588,6.5,0,1,1,0,0,0,0,0,0.00,0.15,0.15,0.00,0.15,Matches,3d08559e
209,Mathieu Gorgelin,fr FRA,GK,Lens,34,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4d3e9033
210,Alimami Gory,ml MLI,MFDF,Paris FC,28,1996,24,9,982,10.9,5,1,6,5,0,0,3,0,0.46,0.09,0.55,0.46,0.55,Matches,a2f8e467
211,Amine Gouiri,dz ALG,FWMF,Marseille,25,2000,22,15,1326,14.7,8,3,11,8,0,0,1,0,0.54,0.20,0.75,0.54,0.75,Matches,aad56ca3
212,Lucas Gourna-Douath,fr FRA,MF,Le Havre,21,2003,15,14,1272,14.1,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,3cd7820a
213,Tiago Gouveia,pt POR,MF,Nice,24,2001,15,5,532,5.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,68cf59f0
214,Jonathan Gradit,fr FRA,DF,Lens,32,1992,10,10,807,9.0,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,06c48679
215,Mason Greenwood,eng ENG,MF,Marseille,23,2001,32,29,2462,27.4,16,7,23,10,6,8,4,0,0.58,0.26,0.84,0.37,0.62,Matches,58eee997
216,Dominik Greif,sk SVK,GK,Lyon,28,1997,29,29,2610,29.0,0,1,1,0,0,0,1,0,0.00,0.03,0.03,0.00,0.03,Matches,30061f53
217,Ismaël Guerti,fr FRA,FW,Metz,21,2004,3,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,448256fc
218,Idrissa Guèye,sn SEN,FW,Metz,18,2006,3,1,132,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bfecfbde
219,Morgan Guilavogui,gn GUI,MF,Lens,27,1998,16,3,491,5.5,1,0,1,1,0,0,3,1,0.18,0.00,0.18,0.18,0.18,Matches,79b51257
220,Frederic Guilbert,fr FRA,DFMF,Nantes,30,1994,8,7,607,6.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,5d8d7454
221,Daouda Guindo,ml MLI,DF,Brest,22,2002,25,19,1686,18.7,1,1,2,1,0,0,4,1,0.05,0.05,0.11,0.05,0.11,Matches,e382905a
222,Bahereba Guirassy,fr FRA,FWMF,Nantes,18,2006,20,9,821,9.1,2,1,3,2,0,0,2,0,0.22,0.11,0.33,0.22,0.33,Matches,a08bb82c
223,Amadou Haidara,ml MLI,MF,Lens,27,1998,7,2,259,2.9,1,1,2,1,0,0,0,0,0.35,0.35,0.69,0.35,0.69,Matches,92432bc6
224,Achraf Hakimi,ma MAR,DF,PSG,26,1998,18,15,1375,15.3,2,2,4,2,0,0,3,1,0.13,0.13,0.26,0.13,0.26,Matches,e42d61c7
225,Adil Hamdani,fr FRA,MF,Lyon,16,2009,4,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2b2685af
226,Pierre-Yves Hamel,fr FRA,FW,Paris FC,31,1994,2,1,78,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a99da9ec
227,Hilan Hamzaoui,fr FRA,DF,Marseille,19,2006,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,479d6fe7
228,Florent Hanin,dz ALG,DFMF,Angers,35,1990,25,9,865,9.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6bfb4303
229,Hákon Haraldsson,is ISL,MF,Lille,22,2003,32,29,2460,27.3,8,2,10,8,0,0,6,0,0.29,0.07,0.37,0.29,0.37,Matches,e2ae54db
230,Hans Hateboer,nl NED,DFMF,Rennes,31,1994,1,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3b333ac3
231,Hans Hateboer,nl NED,DFMF,Lyon,31,1994,15,8,740,8.2,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,3b333ac3
232,Kjetil Haug,no NOR,GK,Toulouse,27,1998,1,0,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d3ae48eb
233,Gauthier Hein,fr FRA,MFFW,Metz,28,1996,29,26,2351,26.1,8,7,15,3,5,5,3,1,0.31,0.27,0.57,0.11,0.38,Matches,563fcd6b
234,Caio Henrique,br BRA,DFMF,Monaco,28,1997,22,17,1536,17.1,0,2,2,0,0,0,2,0,0.00,0.12,0.12,0.00,0.12,Matches,30af8b93
235,Lucas Hernández,fr FRA,DF,PSG,29,1996,25,20,1747,19.4,0,3,3,0,0,0,4,0,0.00,0.15,0.15,0.00,0.15,Matches,c3ee18ef
236,Santiago Hidalgo,ar ARG,MFFW,Toulouse,20,2005,28,14,1306,14.5,4,6,10,4,0,0,4,0,0.28,0.41,0.69,0.28,0.69,Matches,0448c34f
237,Rémi Himbert,fr FRA,FW,Lyon,17,2008,6,1,131,1.5,1,0,1,1,0,0,0,0,0.69,0.00,0.69,0.69,0.69,Matches,05bfc9d0
238,Lukáš Hrádecký,fi FIN,GK,Monaco,35,1989,17,17,1439,16.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,ad3389d5
239,Kwon Hyeokkyu,kr KOR,MF,Nantes,24,2001,12,9,753,8.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,8bcad896
240,Hong Hyunseok,kr KOR,MF,Nantes,26,1999,6,3,284,3.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9a234cc9
241,Lucas Høgsberg,dk DEN,DF,Strasbourg,19,2006,24,21,1792,19.9,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,7e598f96
242,Pierre Højbjerg,dk DEN,MF,Marseille,29,1995,32,30,2712,30.1,4,5,9,4,0,0,4,0,0.13,0.17,0.30,0.13,0.30,Matches,8b04d6c1
243,Stanis Idumbo,be BEL,MF,Monaco,20,2005,8,0,171,1.9,1,1,2,1,0,0,0,0,0.53,0.53,1.05,0.53,1.05,Matches,53551b98
244,Hamza Igamane,ma MAR,FW,Lille,22,2002,13,4,432,4.8,5,1,6,5,0,0,2,0,1.04,0.21,1.25,1.04,1.25,Matches,1da5c4d6
245,Jonathan Ikone,fr FRA,MFFW,Paris FC,27,1998,23,13,1100,12.2,3,1,4,3,0,0,2,0,0.25,0.08,0.33,0.25,0.33,Matches,42eaa028
246,George Ilenikhena,ng NGA,FW,Monaco,18,2006,15,3,385,4.3,2,0,2,2,0,0,0,0,0.47,0.00,0.47,0.47,0.47,Matches,78c3ad07
247,Ciro Immobile,it ITA,FW,Paris FC,35,1990,12,9,705,7.8,2,2,4,2,0,0,2,0,0.26,0.26,0.51,0.26,0.51,Matches,4431aed2
248,Jérémy Jacquet,fr FRA,DF,Rennes,20,2005,19,19,1671,18.6,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches,cef70c94
249,Mathis Jangeal,fr FRA,FW,PSG,17,2008,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,34eda45e
250,Isak Jansson,se SWE,FWMF,Nice,23,2002,22,7,644,7.2,1,0,1,1,0,0,3,0,0.14,0.00,0.14,0.14,0.14,Matches,a7664548
251,Karl-Johan Johnsson,se SWE,GK,Strasbourg,35,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a56bd2ee
252,Abdulai Juma Bah,sl SLE,DF,Nice,19,2006,26,22,1958,21.8,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,7b505397
253,Hamed Junior Traorè,ci CIV,MF,Marseille,25,2000,13,7,619,6.9,2,1,3,2,0,0,1,0,0.29,0.15,0.44,0.29,0.44,Matches,570bb4b9
254,Mohamed Kaba,gn GUI,MF,Nantes,23,2001,12,11,918,10.2,0,2,2,0,0,0,2,0,0.00,0.20,0.20,0.00,0.20,Matches,517cfb19
255,Justin-Noël Kalumba,fr FRA,FWMF,Angers,20,2004,4,3,224,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,32e2163d
256,Warren Kamanzi,no NOR,MF,Toulouse,24,2000,24,7,870,9.7,1,1,2,1,0,0,1,0,0.10,0.10,0.21,0.10,0.21,Matches,a426a912
257,Bingourou Kamara,sn SEN,GK,Lorient,28,1996,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3814120d
258,Glen Kamara,fi FIN,MF,Rennes,29,1995,4,0,61,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4da9191b
259,Noham Kamara,fr FRA,DF,Lyon,18,2007,2,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1a7cfdea
260,Nouhoum Kamissoko,ml MLI,MF,Marseille,20,2004,3,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,aafda472
261,Lee Kang-in,kr KOR,MFFW,PSG,24,2001,27,18,1519,16.9,3,4,7,3,0,0,3,0,0.18,0.24,0.41,0.18,0.41,Matches,8455ad90
262,Steeve Kango,fr FRA,DF,Lyon,18,2006,4,1,80,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,800c04e7
263,Ibrahim Kanté,fr FRA,MF,Brest,18,2007,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,dcb5e162
264,Adam Karabec,cz CZE,MFFW,Lyon,22,2003,21,11,922,10.2,1,0,1,1,0,0,3,0,0.10,0.00,0.10,0.10,0.10,Matches,f80d03ca
265,Dermane Karim,tg TOG,MF,Lorient,21,2003,30,15,1365,15.2,1,2,3,1,0,0,3,0,0.07,0.13,0.20,0.07,0.20,Matches,51afbba4
266,Panos Katseris,gr GRE,MFDF,Lorient,24,2001,16,8,747,8.3,1,2,3,1,0,0,3,0,0.12,0.24,0.36,0.12,0.36,Matches,c1597cf7
267,Ilan Kebbal,dz ALG,MFFW,Paris FC,27,1998,29,26,2222,24.7,9,4,13,6,3,4,7,0,0.36,0.16,0.53,0.24,0.41,Matches,37d04e90
268,Yassine Kechta,ma MAR,MF,Le Havre,23,2002,30,14,1332,14.8,2,1,3,2,0,0,3,0,0.14,0.07,0.20,0.14,0.20,Matches,abefc3af
269,Thilo Kehrer,de GER,DF,Monaco,28,1996,28,28,2353,26.1,0,0,0,0,0,0,8,2,0.00,0.00,0.00,0.00,0.00,Matches,51dbeea9
270,Reda Khadra,de GER,FW,Le Havre,24,2001,8,1,229,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,88acf83f
271,Ruben Kluivert,nl NED,DF,Lyon,24,2001,16,9,772,8.6,1,2,3,1,0,0,4,0,0.12,0.23,0.35,0.12,0.35,Matches,a8dccedc
272,Hervé Koffi,bf BFA,GK,Angers,28,1996,30,30,2658,29.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,faf873a7
273,Enzo Koffi Vinette,fr FRA,DF,Le Havre,19,2006,14,4,385,4.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,f0edb2a7
274,Philipp Köhn,ch SUI,GK,Monaco,27,1998,19,17,1621,18.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,ff74841d
275,Luca Koleosho,it ITA,MF,Paris FC,20,2004,16,3,554,6.2,3,1,4,3,0,0,0,0,0.49,0.16,0.65,0.49,0.65,Matches,fc076f78
276,Timothée Kolodziejczak,fr FRA,DF,Paris FC,33,1991,11,7,662,7.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,ab096c6f
277,Geoffrey Kondogbia,cf CTA,MFDF,Marseille,32,1993,10,9,587,6.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,cce181df
278,Koffi Kouao,ci CIV,DFMF,Metz,27,1998,27,27,2265,25.2,2,1,3,2,0,0,10,0,0.08,0.04,0.12,0.08,0.12,Matches,32100829
279,Arsène Kouassi,bf BFA,MF,Lorient,20,2004,31,30,2605,28.9,2,6,8,2,0,0,4,0,0.07,0.21,0.28,0.07,0.28,Matches,b1a6326f
280,Seny Koumbassa,fr FRA,DF,Toulouse,18,2007,9,4,444,4.9,1,0,1,1,0,0,0,0,0.20,0.00,0.20,0.20,0.20,Matches,2df60792
281,Hamza Koutoune,ma MAR,DF,Nice,18,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,39b0a16f
282,Goduine Koyalipou,cf CTA,FW,Angers,25,2000,13,7,668,7.4,2,1,3,1,1,1,0,0,0.27,0.13,0.40,0.13,0.27,Matches,2659a508
283,Jean-Philippe Krasso,ci CIV,FW,Paris FC,28,1997,25,12,1092,12.1,2,2,4,1,1,1,0,0,0.16,0.16,0.33,0.08,0.25,Matches,037f2523
284,Sael Kumbedi,fr FRA,DF,Lyon,20,2005,1,1,65,0.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c385bf49
285,Khvicha Kvaratskhelia,ge GEO,FW,PSG,24,2001,28,18,1479,16.4,8,4,12,7,1,1,1,0,0.49,0.24,0.73,0.43,0.67,Matches,dea88efd
286,Giorgi Kvilitaia,ge GEO,FW,Metz,31,1993,10,5,495,5.5,2,0,2,2,0,0,1,0,0.36,0.00,0.36,0.36,0.36,Matches,c758cdaf
287,Godson Kyeremeh,fr FRA,FW,Le Havre,25,2000,13,3,381,4.2,1,1,2,1,0,0,0,0,0.24,0.24,0.47,0.24,0.47,Matches,d7b19b21
288,Rémy Labeau Lascary,gp GLP,MFFW,Brest,22,2003,27,12,1200,13.3,5,1,6,5,0,0,2,0,0.37,0.07,0.45,0.37,0.45,Matches,c90f380c
289,Emmanuel Lago,ci CIV,FW,Marseille,20,2004,2,0,49,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f14f630f
290,Mayckel Lahdo,se SWE,FWMF,Nantes,22,2002,8,5,415,4.6,1,1,2,1,0,0,0,0,0.22,0.22,0.43,0.22,0.43,Matches,6b390f32
291,Kenny Lala,mg MAD,DF,Brest,33,1991,32,31,2791,31.0,0,3,3,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10,Matches,770d7eb8
292,Ugo Lamare,fr FRA,FW,Marseille,18,2007,3,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a9388a3c
293,Théo Le Bris,fr FRA,MF,Lorient,22,2002,28,22,1893,21.0,2,2,4,2,0,0,0,0,0.10,0.10,0.19,0.10,0.19,Matches,afe39ca8
294,Julien Le Cardinal,fr FRA,DF,Brest,27,1997,5,3,328,3.6,1,0,1,1,0,0,1,0,0.27,0.00,0.27,0.27,0.27,Matches,547a72ad
295,Raphael Le Guen,fr FRA,DF,Brest,18,2006,6,4,375,4.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d97144ea
296,Pierre Lees-Melou,fr FRA,MF,Brest,32,1993,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f5044e54
297,Pierre Lees-Melou,fr FRA,MF,Paris FC,32,1993,22,20,1782,19.8,1,3,4,1,0,0,7,1,0.05,0.15,0.20,0.05,0.20,Matches,f5044e54
298,Jordan Lefort,mr MTN,DF,Angers,31,1993,34,34,3060,34.0,0,2,2,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,Matches,c3e4ecbb
299,Alexander Legendre,ec ECU,MF,Rennes,17,2008,6,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d336b1c4
300,Félix Lemaréchal,fr FRA,MFFW,Strasbourg,21,2003,11,7,555,6.2,0,2,2,0,0,0,1,0,0.00,0.32,0.32,0.00,0.32,Matches,8ca9415f
301,Donovan Léon,gf GUF,GK,Auxerre,32,1992,29,29,2460,27.3,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,0.00,Matches,51c83a90
302,Esteban Lepaul,fr FRA,FW,Angers,25,2000,2,2,174,1.9,1,0,1,1,0,0,0,0,0.52,0.00,0.52,0.52,0.52,Matches,85ce1949
303,Esteban Lepaul,fr FRA,FW,Rennes,25,2000,32,31,2511,27.9,20,5,25,17,3,4,3,0,0.72,0.18,0.90,0.61,0.79,Matches,85ce1949
304,Johann Lepenant,fr FRA,MF,Nantes,22,2002,27,23,2173,24.1,0,1,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,Matches,1e52971c
305,Louis Leroux,fr FRA,MFDF,Nantes,19,2006,23,16,1441,16.0,1,1,2,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,Matches,88972aa9
306,Pol Lirola,es ESP,DFMF,Marseille,27,1997,3,0,34,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ff800ed8
307,Gautier Lloris,fr FRA,DF,Le Havre,30,1995,29,28,2398,26.6,1,1,2,1,0,0,2,1,0.04,0.04,0.08,0.04,0.08,Matches,ac89503b
308,Danny Loader,cm CMR,MFFW,Auxerre,24,2000,30,29,2517,28.0,3,3,6,3,0,0,9,0,0.11,0.11,0.21,0.11,0.21,Matches,e9fda01d
309,Bradley Locko,fr FRA,DF,Brest,23,2002,21,14,1286,14.3,0,2,2,0,0,0,0,0,0.00,0.14,0.14,0.00,0.14,Matches,40221fa7
310,Anthony Lopes,pt POR,GK,Nantes,34,1990,31,31,2788,31.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,f00de885
311,Julien López,dz ALG,FWMF,Paris FC,33,1992,5,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bb288dae
312,Maxime Lopez,fr FRA,MF,Paris FC,27,1997,26,22,1960,21.8,0,3,3,0,0,0,11,0,0.00,0.14,0.14,0.00,0.14,Matches,20094685
313,Tom Louchet,fr FRA,MF,Nice,22,2003,27,14,1367,15.2,3,2,5,3,0,0,1,1,0.20,0.13,0.33,0.20,0.33,Matches,f999e9be
314,Marius Louer,fr FRA,DF,Angers,18,2007,9,6,543,6.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,a9066eb6
