--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,-additional
315,Karol Linetty,pl POL,MF,Torino,28,1995,28,19,1858,20.6,0,0,0,0,0,0,12,0,0.00,0.00,0.00,0.00,0.00,Matches,d023d70f
316,Luca Lipani,it ITA,MF,Sassuolo,18,2005,8,5,384,4.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1dc5a029
317,Pol Lirola,es ESP,DFMF,Frosinone,25,1997,25,18,1536,17.1,2,1,3,2,0,0,1,0,0.12,0.06,0.18,0.12,0.18,Matches,ff800ed8
318,Marcin Listkowski,pl POL,FWMF,Lecce,25,1998,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a3695ac2
319,Diego Llorente,es ESP,DF,Roma,29,1993,29,27,2170,24.1,1,1,2,1,0,0,5,0,0.04,0.04,0.08,0.04,0.08,Matches,bba30585
320,Stanislav Lobotka,sk SVK,MF,Napoli,28,1994,38,38,3282,36.5,0,1,1,0,0,0,4,0,0.00,0.03,0.03,0.00,0.03,Matches,e1cbb531
321,Manuel Locatelli,it ITA,MF,Juventus,25,1998,36,34,3008,33.4,1,4,5,1,0,0,6,0,0.03,0.12,0.15,0.03,0.15,Matches,a8a874f1
322,Ruben Loftus-Cheek,eng ENG,MF,Milan,27,1996,29,26,2068,23.0,6,1,7,6,0,0,5,0,0.26,0.04,0.30,0.26,0.30,Matches,e97fd090
323,Ademola Lookman,ng NGA,FWMF,Atalanta,25,1997,31,22,1894,21.0,11,7,18,11,0,0,4,0,0.52,0.33,0.86,0.52,0.86,Matches,7c104bb7
324,Maxime Lopez,fr FRA,MF,Sassuolo,25,1997,2,2,140,1.6,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,20094685
325,Maxime Lopez,fr FRA,MF,Fiorentina,25,1997,19,7,800,8.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,20094685
326,Matteo Lovato,it ITA,DF,Torino,23,2000,13,6,544,6.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,5fa57166
327,Matteo Lovato,it ITA,DF,Salernitana,23,2000,13,11,947,10.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,5fa57166
328,Sandi Lovrić,si SVN,MF,Udinese,25,1998,29,21,1987,22.1,1,3,4,1,0,0,1,1,0.05,0.14,0.18,0.05,0.18,Matches,966eea58
329,Lorenzo Lucca,it ITA,FW,Udinese,22,2000,37,30,2592,28.8,8,4,12,8,0,0,6,0,0.28,0.14,0.42,0.28,0.42,Matches,83c06f3a
330,Jhon Lucumí,co COL,DF,Bologna,25,1998,29,23,2217,24.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,80490d7f
331,José Luis Palomino,ar ARG,DF,Atalanta,33,1990,4,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,921f6058
332,Romelu Lukaku,be BEL,FW,Roma,30,1993,32,30,2641,29.3,13,3,16,13,0,1,5,1,0.44,0.10,0.55,0.44,0.55,Matches,5eae500a
333,Karlo Lulić,hr CRO,MF,Frosinone,27,1996,1,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5dde403b
334,Sebastiano Luperto,it ITA,DF,Empoli,26,1996,38,38,3406,37.8,1,1,2,1,0,0,4,0,0.03,0.03,0.05,0.03,0.05,Matches,997fff07
335,Mateus Lusuardi,br BRA,DF,Frosinone,19,2004,4,3,219,2.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0704d719
336,Zito Luvumbo,ao ANG,MFFW,Cagliari,21,2002,30,19,1946,21.6,4,5,9,4,0,0,5,0,0.18,0.23,0.42,0.18,0.42,Matches,b09e0873
337,Babis Lykogiannis,gr GRE,DF,Bologna,29,1993,22,10,904,10.0,2,1,3,2,0,0,2,0,0.20,0.10,0.30,0.20,0.30,Matches,5efc5389
338,Giulio Maggiore,it ITA,MF,Salernitana,25,1998,27,20,1800,20.0,4,2,6,4,0,0,9,1,0.20,0.10,0.30,0.20,0.30,Matches,957e4c87
339,Giangiacomo Magnani,it ITA,DF,Hellas Verona,27,1995,33,27,2444,27.2,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,cce9f582
340,Mike Maignan,fr FRA,GK,Milan,28,1995,29,29,2609,29.0,0,1,1,0,0,0,1,1,0.00,0.03,0.03,0.00,0.03,Matches,fcb38f57
341,Antoine Makoumbou,cg CGO,MF,Cagliari,25,1998,32,32,2702,30.0,1,0,1,1,0,0,5,2,0.03,0.00,0.03,0.03,0.03,Matches,f37f3522
342,Daniel Maldini,it ITA,FWMF,Empoli,21,2001,7,3,263,2.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,801831fe
343,Daniel Maldini,it ITA,MF,Monza,21,2001,11,2,333,3.7,4,1,5,4,0,0,0,0,1.08,0.27,1.35,1.08,1.35,Matches,801831fe
344,Youssef Maleh,ma MAR,MF,Empoli,24,1998,34,30,2602,28.9,0,1,1,0,0,0,11,0,0.00,0.03,0.03,0.00,0.03,Matches,4c8845f7
345,Ruslan Malinovskyi,ua UKR,MFFW,Genoa,30,1993,28,18,1544,17.2,4,1,5,4,0,0,7,0,0.23,0.06,0.29,0.23,0.29,Matches,48d5bd33
346,Gianluca Mancini,it ITA,DF,Roma,27,1996,36,34,2869,31.9,4,1,5,4,0,0,9,0,0.13,0.03,0.16,0.13,0.16,Matches,5aa53281
347,Marco Mancosu,it ITA,MFFW,Cagliari,34,1988,6,3,156,1.7,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2c3a6c21
348,Christos Mandas,gr GRE,GK,Lazio,21,2001,9,8,721,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f794e9ab
349,Rolando Mandragora,it ITA,MF,Fiorentina,26,1997,33,16,1588,17.6,3,3,6,3,0,0,5,0,0.17,0.17,0.34,0.17,0.34,Matches,c7259b83
350,Kostas Manolas,gr GRE,DF,Salernitana,32,1991,8,6,488,5.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c707411f
351,Riccardo Marchizza,it ITA,DF,Frosinone,25,1998,13,13,1148,12.8,0,4,4,0,0,0,1,0,0.00,0.31,0.31,0.00,0.31,Matches,91d0fabf
352,Gian Marco Ferrari,it ITA,DF,Sassuolo,31,1992,31,25,2272,25.2,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches,8650af85
353,Pablo Marí,es ESP,DF,Monza,29,1993,34,30,2615,29.1,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,aa54ec6f
354,Mirko Marić,hr CRO,FW,Monza,28,1995,10,1,287,3.2,1,0,1,1,0,0,0,1,0.31,0.00,0.31,0.31,0.31,Matches,78338347
355,Răzvan Marin,ro ROU,MF,Empoli,27,1996,30,20,1818,20.2,0,3,3,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,Matches,7fac99d4
356,Agustín Martegani,ar ARG,MF,Salernitana,23,2000,18,6,731,8.1,1,0,1,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,Matches,591bf874
357,Aarón Martín,es ESP,MFDF,Genoa,26,1997,22,17,1376,15.3,0,1,1,0,0,0,4,1,0.00,0.07,0.07,0.00,0.07,Matches,2f3e911a
358,Tommaso Martinelli,it ITA,GK,Fiorentina,17,2006,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,968ddd14
359,Josep Martinez,es ESP,GK,Genoa,25,1998,36,36,3239,36.0,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,11d8aff0
360,Lautaro Martínez,ar ARG,FW,Inter,25,1997,33,31,2656,29.5,24,3,27,22,2,3,5,0,0.81,0.10,0.91,0.75,0.85,Matches,f7036e1c
361,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,27,1996,29,26,2291,25.5,5,1,6,5,0,0,9,0,0.20,0.04,0.24,0.20,0.24,Matches,3ec3c1c9
362,Adam Marušić,me MNE,DFMF,Lazio,30,1992,37,37,3100,34.4,1,0,1,1,0,0,3,1,0.03,0.00,0.03,0.03,0.03,Matches,d4535821
363,Adam Masina,ma MAR,MF,Udinese,29,1994,4,1,64,0.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,de0f152c
364,Adam Masina,ma MAR,DF,Torino,29,1994,16,10,1024,11.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,de0f152c
365,Alan Matturro,uy URU,MF,Genoa,18,2004,6,1,106,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,547c0119
366,Luca Mazzitelli,it ITA,MF,Frosinone,27,1995,29,26,2210,24.6,5,0,5,5,0,0,6,1,0.20,0.00,0.20,0.20,0.20,Matches,dc61b402
367,Pasquale Mazzocchi,it ITA,MFDF,Salernitana,28,1995,18,16,1272,14.1,0,1,1,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,Matches,eb0ec070
368,Pasquale Mazzocchi,it ITA,DFMF,Napoli,28,1995,10,4,428,4.8,0,1,1,0,0,0,0,1,0.00,0.21,0.21,0.00,0.21,Matches,eb0ec070
369,Jordi Mboula,es ESP,MFFW,Hellas Verona,24,1999,11,5,307,3.4,0,1,1,0,0,0,0,0,0.00,0.29,0.29,0.00,0.29,Matches,4887118d
370,Weston McKennie,us USA,MF,Juventus,24,1998,34,29,2594,28.8,0,7,7,0,0,0,6,0,0.00,0.24,0.24,0.00,0.24,Matches,01c3aff5
371,Arthur Melo,br BRA,MF,Fiorentina,26,1996,33,23,1986,22.1,2,3,5,1,1,1,2,0,0.09,0.14,0.23,0.05,0.18,Matches,48b3dd60
372,Leonardo Mendicino,it ITA,MF,Atalanta,17,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,dac2bed8
373,Alex Meret,it ITA,GK,Napoli,26,1997,31,31,2773,30.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9413b19f
374,Junior Messias,br BRA,MFFW,Genoa,32,1991,18,13,1053,11.7,1,0,1,1,0,0,0,0,0.09,0.00,0.09,0.09,0.09,Matches,f49c4ae9
375,Nikola Milenković,rs SRB,DF,Fiorentina,25,1997,34,27,2510,27.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,bee704fc
376,Arkadiusz Milik,pl POL,FW,Juventus,29,1994,32,7,919,10.2,4,1,5,4,0,0,2,1,0.39,0.10,0.49,0.39,0.49,Matches,85613cf0
377,Vanja Milinković-Savić,rs SRB,GK,Torino,26,1997,36,36,3240,36.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,9fa26bc2
378,Yerry Mina,co COL,DF,Fiorentina,28,1994,4,0,44,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,6d5701f2
379,Yerry Mina,co COL,DF,Cagliari,28,1994,14,14,1215,13.5,2,0,2,1,1,1,4,0,0.15,0.00,0.15,0.07,0.07,Matches,6d5701f2
380,Aleksei Miranchuk,ru RUS,MFFW,Atalanta,27,1995,27,12,1176,13.1,3,5,8,3,0,0,1,0,0.23,0.38,0.61,0.23,0.61,Matches,a9aa0d1d
381,Kevin Miranda,it ITA,DF,Sassuolo,20,2003,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9bd97418
382,Antonio Mirante,it ITA,GK,Milan,40,1983,2,2,177,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,30223b33
383,Fabio Miretti,it ITA,MF,Juventus,19,2003,25,16,1103,12.3,1,1,2,1,0,0,3,0,0.08,0.08,0.16,0.08,0.16,Matches,34693494
384,Filippo Missori,it ITA,MF,Sassuolo,19,2004,8,2,266,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2d3d7c0d
385,Stefan Mitrović,rs SRB,MF,Hellas Verona,20,2002,10,4,391,4.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,232b3da4
386,Henrikh Mkhitaryan,am ARM,MF,Inter,34,1989,36,35,2785,30.9,2,8,10,2,0,0,4,0,0.06,0.26,0.32,0.06,0.32,Matches,dd0daf32
387,Ilario Monterisi,it ITA,DF,Frosinone,21,2001,24,16,1469,16.3,2,2,4,2,0,0,1,0,0.12,0.12,0.25,0.12,0.25,Matches,31b252fc
388,Lorenzo Montipò,it ITA,GK,Hellas Verona,27,1996,37,37,3330,37.0,0,1,1,0,0,0,0,0,0.00,0.03,0.03,0.00,0.03,Matches,c1d95617
389,Nikola Moro,hr CRO,MFFW,Bologna,25,1998,23,10,840,9.3,1,0,1,1,0,0,0,0,0.11,0.00,0.11,0.11,0.11,Matches,ff579c7e
390,Dany Mota,pt POR,MFFW,Monza,25,1998,34,24,2049,22.8,4,3,7,4,0,0,3,0,0.18,0.13,0.31,0.18,0.31,Matches,efc9e31f
391,Samuele Mulattieri,it ITA,FW,Sassuolo,22,2000,27,1,462,5.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,30297946
392,Luis Muriel,co COL,FW,Atalanta,32,1991,18,2,409,4.5,2,1,3,2,0,0,0,0,0.44,0.22,0.66,0.44,0.66,Matches,eb2fe5b6
393,Yunus Musah,us USA,MF,Milan,20,2002,30,13,1478,16.4,0,2,2,0,0,0,5,0,0.00,0.12,0.12,0.00,0.12,Matches,b51b1b9c
394,Juan Musso,ar ARG,GK,Atalanta,29,1994,11,11,990,11.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a111cf41
395,Kingstone Mutandwa,zm ZAM,FW,Cagliari,20,2003,5,0,39,0.4,1,0,1,1,0,0,0,0,2.31,0.00,2.31,2.31,2.31,Matches,cbe32194
396,Obite N'Dicka,ci CIV,DF,Roma,23,1999,25,25,2168,24.1,0,3,3,0,0,0,6,0,0.00,0.12,0.12,0.00,0.12,Matches,441197b8
397,Nahitan Nández,uy URU,MFDF,Cagliari,27,1995,33,29,2341,26.0,2,3,5,1,1,1,7,0,0.08,0.12,0.19,0.04,0.15,Matches,95facda1
398,Natan,br BRA,DF,Napoli,22,2001,14,11,952,10.6,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,94bccc82
399,Lapo Nava,it ITA,GK,Milan,19,2004,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c0f732e1
400,Michel Ndary Adopo,fr FRA,MF,Atalanta,23,2000,10,0,109,1.2,0,1,1,0,0,0,0,0,0.00,0.83,0.83,0.00,0.83,Matches,599d91d0
401,Dan Ndoye,ch SUI,MFFW,Bologna,22,2000,32,20,1771,19.7,1,1,2,1,0,0,4,0,0.05,0.05,0.10,0.05,0.10,Matches,8e697a8f
402,Cyril Ngonge,be BEL,MFFW,Hellas Verona,23,2000,19,17,1431,15.9,6,2,8,6,0,0,4,0,0.38,0.13,0.50,0.38,0.50,Matches,2b8360f1
403,Cyril Ngonge,be BEL,FW,Napoli,23,2000,13,1,315,3.5,1,0,1,1,0,0,2,0,0.29,0.00,0.29,0.29,0.29,Matches,2b8360f1
404,M'Baye Niang,sn SEN,FW,Empoli,28,1994,14,5,708,7.9,6,1,7,2,4,4,1,0,0.76,0.13,0.89,0.25,0.38,Matches,2054d037
405,Hans Nicolussi Caviglia,it ITA,MF,Juventus,23,2000,8,3,268,3.0,0,1,1,0,0,0,1,0,0.00,0.34,0.34,0.00,0.34,Matches,b136c945
406,Joseph Nonge,be BEL,MF,Juventus,18,2005,2,0,24,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,23d73767
407,Tijjani Noslin,nl NED,FWMF,Hellas Verona,24,1999,17,17,1339,14.9,5,4,9,5,0,0,2,0,0.34,0.27,0.60,0.34,0.60,Matches,2f067cf2
408,Simeon Nwankwo,ng NGA,FW,Salernitana,31,1992,15,6,686,7.6,3,0,3,3,0,0,0,0,0.39,0.00,0.39,0.39,0.39,Matches,80dbbd10
409,M'Bala Nzola,ao ANG,FW,Fiorentina,26,1996,33,15,1552,17.2,3,3,6,2,1,1,2,0,0.17,0.17,0.35,0.12,0.29,Matches,a4948e67
410,Adam Obert,sk SVK,DF,Cagliari,20,2002,17,10,941,10.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,aa25ce92
411,Pedro Obiang,gq EQG,MF,Sassuolo,31,1992,8,5,453,5.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,ba1e04b3
412,Guillermo Ochoa,mx MEX,GK,Salernitana,38,1985,21,21,1890,21.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1e9bde92
413,Jens Odgaard,dk DEN,MFFW,Bologna,24,1999,10,5,431,4.8,2,0,2,2,0,0,1,0,0.42,0.00,0.42,0.42,0.42,Matches,75374ee7
414,Noah Okafor,ch SUI,FWMF,Milan,23,2000,28,6,887,9.9,6,2,8,6,0,0,1,0,0.61,0.20,0.81,0.61,0.81,Matches,ca607d59
415,David Okereke,ng NGA,FWMF,Torino,25,1997,9,3,252,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d125f22f
416,Caleb Okoli,it ITA,DF,Frosinone,22,2001,34,32,2914,32.4,0,1,1,0,0,0,9,0,0.00,0.03,0.03,0.00,0.03,Matches,8ec109e6
417,Maduka Okoye,ng NGA,GK,Udinese,23,1999,21,21,1890,21.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,ab5c36dd
418,Mathías Olivera,uy URU,DF,Napoli,25,1997,23,18,1569,17.4,1,1,2,1,0,0,3,0,0.06,0.06,0.11,0.06,0.11,Matches,41c12f75
419,Gaetano Oristanio,it ITA,FWMF,Cagliari,20,2002,25,11,1104,12.3,2,1,3,2,0,0,1,0,0.16,0.08,0.24,0.16,0.24,Matches,5cfc74fc
420,Riccardo Orsolini,it ITA,MF,Bologna,26,1997,33,19,1792,19.9,10,2,12,8,2,3,2,0,0.50,0.10,0.60,0.40,0.50,Matches,e14ec482
421,Victor Osimhen,ng NGA,FW,Napoli,24,1998,25,22,1982,22.0,15,3,18,12,3,5,6,1,0.68,0.14,0.82,0.54,0.68,Matches,8c90fd7a
422,Remi Oudin,fr FRA,MFFW,Lecce,26,1996,31,21,1819,20.2,3,2,5,3,0,0,3,0,0.15,0.10,0.25,0.15,0.25,Matches,ea02beaf
423,Anthony Oyono,ga GAB,DFMF,Frosinone,22,2001,16,14,1198,13.3,0,1,1,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,Matches,68b7e72e
424,Simone Pafundi,it ITA,FW,Udinese,17,2006,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8daee720
425,Riccardo Pagano,it ITA,MF,Roma,18,2004,4,0,51,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b5b9bde7
426,Christos Papadopoulos,gr GRE,MF,Genoa,18,2004,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e19bc88c
427,Leandro Paredes,ar ARG,MF,Roma,29,1994,34,32,2634,29.3,3,5,8,0,3,3,15,1,0.10,0.17,0.27,0.00,0.17,Matches,dff153a4
428,Fabiano Parisi,it ITA,DF,Fiorentina,22,2000,21,16,1454,16.2,0,1,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,Matches,0967845b
429,Mario Pašalić,hr CRO,MF,Atalanta,28,1995,34,23,2051,22.8,6,6,12,4,2,2,3,0,0.26,0.26,0.53,0.18,0.44,Matches,e599253a
430,Triantafyllos Pasaridīs,gr GRE,DF,Salernitana,27,1996,8,5,452,5.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,6416adf0
431,Patric,es ESP,DF,Lazio,30,1993,20,19,1608,17.9,2,0,2,2,0,0,4,0,0.11,0.00,0.11,0.11,0.11,Matches,f7223718
432,Rui Patrício,pt POR,GK,Roma,35,1988,23,23,2070,23.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,79b0d6a0
433,Benjamin Pavard,fr FRA,DF,Inter,27,1996,23,21,1672,18.6,0,2,2,0,0,0,6,0,0.00,0.11,0.11,0.00,0.11,Matches,45a03961
434,Leonardo Pavoletti,it ITA,FW,Cagliari,34,1988,19,5,628,7.0,4,1,5,4,0,0,4,0,0.57,0.14,0.72,0.57,0.72,Matches,d37b0350
435,Martín Payero,ar ARG,MF,Udinese,24,1998,29,21,1796,20.0,2,2,4,2,0,0,6,1,0.10,0.10,0.20,0.10,0.20,Matches,bdbff2b5
436,Marcus Pedersen,no NOR,DF,Sassuolo,23,2000,28,16,1613,17.9,0,2,2,0,0,0,4,0,0.00,0.11,0.11,0.00,0.11,Matches,596cc50e
437,Pedro,es ESP,FW,Lazio,36,1987,33,5,816,9.1,1,1,2,1,0,0,4,0,0.11,0.11,0.22,0.11,0.22,Matches,3ca7254a
438,Pietro Pellegri,it ITA,FWMF,Torino,22,2001,24,7,756,8.4,1,1,2,1,0,0,3,0,0.12,0.12,0.24,0.12,0.24,Matches,a44d3a3c
439,Lorenzo Pellegrini,it ITA,MF,Roma,27,1996,29,20,1859,20.7,8,3,11,7,1,1,7,0,0.39,0.15,0.53,0.34,0.48,Matches,4a5a45c7
440,Luca Pellegrini,it ITA,DFMF,Lazio,24,1999,19,8,786,8.7,1,0,1,1,0,0,7,1,0.11,0.00,0.11,0.11,0.11,Matches,3b61c9ec
441,Marco Pellegrino,ar ARG,DF,Salernitana,21,2002,10,5,545,6.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,18950a80
442,Marco Pellegrino,ar ARG,DF,Milan,21,2002,1,0,68,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,18950a80
443,Pepín,gq EQG,MF,Monza,26,1996,10,2,241,2.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,7afb1573
444,Pedro Pereira,pt POR,MFDF,Monza,25,1998,23,9,841,9.3,0,2,2,0,0,0,3,0,0.00,0.21,0.21,0.00,0.21,Matches,c77be0cf
445,Roberto Pereyra,ar ARG,FWMF,Udinese,32,1991,27,22,1858,20.6,4,3,7,3,1,1,6,0,0.19,0.15,0.34,0.15,0.29,Matches,75f2c59f
446,Nehuén Pérez,ar ARG,DF,Udinese,23,2000,36,36,3238,36.0,0,0,0,0,0,0,9,1,0.00,0.00,0.00,0.00,0.00,Matches,f7c491f1
447,Simone Perilli,it ITA,GK,Hellas Verona,28,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b9e11c1d
448,Mattia Perin,it ITA,GK,Juventus,30,1992,3,3,225,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4c62d0c8
449,Samuele Perisan,it ITA,GK,Empoli,25,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,00a17eba
450,Matteo Pessina,it ITA,MF,Monza,26,1997,37,37,3222,35.8,6,3,9,2,4,5,5,1,0.17,0.08,0.25,0.06,0.14,Matches,780e3631
451,Andrea Petagna,it ITA,FW,Cagliari,28,1995,18,13,995,11.1,1,1,2,1,0,0,2,0,0.09,0.09,0.18,0.09,0.18,Matches,03f946ed
452,Giuseppe Pezzella,it ITA,MFDF,Empoli,25,1997,19,14,1085,12.1,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,149c5f5d
453,Roberto Piccoli,it ITA,FW,Lecce,22,2001,35,12,1378,15.3,5,0,5,4,1,1,5,0,0.33,0.00,0.33,0.26,0.26,Matches,1cadaf34
454,Roberto Piccoli,it ITA,FW,Empoli,22,2001,2,0,39,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1cadaf34
455,Santiago Pierotti,ar ARG,FWMF,Lecce,22,2001,11,0,200,2.2,0,2,2,0,0,0,0,0,0.00,0.90,0.90,0.00,0.90,Matches,ec315772
456,Niccolò Pierozzi,it ITA,DF,Salernitana,21,2001,12,11,871,9.7,1,0,1,1,0,0,6,0,0.10,0.00,0.10,0.10,0.10,Matches,3649ece2
457,Andrea Pinamonti,it ITA,FW,Sassuolo,24,1999,38,37,3076,34.2,11,1,12,9,2,3,4,0,0.32,0.03,0.35,0.26,0.29,Matches,08aa9cd1
458,Carlo Pinsoglio,it ITA,GK,Juventus,33,1990,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f6a06749
459,Lorenzo Pirola,it ITA,DF,Salernitana,21,2002,27,24,1987,22.1,1,0,1,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05,Matches,caec77da
460,Niccolò Pisilli,it ITA,MF,Roma,18,2004,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c84dcc88
461,Tommaso Pobega,it ITA,MFDF,Milan,24,1999,11,3,319,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,55a1cac2
462,Paul Pogba,fr FRA,MF,Juventus,30,1993,2,0,54,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,867239d3
463,Matteo Politano,it ITA,FW,Napoli,29,1993,37,31,2360,26.2,8,7,15,6,2,3,2,1,0.31,0.27,0.57,0.23,0.50,Matches,5e861944
464,Marin Pongračić,hr CRO,DF,Lecce,25,1997,36,36,3219,35.8,0,0,0,0,0,0,10,1,0.00,0.00,0.00,0.00,0.00,Matches,2a6cd437
465,Stefan Posch,at AUT,DF,Bologna,26,1997,31,29,2409,26.8,1,2,3,1,0,0,7,0,0.04,0.07,0.11,0.04,0.11,Matches,7f609bfc
466,Matteo Prati,it ITA,MF,Cagliari,19,2003,26,19,1972,21.9,1,1,2,1,0,0,4,0,0.05,0.05,0.09,0.05,0.09,Matches,d8363914
467,Ivan Provedel,it ITA,GK,Lazio,29,1994,30,30,2699,30.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,277da414
468,Christian Pulisic,us USA,MFFW,Milan,24,1998,36,32,2602,28.9,12,8,20,12,0,0,2,0,0.42,0.28,0.69,0.42,0.69,Matches,1bf33a9a
469,George Pușcaș,ro ROU,FW,Genoa,27,1996,8,1,191,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c23c8e0d
470,Domingos Quina,pt POR,MF,Udinese,23,1999,2,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,41fb0f4e
471,Adrien Rabiot,fr FRA,MF,Juventus,28,1995,31,30,2651,29.5,5,3,8,5,0,0,8,0,0.17,0.10,0.27,0.17,0.27,Matches,8794e251
472,Uroš Račić,rs SRB,MF,Sassuolo,25,1998,22,8,820,9.1,1,1,2,1,0,0,1,0,0.11,0.11,0.22,0.11,0.22,Matches,faed84db
473,Nemanja Radonjić,rs SRB,MF,Torino,27,1996,10,4,374,4.2,3,0,3,3,0,0,1,0,0.72,0.00,0.72,0.72,0.72,Matches,0630eb63
