--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,-additional
157,Koni De Winter,be BEL,DF,Empoli,20,2002,14,12,1024,11.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,f4797849
158,Grégoire Defrel,mq MTQ,FW,Sassuolo,31,1991,27,13,1167,13.0,2,1,3,2,0,0,3,0,0.15,0.08,0.23,0.15,0.23,Matches,854ee61a
159,Duccio Degl'Innocenti,it ITA,MF,Empoli,19,2003,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0e0d6c53
160,Merih Demiral,tr TUR,DF,Atalanta,24,1998,28,14,1536,17.1,1,0,1,1,0,0,5,0,0.06,0.00,0.06,0.06,0.06,Matches,e3cceee6
161,Diego Demme,de GER,MF,Napoli,30,1991,7,2,146,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,dc3fa3b5
162,Fabio Depaoli,it ITA,MF,Hellas Verona,25,1997,31,24,2173,24.1,2,2,4,2,0,0,7,0,0.08,0.08,0.17,0.08,0.17,Matches,d97f2e8d
163,Fabio Depaoli,it ITA,DF,Sampdoria,25,1997,3,1,136,1.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,d97f2e8d
164,Kastriot Dermaku,al ALB,DF,Lecce,30,1992,1,0,34,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2990c466
165,Cyriel Dessers,ng NGA,FW,Cremonese,27,1994,26,19,1587,17.6,6,1,7,6,0,1,3,0,0.34,0.06,0.40,0.34,0.40,Matches,dcb38abe
166,Sergiño Dest,us USA,DF,Milan,21,2000,8,2,329,3.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5976f83e
167,Mattia Destro,it ITA,FW,Empoli,31,1991,17,6,572,6.4,1,0,1,1,0,0,3,0,0.16,0.00,0.16,0.16,0.16,Matches,d7d32194
168,Gerard Deulofeu,es ESP,FW,Udinese,28,1994,16,15,1211,13.5,2,6,8,2,0,0,1,0,0.15,0.45,0.59,0.15,0.59,Matches,39583cfd
169,Samuel Di Carmine,it ITA,FW,Cremonese,33,1988,2,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ef94dc2f
170,Federico Di Francesco,it ITA,FWMF,Lecce,28,1994,36,23,2031,22.6,2,2,4,2,0,0,5,0,0.09,0.09,0.18,0.09,0.18,Matches,1fca9171
171,Michele Di Gregorio,it ITA,GK,Monza,25,1997,37,37,3330,37.0,0,1,1,0,0,0,0,0,0.00,0.03,0.03,0.00,0.03,Matches,4e0c8d66
172,Giovanni Di Lorenzo,it ITA,DF,Napoli,28,1993,37,36,3257,36.2,3,4,7,3,0,0,2,0,0.08,0.11,0.19,0.08,0.19,Matches,230a2fac
173,Ángel Di María,ar ARG,FWMF,Juventus,34,1988,26,15,1363,15.1,4,4,8,3,1,1,1,1,0.26,0.26,0.53,0.20,0.46,Matches,19cda00b
174,Boulaye Dia,sn SEN,FWMF,Salernitana,25,1996,33,27,2518,28.0,16,6,22,15,1,1,4,0,0.57,0.21,0.79,0.54,0.75,Matches,244bc2c8
175,Brahim Díaz,ma MAR,MF,Milan,22,1999,33,27,1925,21.4,6,7,13,6,0,0,3,0,0.28,0.33,0.61,0.28,0.61,Matches,407feb71
176,Federico Dimarco,it ITA,MFDF,Inter,24,1997,33,26,2069,23.0,4,3,7,4,0,0,0,0,0.17,0.13,0.30,0.17,0.30,Matches,970b8574
177,Koffi Djidji,ci CIV,DF,Torino,29,1992,34,26,2424,26.9,1,0,1,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,Matches,933d3b51
178,Berat Djimsiti,al ALB,DF,Atalanta,29,1993,24,20,1797,20.0,0,1,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,Matches,6eee05f1
179,Dodô,br BRA,DF,Fiorentina,23,1998,33,28,2331,25.9,1,3,4,1,0,0,5,1,0.04,0.12,0.15,0.04,0.15,Matches,b5f7d10b
180,Josh Doig,sct SCO,MF,Hellas Verona,20,2002,22,15,1354,15.0,2,3,5,2,0,0,1,0,0.13,0.20,0.33,0.13,0.33,Matches,2f69d881
181,Nicolás Domínguez,ar ARG,MF,Bologna,24,1998,31,26,2300,25.6,3,2,5,3,0,0,10,0,0.12,0.08,0.20,0.12,0.20,Matches,20b3a502
182,Giulio Donati,it ITA,DFMF,Monza,32,1990,8,4,422,4.7,1,0,1,1,0,0,4,2,0.21,0.00,0.21,0.21,0.21,Matches,22051fbe
183,Bartłomiej Drągowski,pl POL,GK,Spezia,24,1997,34,34,2946,32.7,0,1,1,0,0,0,1,0,0.00,0.03,0.03,0.00,0.03,Matches,085e71a7
184,Ondrej Duda,sk SVK,MF,Hellas Verona,27,1994,15,11,1061,11.8,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,79ca3e23
185,Denzel Dumfries,nl NED,MF,Inter,26,1996,34,25,2218,24.6,1,4,5,1,0,0,4,0,0.04,0.16,0.20,0.04,0.20,Matches,481c9ece
186,Alfred Duncan,gh GHA,MF,Fiorentina,29,1993,25,13,1103,12.3,1,0,1,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,Matches,528492ea
187,Paulo Dybala,ar ARG,MFFW,Roma,28,1993,25,21,1739,19.3,12,6,18,7,5,5,5,0,0.62,0.31,0.93,0.36,0.67,Matches,e0921a4f
188,Edin Džeko,ba BIH,FW,Inter,36,1986,33,18,1732,19.2,9,3,12,9,0,0,3,0,0.47,0.16,0.62,0.47,0.62,Matches,3bb7f478
189,Festy Ebosele,ie IRL,MF,Udinese,19,2002,17,4,411,4.6,0,1,1,0,0,0,4,0,0.00,0.22,0.22,0.00,0.22,Matches,dbfa4f16
190,Enzo Ebosse,cm CMR,DFMF,Udinese,23,1999,20,9,930,10.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,9ba7b4fa
191,Tyronne Ebuehi,ng NGA,DF,Empoli,26,1995,26,22,1923,21.4,2,4,6,2,0,0,0,0,0.09,0.19,0.28,0.09,0.28,Matches,6af30900
192,Kingsley Ehizibue,nl NED,MF,Udinese,27,1995,27,16,1535,17.1,2,0,2,2,0,0,7,0,0.12,0.00,0.12,0.12,0.12,Matches,76b2817e
193,Albin Ekdal,se SWE,MF,Spezia,33,1989,31,18,1734,19.3,0,2,2,0,0,0,6,1,0.00,0.10,0.10,0.00,0.10,Matches,f503ea63
194,Emmanuel Ekong,se SWE,FW,Empoli,20,2002,2,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c20892ee
195,Mikael Ellertsson,is ISL,MF,Spezia,20,2002,11,1,171,1.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,c55967eb
196,Elif Elmas,mk MKD,MFFW,Napoli,22,1999,36,14,1627,18.1,6,3,9,5,1,1,5,0,0.33,0.17,0.50,0.28,0.44,Matches,cf007308
197,Martin Erlić,hr CRO,DF,Sassuolo,24,1998,28,26,2330,25.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,0fee6bda
198,Gonzalo Escalante,ar ARG,MF,Cremonese,29,1993,9,7,555,6.2,0,1,1,0,0,0,0,1,0.00,0.16,0.16,0.00,0.16,Matches,3f79a1c8
199,Salvatore Esposito,it ITA,MF,Spezia,21,2000,15,10,971,10.8,1,0,1,1,0,0,5,1,0.09,0.00,0.09,0.09,0.09,Matches,5cf5c9ad
200,Nicolò Fagioli,it ITA,MF,Juventus,21,2001,26,17,1520,16.9,3,3,6,3,0,0,3,0,0.18,0.18,0.36,0.18,0.36,Matches,366be751
201,Wladimiro Falcone,it ITA,GK,Lecce,27,1995,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,9f5a610b
202,Davide Faraoni,it ITA,MFDF,Hellas Verona,30,1991,23,19,1485,16.5,2,3,5,2,0,0,7,0,0.12,0.18,0.30,0.12,0.30,Matches,aae9d04a
203,Federico Fazio,ar ARG,DF,Salernitana,35,1987,14,12,1074,11.9,1,0,1,1,0,0,2,1,0.08,0.00,0.08,0.08,0.08,Matches,4e358a2d
204,Jacopo Fazzini,it ITA,MF,Empoli,19,2003,21,8,825,9.2,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,06b08c45
205,Lewis Ferguson,sct SCO,MF,Bologna,22,1999,32,27,2314,25.7,7,0,7,7,0,0,4,0,0.27,0.00,0.27,0.27,0.27,Matches,ee64a822
206,Alex Ferrari,it ITA,DF,Sampdoria,28,1994,12,10,868,9.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,d0dbca9f
207,Alex Ferrari,it ITA,DF,Cremonese,28,1994,16,13,1007,11.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,d0dbca9f
208,Salvador Ferrer,es ESP,MF,Spezia,24,1998,5,0,136,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,eb76987d
209,Vincenzo Fiorillo,it ITA,GK,Salernitana,32,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a2565f79
210,Alessandro Florenzi,it ITA,DF,Milan,31,1991,6,2,203,2.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,e288d4b3
211,Davide Frattesi,it ITA,MF,Sassuolo,22,1999,36,35,2873,31.9,7,0,7,7,0,0,4,0,0.22,0.00,0.22,0.22,0.22,Matches,2a7d27c1
212,Matteo Gabbia,it ITA,DF,Milan,22,1999,12,6,613,6.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,c235e803
213,Manolo Gabbiadini,it ITA,FWMF,Sampdoria,30,1991,35,27,2354,26.2,7,2,9,7,0,0,6,0,0.27,0.08,0.34,0.27,0.34,Matches,8f866fe8
214,Gianluca Gaetano,it ITA,MF,Napoli,22,2000,8,0,76,0.8,1,1,2,1,0,0,0,0,1.18,1.18,2.37,1.18,2.37,Matches,3b387cc7
215,Roberto Gagliardini,it ITA,MF,Inter,28,1994,19,7,783,8.7,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches,ce30bfc8
216,Adolfo Gaich,ar ARG,FW,Hellas Verona,23,1999,16,8,726,8.1,2,0,2,2,0,0,2,0,0.25,0.00,0.25,0.25,0.25,Matches,8dfed6e9
217,Pablo Galdames Millán,cl CHI,MF,Cremonese,25,1996,13,10,734,8.2,1,2,3,1,0,0,2,0,0.12,0.25,0.37,0.12,0.37,Matches,dd403465
218,Antonino Gallo,it ITA,DF,Lecce,22,2000,32,28,2486,27.6,0,1,1,0,0,0,5,1,0.00,0.04,0.04,0.00,0.04,Matches,c74d63ac
219,Federico Gatti,it ITA,DF,Juventus,24,1998,18,16,1448,16.1,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,18dd3219
220,Valentin Gendrey,fr FRA,DF,Lecce,22,2000,37,35,3101,34.5,0,2,2,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,Matches,822ed0ec
221,Paolo Ghiglione,it ITA,MF,Cremonese,25,1997,15,8,711,7.9,1,1,2,1,0,0,4,0,0.13,0.13,0.25,0.13,0.25,Matches,71dc23da
222,Mario Gila,es ESP,DF,Lazio,21,2000,4,0,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9c435456
223,Gvidas Gineitis,lt LTU,MF,Torino,18,2004,3,2,136,1.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,548bd0de
224,Olivier Giroud,fr FRA,FW,Milan,35,1986,33,25,2139,23.8,13,5,18,10,3,3,8,1,0.55,0.21,0.76,0.42,0.63,Matches,16ceb862
225,Pierluigi Gollini,it ITA,GK,Napoli,27,1995,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f0f7f62f
226,Pierluigi Gollini,it ITA,GK,Fiorentina,27,1995,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f0f7f62f
227,Joan Gonzàlez,es ESP,MF,Lecce,20,2002,35,26,2197,24.4,1,3,4,1,0,0,8,0,0.04,0.12,0.16,0.04,0.16,Matches,f025eade
228,Nicolás González,ar ARG,FWMF,Fiorentina,24,1998,24,13,1354,15.0,6,1,7,4,2,2,3,0,0.40,0.07,0.47,0.27,0.33,Matches,2374aaca
229,Robin Gosens,de GER,MF,Inter,28,1994,32,11,1184,13.2,3,0,3,3,0,0,2,0,0.23,0.00,0.23,0.23,0.23,Matches,2d970560
230,Alberto Grassi,it ITA,MF,Empoli,27,1995,25,14,1194,13.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,6cc97b6a
231,Andrew Gravillon,gp GLP,DF,Torino,24,1998,7,4,312,3.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,49136c42
232,Axel Guessand,fr FRA,DF,Udinese,17,2004,1,1,79,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e04dca4a
233,Koray Günter,de GER,DF,Hellas Verona,27,1994,13,11,1003,11.1,1,0,1,1,0,0,3,0,0.09,0.00,0.09,0.09,0.09,Matches,f1f1f238
234,Koray Günter,de GER,DF,Sampdoria,27,1994,10,8,776,8.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,f1f1f238
235,Emmanuel Gyasi,gh GHA,FWMF,Spezia,28,1994,35,35,2810,31.2,2,0,2,2,0,0,10,0,0.06,0.00,0.06,0.06,0.06,Matches,f9758dae
236,Norbert Gyömbér,sk SVK,DF,Salernitana,30,1992,27,23,1740,19.3,0,1,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05,Matches,0be276c6
237,Christian Gytkjær,dk DEN,FW,Monza,32,1990,22,3,559,6.2,1,0,1,1,0,1,0,0,0.16,0.00,0.16,0.16,0.16,Matches,9250bcff
238,Nicolas Haas,ch SUI,MF,Empoli,26,1996,24,12,1156,12.8,1,1,2,1,0,0,2,0,0.08,0.08,0.16,0.08,0.16,Matches,fa449bba
239,Samir Handanović,si SVN,GK,Inter,38,1984,14,14,1234,13.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,74419746
240,Abdou Harroui,nl NED,MF,Sassuolo,24,1998,23,5,647,7.2,2,0,2,2,0,0,2,0,0.28,0.00,0.28,0.28,0.28,Matches,65fd099c
241,Hans Hateboer,nl NED,MFDF,Atalanta,28,1994,17,17,1397,15.5,1,1,2,1,0,0,7,0,0.06,0.06,0.13,0.06,0.13,Matches,3b333ac3
242,Liam Henderson,sct SCO,MF,Empoli,26,1996,25,11,1007,11.2,0,1,1,0,0,0,9,0,0.00,0.09,0.09,0.00,0.09,Matches,d7918b13
243,Jack Hendry,sct SCO,DF,Cremonese,27,1995,4,2,220,2.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,ffed43e3
244,Matheus Henrique,br BRA,MF,Sassuolo,24,1997,30,21,1947,21.6,4,1,5,4,0,0,4,0,0.18,0.05,0.23,0.18,0.23,Matches,a2d9f138
245,Thomas Henry,fr FRA,FW,Hellas Verona,27,1994,16,13,1030,11.4,2,0,2,2,0,0,4,0,0.17,0.00,0.17,0.17,0.17,Matches,9ef42479
246,Theo Hernández,fr FRA,DFMF,Milan,24,1997,32,32,2771,30.8,4,3,7,3,1,1,7,0,0.13,0.10,0.23,0.10,0.19,Matches,d4c9725f
247,Isak Hien,se SWE,DF,Hellas Verona,23,1999,32,28,2607,29.0,0,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,Matches,12806697
248,Morten Hjulmand,dk DEN,MF,Lecce,23,1999,35,34,2962,32.9,0,4,4,0,0,0,9,1,0.00,0.12,0.12,0.00,0.12,Matches,d4456fb3
249,Emil Holm,se SWE,MF,Spezia,22,2000,20,17,1393,15.5,1,1,2,1,0,0,4,0,0.06,0.06,0.13,0.06,0.13,Matches,c2357b65
250,Martin Hongla,cm CMR,MF,Hellas Verona,24,1998,9,6,523,5.8,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,b85bf253
251,Petko Hristov,bg BUL,DF,Spezia,23,1999,9,4,365,4.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d8800a46
252,Ajdin Hrustic,au AUS,MF,Hellas Verona,26,1996,6,3,226,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1f2d714c
253,Elseid Hysaj,al ALB,DF,Lazio,28,1994,34,22,1998,22.2,1,1,2,1,0,0,3,0,0.05,0.05,0.09,0.05,0.09,Matches,2f3452eb
254,Rasmus Højlund,dk DEN,FW,Atalanta,19,2003,32,20,1834,20.4,9,2,11,9,0,0,1,0,0.44,0.10,0.54,0.44,0.54,Matches,491a433d
255,Roger Ibanez,br BRA,DF,Roma,23,1998,33,32,2796,31.1,3,0,3,3,0,0,11,1,0.10,0.00,0.10,0.10,0.10,Matches,82efe6fa
256,Zlatan Ibrahimović,se SWE,FW,Milan,40,1981,4,1,146,1.6,1,0,1,0,1,1,0,0,0.62,0.00,0.62,0.00,0.00,Matches,4cde5509
257,Antonio Iervolino,it ITA,MF,Salernitana,19,2003,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,daa4c94c
258,Igor,br BRA,DF,Fiorentina,24,1998,27,23,2057,22.9,0,0,0,0,0,0,10,1,0.00,0.00,0.00,0.00,0.00,Matches,a4e85758
259,Jonathan Ikone,fr FRA,MFFW,Fiorentina,24,1998,33,24,2007,22.3,4,4,8,4,0,0,4,0,0.18,0.18,0.36,0.18,0.36,Matches,42eaa028
260,Ivan Ilić,rs SRB,MF,Hellas Verona,21,2001,11,10,851,9.5,0,1,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,Matches,bb376bed
261,Ivan Ilić,rs SRB,MF,Torino,21,2001,14,13,1177,13.1,2,2,4,2,0,0,3,0,0.15,0.15,0.31,0.15,0.31,Matches,bb376bed
262,Samuel Iling-Junior,eng ENG,MF,Juventus,18,2003,12,1,318,3.5,1,1,2,1,0,0,1,0,0.28,0.28,0.57,0.28,0.57,Matches,ba492306
263,Emirhan İlkhan,tr TUR,MF,Sampdoria,18,2004,8,0,113,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a47c6309
264,Emirhan İlkhan,tr TUR,MF,Torino,18,2004,4,1,87,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,a47c6309
265,Ciro Immobile,it ITA,FW,Lazio,32,1990,31,27,2219,24.7,12,5,17,8,4,5,3,0,0.49,0.20,0.69,0.32,0.53,Matches,4431aed2
266,Ardian Ismajli,al ALB,DF,Empoli,25,1996,25,22,2094,23.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,6b635f5c
267,Mihailo Ivanović,rs SRB,FW,Sampdoria,17,2004,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,71c620d7
268,Armando Izzo,it ITA,DF,Monza,30,1992,30,29,2466,27.4,1,0,1,1,0,0,10,0,0.04,0.00,0.04,0.04,0.04,Matches,89976232
269,Mato Jajalo,ba BIH,MF,Udinese,34,1988,3,0,63,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8c65eb5f
270,Jesé,es ESP,FW,Sampdoria,29,1993,11,1,210,2.3,1,1,2,1,0,0,0,0,0.43,0.43,0.86,0.43,0.86,Matches,4a537185
271,Juan Jesus,br BRA,DF,Napoli,31,1991,15,10,933,10.4,1,0,1,1,0,0,2,0,0.10,0.00,0.10,0.10,0.10,Matches,79083382
272,Þórir Jóhann Helgason,is ISL,MF,Lecce,21,2000,12,2,222,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,dc765618
273,Luka Jović,rs SRB,FW,Fiorentina,24,1997,31,16,1534,17.0,6,3,9,6,0,1,3,0,0.35,0.18,0.53,0.35,0.53,Matches,4d8cd038
274,Hamed Junior Traorè,ci CIV,MFFW,Sassuolo,22,2000,11,6,591,6.6,0,3,3,0,0,0,1,0,0.00,0.46,0.46,0.00,0.46,Matches,570bb4b9
275,Yayah Kallon,sl SLE,MF,Hellas Verona,21,2001,22,8,860,9.6,1,1,2,1,0,0,1,0,0.10,0.10,0.21,0.10,0.21,Matches,f95f49d2
276,Pierre Kalulu,fr FRA,DF,Milan,22,2000,34,26,2548,28.3,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches,85f7d1be
277,Yann Karamoh,fr FRA,MF,Torino,24,1998,21,7,716,8.0,4,0,4,4,0,0,2,0,0.50,0.00,0.50,0.50,0.50,Matches,8b66d9cc
278,Rick Karsdorp,nl NED,MF,Roma,27,1995,13,8,711,7.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9f84febe
279,Denso Kasius,nl NED,MF,Bologna,19,2002,7,4,342,3.8,0,2,2,0,0,0,1,0,0.00,0.53,0.53,0.00,0.53,Matches,7ae36711
280,Grigoris Kastanos,cy CYP,MF,Salernitana,24,1998,28,13,1286,14.3,2,1,3,2,0,0,4,0,0.14,0.07,0.21,0.14,0.21,Matches,2a82aa85
281,Moise Kean,it ITA,FW,Juventus,22,2000,28,11,995,11.1,6,0,6,6,0,0,5,1,0.54,0.00,0.54,0.54,0.54,Matches,3d50bcdb
282,Jakub Kiwior,pl POL,DFMF,Spezia,22,2000,17,17,1443,16.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,dc3e663e
283,Simon Kjær,dk DEN,DF,Milan,33,1989,17,12,1007,11.2,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,8b8a56ce
284,Teun Koopmeiners,nl NED,MF,Atalanta,24,1998,33,32,2858,31.8,10,4,14,8,2,4,7,0,0.31,0.13,0.44,0.25,0.38,Matches,a26fb8aa
285,Filip Kostić,rs SRB,MFFW,Juventus,29,1992,37,33,2564,28.5,3,8,11,3,0,0,3,0,0.11,0.28,0.39,0.11,0.39,Matches,b1cd37e6
286,Christian Kouamé,ci CIV,FWMF,Fiorentina,24,1997,28,22,1866,20.7,4,4,8,4,0,0,5,0,0.19,0.19,0.39,0.19,0.39,Matches,58e933d2
287,Viktor Kovalenko,ua UKR,MF,Spezia,26,1996,18,7,548,6.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,9d60028d
288,Julian Kristoffersen,no NOR,FW,Salernitana,25,1997,1,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b804c280
289,Raimonds Krollis,lv LVA,FW,Spezia,20,2001,4,0,36,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b4101c2e
290,Rade Krunić,ba BIH,MF,Milan,28,1993,23,18,1657,18.4,0,1,1,0,0,0,8,0,0.00,0.05,0.05,0.00,0.05,Matches,817c6964
291,Marash Kumbulla,al ALB,DF,Roma,22,2000,7,5,259,2.9,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,a40819d9
292,Khvicha Kvaratskhelia,ge GEO,FW,Napoli,21,2001,34,30,2518,28.0,12,10,22,10,2,2,1,0,0.43,0.36,0.79,0.36,0.71,Matches,dea88efd
293,Giorgos Kyriakopoulos,gr GRE,FWDF,Sassuolo,26,1996,12,9,766,8.5,1,1,2,1,0,0,3,0,0.12,0.12,0.23,0.12,0.23,Matches,0a483542
294,Giorgos Kyriakopoulos,gr GRE,DFMF,Bologna,26,1996,12,8,704,7.8,0,2,2,0,0,0,2,0,0.00,0.26,0.26,0.00,0.26,Matches,0a483542
295,Sam Lammers,nl NED,FW,Sampdoria,25,1997,19,13,1100,12.2,1,1,2,1,0,0,1,0,0.08,0.08,0.16,0.08,0.16,Matches,c283ddef
296,Sam Lammers,nl NED,FW,Empoli,25,1997,14,10,883,9.8,1,1,2,1,0,0,0,0,0.10,0.10,0.20,0.10,0.20,Matches,c283ddef
297,Kevin Lasagna,it ITA,FWMF,Hellas Verona,29,1992,26,17,1572,17.5,1,2,3,1,0,0,2,0,0.06,0.11,0.17,0.06,0.17,Matches,09538fdb
298,Armand Lauriente,fr FRA,FWMF,Sassuolo,23,1998,28,27,2175,24.2,7,6,13,6,1,1,10,1,0.29,0.25,0.54,0.25,0.50,Matches,2d22cea7
299,Valentino Lazaro,at AUT,MF,Torino,26,1996,23,15,1373,15.3,0,3,3,0,0,0,4,0,0.00,0.20,0.20,0.00,0.20,Matches,016ff750
300,Marko Lazetić,rs SRB,FW,Milan,18,2004,1,0,9,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,93088fbb
301,Darko Lazović,rs SRB,MF,Hellas Verona,31,1990,30,27,2242,24.9,4,5,9,4,0,0,0,0,0.16,0.20,0.36,0.16,0.36,Matches,5128bde4
302,Manuel Lazzari,it ITA,DF,Lazio,28,1993,28,22,1879,20.9,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches,02caf6e0
303,Rafael Leão,pt POR,MF,Milan,23,1999,35,28,2421,26.9,15,8,23,15,0,0,7,1,0.56,0.30,0.86,0.56,0.86,Matches,20730eae
304,Mehdi Léris,dz ALG,MF,Sampdoria,24,1998,32,29,2460,27.3,1,1,2,1,0,0,13,0,0.04,0.04,0.07,0.04,0.07,Matches,7d3cbc67
305,Karol Linetty,pl POL,MF,Torino,27,1995,32,22,1886,21.0,1,0,1,1,0,0,8,0,0.05,0.00,0.05,0.05,0.05,Matches,d023d70f
306,Marcin Listkowski,pl POL,FWMF,Lecce,24,1998,5,0,77,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a3695ac2
307,Diego Llorente,es ESP,DF,Roma,28,1993,9,5,573,6.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bba30585
308,Stanislav Lobotka,sk SVK,MF,Napoli,27,1994,38,34,3101,34.5,1,1,2,1,0,0,2,0,0.03,0.03,0.06,0.03,0.06,Matches,e1cbb531
309,Manuel Locatelli,it ITA,MF,Juventus,24,1998,32,29,2446,27.2,0,2,2,0,0,0,8,0,0.00,0.07,0.07,0.00,0.07,Matches,a8a874f1
310,Luka Lochoshvili,ge GEO,DF,Cremonese,24,1998,25,22,1839,20.4,1,2,3,1,0,0,4,0,0.05,0.10,0.15,0.05,0.15,Matches,c8ad0857
311,Ademola Lookman,ng NGA,FWMF,Atalanta,24,1997,31,20,1729,19.2,13,6,19,10,3,3,3,0,0.68,0.31,0.99,0.52,0.83,Matches,7c104bb7
312,Maxime Lopez,fr FRA,MF,Sassuolo,24,1997,30,25,2296,25.5,0,0,0,0,0,0,11,0,0.00,0.00,0.00,0.00,0.00,Matches,20094685
313,Matteo Lovato,it ITA,DF,Salernitana,22,2000,17,8,814,9.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,5fa57166
314,Sandi Lovrić,si SVN,MF,Udinese,24,1998,37,28,2335,25.9,5,6,11,5,0,0,4,0,0.19,0.23,0.42,0.19,0.42,Matches,966eea58
