--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
159,Charles De Ketelaere,be BEL,MFFW,Atalanta,23,2001,36,25,2070,23.0,7,7,14,7,0,0,1,0,0.30,0.30,0.61,0.30,0.61,Matches,2ef7c612
160,Mattia De Sciglio,it ITA,DF,Empoli,31,1992,16,7,769,8.5,1,0,1,1,0,0,0,0,0.12,0.00,0.12,0.12,0.12,Matches,ae4e2852
161,Lorenzo De Silvestri,it ITA,DF,Bologna,36,1988,18,13,1060,11.8,1,0,1,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,Matches,e74f0e59
162,Koni De Winter,be BEL,DF,Genoa,22,2002,25,23,2135,23.7,3,0,3,3,0,0,6,0,0.13,0.00,0.13,0.13,0.13,Matches,f4797849
163,Alessandro Deiola,it ITA,MF,Cagliari,28,1995,29,16,1432,15.9,2,1,3,2,0,0,6,0,0.13,0.06,0.19,0.13,0.19,Matches,7f267d66
164,Fisayo Dele-Bashiru,ng NGA,MF,Lazio,23,2001,20,12,947,10.5,3,1,4,3,0,0,0,0,0.29,0.10,0.38,0.29,0.38,Matches,121a4fb8
165,Enrico Delprato,it ITA,DFMF,Parma,24,1999,34,32,2947,32.7,4,0,4,4,0,0,8,0,0.12,0.00,0.12,0.12,0.12,Matches,4c6f9258
166,Ali Dembélé,fr FRA,DF,Torino,20,2004,15,4,388,4.3,1,0,1,1,0,0,4,1,0.23,0.00,0.23,0.23,0.23,Matches,eb3df7d9
167,Michele Di Gregorio,it ITA,GK,Juventus,27,1997,33,33,2970,33.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4e0c8d66
168,Giovanni Di Lorenzo,it ITA,DF,Napoli,30,1993,37,37,3330,37.0,3,2,5,3,0,0,6,0,0.08,0.05,0.14,0.08,0.14,Matches,230a2fac
169,Boulaye Dia,sn SEN,MFFW,Lazio,27,1996,35,27,2177,24.2,9,3,12,9,0,0,2,0,0.37,0.12,0.50,0.37,0.50,Matches,244bc2c8
170,Assane Diao,sn SEN,MFFW,Como,18,2005,15,14,1252,13.9,8,1,9,8,0,0,2,0,0.58,0.07,0.65,0.58,0.65,Matches,8ae7d0ec
171,Federico Dimarco,it ITA,MF,Inter,26,1997,33,29,2177,24.2,4,7,11,4,0,0,3,0,0.17,0.29,0.45,0.17,0.45,Matches,970b8574
172,Berat Djimsiti,al ALB,DF,Atalanta,31,1993,34,32,2640,29.3,1,2,3,1,0,0,6,0,0.03,0.07,0.10,0.03,0.10,Matches,6eee05f1
173,Dodô,br BRA,DFMF,Fiorentina,25,1998,35,35,3115,34.6,0,5,5,0,0,0,8,0,0.00,0.14,0.14,0.00,0.14,Matches,b5f7d10b
174,Benjamín Domínguez,ar ARG,MF,Bologna,20,2003,24,16,1281,14.2,3,2,5,3,0,0,0,0,0.21,0.14,0.35,0.21,0.35,Matches,a83b47fa
175,Patrick Dorgu,dk DEN,MFDF,Lecce,19,2004,21,21,1840,20.4,3,1,4,3,0,0,2,1,0.15,0.05,0.20,0.15,0.20,Matches,e6536124
176,Alberto Dossena,it ITA,DF,Como,25,1998,23,20,1825,20.3,0,2,2,0,0,0,1,1,0.00,0.10,0.10,0.00,0.10,Matches,61efb926
177,Issa Doumbia,it ITA,MF,Venezia,20,2003,24,10,939,10.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b74fc282
178,Anastasios Douvikas,gr GRE,FW,Como,24,1999,13,6,580,6.4,2,2,4,2,0,0,1,0,0.31,0.31,0.62,0.31,0.62,Matches,853ca71c
179,Artem Dovbyk,ua UKR,FW,Roma,27,1997,32,27,2418,26.9,12,2,14,10,2,2,0,0,0.45,0.07,0.52,0.37,0.45,Matches,5b847bb0
180,Ondrej Duda,sk SVK,MF,Hellas Verona,29,1994,28,27,2395,26.6,1,3,4,1,0,0,12,1,0.04,0.11,0.15,0.04,0.15,Matches,79ca3e23
181,Denzel Dumfries,nl NED,MF,Inter,28,1996,29,20,1955,21.7,7,2,9,7,0,0,4,0,0.32,0.09,0.41,0.32,0.41,Matches,481c9ece
182,Alfred Duncan,gh GHA,MF,Venezia,31,1993,16,12,957,10.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,528492ea
183,Paulo Dybala,ar ARG,FWMF,Roma,30,1993,24,16,1417,15.7,6,3,9,3,3,3,2,0,0.38,0.19,0.57,0.19,0.38,Matches,e0921a4f
184,Enzo Ebosse,cm CMR,DF,Udinese,25,1999,2,0,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,9ba7b4fa
185,Tyronne Ebuehi,ng NGA,DF,Empoli,28,1995,4,0,74,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6af30900
186,Kingsley Ehizibue,nl NED,MFDF,Udinese,29,1995,33,30,2498,27.8,0,1,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04,Matches,76b2817e
187,Jeff Ekhator,it ITA,FWMF,Genoa,17,2006,24,6,769,8.5,1,1,2,1,0,0,1,0,0.12,0.12,0.23,0.12,0.23,Matches,faf739d2
188,Jurgen Ekkelenkamp,nl NED,MF,Udinese,24,2000,34,20,1892,21.0,3,2,5,3,0,0,2,0,0.14,0.10,0.24,0.14,0.24,Matches,73d6a176
189,Emmanuel Ekong,se SWE,FW,Empoli,22,2002,15,0,186,2.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c20892ee
190,Caleb Ekuban,gh GHA,FW,Genoa,30,1994,18,3,555,6.2,1,3,4,1,0,0,1,0,0.16,0.49,0.65,0.16,0.65,Matches,7afbd2c3
191,Mikael Ellertsson,is ISL,MF,Venezia,22,2002,36,29,2470,27.4,2,2,4,2,0,0,2,0,0.07,0.07,0.15,0.07,0.15,Matches,c55967eb
192,Elif Elmas,mk MKD,MFFW,Torino,24,1999,13,12,1021,11.3,4,0,4,4,0,0,0,0,0.35,0.00,0.35,0.35,0.35,Matches,cf007308
193,Emerson,br BRA,DF,Milan,25,1999,17,16,1377,15.3,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,df8b52a5
194,Yannik Engelhardt,de GER,MFDF,Como,23,2001,26,11,1164,12.9,1,1,2,1,0,0,4,0,0.08,0.08,0.15,0.08,0.15,Matches,fac66db3
195,Martin Erlić,hr CRO,DF,Bologna,26,1998,8,5,334,3.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0fee6bda
196,Sebastiano Esposito,it ITA,FWMF,Empoli,22,2002,33,27,2331,25.9,8,0,8,7,1,2,1,0,0.31,0.00,0.31,0.27,0.27,Matches,7ff93107
197,Estanis,es ESP,FW,Bologna,20,2003,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ace50e9f
198,Nahuel Estévez,ar ARG,MF,Parma,28,1995,14,7,657,7.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,cec60a2f
199,Giovanni Fabbian,it ITA,MF,Bologna,21,2003,30,9,1023,11.4,3,1,4,3,0,0,2,0,0.26,0.09,0.35,0.26,0.35,Matches,f97f9188
200,Alieu Fadera,gm GAM,MF,Como,22,2001,28,20,1644,18.3,1,3,4,1,0,0,2,1,0.05,0.16,0.22,0.05,0.22,Matches,53210e42
201,Nicolò Fagioli,it ITA,MF,Juventus,23,2001,17,5,571,6.3,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,366be751
202,Nicolò Fagioli,it ITA,MF,Fiorentina,23,2001,15,10,962,10.7,1,2,3,1,0,0,0,0,0.09,0.19,0.28,0.09,0.28,Matches,366be751
203,Wladimiro Falcone,it ITA,GK,Lecce,29,1995,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,9f5a610b
204,Davide Faraoni,it ITA,MFDF,Hellas Verona,32,1991,8,3,260,2.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,aae9d04a
205,Jacopo Fazzini,it ITA,MF,Empoli,21,2003,20,16,1383,15.4,4,1,5,4,0,0,1,1,0.26,0.07,0.33,0.26,0.33,Matches,06b08c45
206,Mattia Felici,it ITA,MF,Cagliari,23,2001,20,9,925,10.3,0,3,3,0,0,0,1,0,0.00,0.29,0.29,0.00,0.29,Matches,38aa2612
207,João Félix,pt POR,MF,Milan,24,1999,15,8,760,8.4,2,0,2,2,0,0,3,0,0.24,0.00,0.24,0.24,0.24,Matches,8aafd64f
208,Lewis Ferguson,sct SCO,MF,Bologna,24,1999,16,10,983,10.9,1,1,2,0,1,1,0,0,0.09,0.09,0.18,0.00,0.09,Matches,ee64a822
209,Daniel Fila,cz CZE,FW,Venezia,21,2002,10,6,492,5.5,2,0,2,2,0,0,3,1,0.37,0.00,0.37,0.37,0.37,Matches,383a628e
210,Alessandro Florenzi,it ITA,DFFW,Milan,33,1991,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e288d4b3
211,Youssouf Fofana,fr FRA,MF,Milan,25,1999,35,29,2504,27.8,1,6,7,1,0,0,5,0,0.04,0.22,0.25,0.04,0.25,Matches,822d51d7
212,Michael Folorunsho,it ITA,FWMF,Napoli,26,1998,6,0,35,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c391a179
213,Michael Folorunsho,it ITA,MF,Fiorentina,26,1998,14,6,650,7.2,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,c391a179
214,Omari Forson,eng ENG,FW,Monza,20,2004,9,1,223,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1b9728b0
215,Davide Frattesi,it ITA,MF,Inter,24,1999,28,9,1225,13.6,5,1,6,5,0,0,1,0,0.37,0.07,0.44,0.37,0.44,Matches,2a7d27c1
216,Morten Frendrup,dk DEN,MF,Genoa,23,2001,35,35,3103,34.5,2,0,2,2,0,0,5,0,0.06,0.00,0.06,0.06,0.06,Matches,f4d60499
217,Martin Frese,dk DEN,DFMF,Hellas Verona,26,1998,11,5,549,6.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b910e9c0
218,Remo Freuler,ch SUI,MF,Bologna,32,1992,37,37,3204,35.6,1,2,3,1,0,0,6,0,0.03,0.06,0.08,0.03,0.08,Matches,98d2c2c4
219,Matteo Gabbia,it ITA,DF,Milan,24,1999,26,24,2152,23.9,2,0,2,2,0,0,4,0,0.08,0.00,0.08,0.08,0.08,Matches,c235e803
220,Tommaso Gabellini,it ITA,FW,Torino,17,2006,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2c105080
221,Tiago Gabriel,pt POR,DF,Lecce,19,2004,2,0,96,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,19452285
222,Alessandro Gabrielloni,it ITA,FW,Como,30,1994,15,0,142,1.6,1,1,2,1,0,0,1,0,0.63,0.63,1.27,0.63,1.27,Matches,181cb492
223,Gianluca Gaetano,it ITA,MFFW,Cagliari,24,2000,28,8,1009,11.2,2,4,6,2,0,0,0,0,0.18,0.36,0.54,0.18,0.54,Matches,3b387cc7
224,Roberto Gagliardini,it ITA,MF,Monza,30,1994,8,0,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,ce30bfc8
225,Antonino Gallo,it ITA,DF,Lecce,24,2000,31,31,2609,29.0,0,2,2,0,0,0,3,1,0.00,0.07,0.07,0.00,0.07,Matches,c74d63ac
226,Silvère Ganvoula,cg CGO,FW,Monza,28,1996,7,4,326,3.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6c731625
227,Federico Gatti,it ITA,DF,Juventus,26,1998,30,26,2195,24.4,1,0,1,1,0,0,2,0,0.04,0.00,0.04,0.04,0.04,Matches,18dd3219
228,David de Gea,es ESP,GK,Fiorentina,33,1990,35,35,3150,35.0,0,1,1,0,0,0,1,0,0.00,0.03,0.03,0.00,0.03,Matches,7ba6d84e
229,Valentin Gendrey,fr FRA,DF,Lecce,24,2000,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,822ed0ec
230,Daniele Ghilardi,it ITA,DF,Hellas Verona,21,2003,24,21,2029,22.5,0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,Matches,9cedad4b
231,Lautaro Gianetti,ar ARG,DF,Udinese,30,1993,15,11,878,9.8,1,0,1,1,0,0,4,0,0.10,0.00,0.10,0.10,0.10,Matches,e08ac719
232,Samuel Gigot,fr FRA,DF,Lazio,30,1993,15,7,683,7.6,2,0,2,2,0,0,2,0,0.26,0.00,0.26,0.26,0.26,Matches,41eebdf5
233,Mario Gila,es ESP,DF,Lazio,23,2000,32,31,2741,30.5,1,0,1,1,0,0,8,0,0.03,0.00,0.03,0.03,0.03,Matches,9c435456
234,Billy Gilmour,sct SCO,MF,Napoli,23,2001,26,13,1177,13.1,0,1,1,0,0,0,0,0,0.00,0.08,0.08,0.00,0.08,Matches,df10e27c
235,Santiago Giménez,mx MEX,FW,Milan,23,2001,14,7,669,7.4,5,2,7,5,0,1,3,1,0.67,0.27,0.94,0.67,0.94,Matches,37337aea
236,Gvidas Gineitis,lt LTU,MF,Torino,20,2004,30,15,1430,15.9,3,1,4,3,0,0,5,0,0.19,0.06,0.25,0.19,0.25,Matches,548bd0de
237,Ben Godfrey,eng ENG,DFMF,Atalanta,26,1998,1,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9f7c837d
238,Saba Goglichidze,ge GEO,DF,Empoli,20,2004,33,29,2539,28.2,0,1,1,0,0,0,3,1,0.00,0.04,0.04,0.00,0.04,Matches,011d370e
239,Edoardo Goldaniga,it ITA,DF,Como,30,1993,32,28,2532,28.1,1,0,1,1,0,0,12,1,0.04,0.00,0.04,0.04,0.04,Matches,4b029b31
240,Pierluigi Gollini,it ITA,GK,Genoa,29,1995,7,7,630,7.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f0f7f62f
241,Nicolás González,ar ARG,MFFW,Juventus,26,1998,26,23,1750,19.4,3,2,5,3,0,0,3,0,0.15,0.10,0.26,0.15,0.26,Matches,2374aaca
242,Robin Gosens,de GER,DFMF,Fiorentina,30,1994,32,29,2521,28.0,5,5,10,5,0,0,6,0,0.18,0.18,0.36,0.18,0.36,Matches,2d970560
243,Lucas Gourna-Douath,fr FRA,MF,Roma,20,2003,6,2,229,2.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,3cd7820a
244,Alberto Grassi,it ITA,MF,Empoli,29,1995,28,27,2203,24.5,1,0,1,1,0,0,8,0,0.04,0.00,0.04,0.04,0.04,Matches,6cc97b6a
245,Mattéo Guendouzi,fr FRA,MF,Lazio,25,1999,37,37,3270,36.3,1,3,4,1,0,0,7,0,0.03,0.08,0.11,0.03,0.11,Matches,5ea8ef20
246,Frederic Guilbert,fr FRA,DF,Lecce,29,1994,31,31,2435,27.1,0,1,1,0,0,0,3,2,0.00,0.04,0.04,0.00,0.04,Matches,5d8d7454
247,Albert Guðmundsson,is ISL,FWMF,Fiorentina,27,1997,24,16,1273,14.1,6,1,7,4,2,2,2,0,0.42,0.07,0.49,0.28,0.35,Matches,b79858d5
248,Emmanuel Gyasi,gh GHA,MF,Empoli,30,1994,37,37,3217,35.7,2,1,3,2,0,0,5,0,0.06,0.03,0.08,0.06,0.08,Matches,f9758dae
249,Christian Gytkjær,dk DEN,FW,Venezia,34,1990,29,6,754,8.4,2,1,3,1,1,1,0,0,0.24,0.12,0.36,0.12,0.24,Matches,9250bcff
250,Nicolas Haas,ch SUI,MF,Empoli,28,1996,10,2,287,3.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,fa449bba
251,Saad El Haddad,ma MAR,MF,Venezia,19,2005,3,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7b12dccc
252,Antoine Hainaut,fr FRA,DFMF,Parma,22,2002,25,10,1206,13.4,2,0,2,2,0,0,4,0,0.15,0.00,0.15,0.15,0.15,Matches,6503f220
253,Mohamed Haj,tn TUN,MF,Parma,19,2005,15,3,453,5.0,1,2,3,1,0,0,4,0,0.20,0.40,0.60,0.20,0.60,Matches,eb7dc619
254,Ridgeciano Haps,sr SUR,MFDF,Venezia,31,1993,25,14,1369,15.2,1,1,2,1,0,0,3,0,0.07,0.07,0.13,0.07,0.13,Matches,c8d7131c
255,Abdou Harroui,nl NED,MFFW,Hellas Verona,26,1998,10,5,463,5.1,1,2,3,1,0,0,1,0,0.19,0.39,0.58,0.19,0.58,Matches,65fd099c
256,Liam Henderson,sct SCO,MF,Empoli,28,1996,36,27,2337,26.0,0,4,4,0,0,0,10,0,0.00,0.15,0.15,0.00,0.15,Matches,d7918b13
257,Mario Hermoso,es ESP,DF,Roma,29,1995,8,2,251,2.8,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,555f3a0b
258,Theo Hernández,fr FRA,DFMF,Milan,26,1997,33,30,2696,30.0,4,3,7,4,0,1,4,1,0.13,0.10,0.23,0.13,0.23,Matches,d4c9725f
259,Hernani,br BRA,MF,Parma,30,1994,25,15,1327,14.7,3,3,6,0,3,3,7,0,0.20,0.20,0.41,0.00,0.20,Matches,6f5ead86
260,Isak Hien,se SWE,DF,Atalanta,25,1999,30,27,2327,25.9,0,0,0,0,0,0,10,0,0.00,0.00,0.00,0.00,0.00,Matches,12806697
261,Emil Holm,se SWE,DF,Bologna,24,2000,21,12,1137,12.6,1,1,2,1,0,0,3,0,0.08,0.08,0.16,0.08,0.16,Matches,c2357b65
262,Mats Hummels,de GER,DF,Roma,35,1988,14,11,915,10.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,05d548d8
263,Elseid Hysaj,al ALB,DF,Lazio,30,1994,11,4,424,4.7,0,3,3,0,0,0,2,1,0.00,0.64,0.64,0.00,0.64,Matches,2f3452eb
264,Arijon Ibrahimović,de GER,MF,Lazio,18,2005,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f5c4fd91
265,Jay Idzes,id IDN,DF,Venezia,24,2000,35,35,3127,34.7,1,0,1,1,0,0,5,0,0.03,0.00,0.03,0.03,0.03,Matches,a54ef587
266,Jonathan Ikone,fr FRA,MFFW,Como,26,1998,13,5,540,6.0,2,0,2,2,0,0,1,0,0.33,0.00,0.33,0.33,0.33,Matches,42eaa028
267,Jonathan Ikone,fr FRA,MF,Fiorentina,26,1998,14,1,334,3.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,42eaa028
268,Ivan Ilić,rs SRB,MF,Torino,23,2001,19,9,920,10.2,1,0,1,1,0,0,4,0,0.10,0.00,0.10,0.10,0.10,Matches,bb376bed
269,Samuel Iling-Junior,eng ENG,MF,Bologna,20,2003,7,0,118,1.3,1,0,1,1,0,0,0,0,0.76,0.00,0.76,0.76,0.76,Matches,ba492306
270,Alessio Iovine,it ITA,DF,Como,33,1991,10,3,387,4.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,083d7173
271,Gustav Isaksen,dk DEN,MF,Lazio,23,2001,37,29,2210,24.6,4,2,6,4,0,0,5,0,0.16,0.08,0.24,0.16,0.24,Matches,5715bb71
272,Ardian Ismajli,al ALB,DF,Empoli,27,1996,29,29,2508,27.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,6b635f5c
273,Armando Izzo,it ITA,DF,Monza,32,1992,30,28,2435,27.1,1,1,2,1,0,0,12,0,0.04,0.04,0.07,0.04,0.07,Matches,89976232
274,Fellipe Jack,br BRA,DF,Como,18,2006,7,1,171,1.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,cace4967
275,Ali Jasim,iq IRQ,MF,Como,20,2004,2,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1a927a6f
276,Gaby Jean,fr FRA,DF,Lecce,24,2000,19,16,1388,15.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5f130a19
277,Juan Jesus,br BRA,DF,Napoli,33,1991,15,12,1074,11.9,0,1,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,Matches,79083382
278,Álex Jiménez,es ESP,MFDF,Milan,19,2005,22,14,1266,14.1,0,1,1,0,0,0,6,0,0.00,0.07,0.07,0.00,0.07,Matches,faa13947
279,Þórir Jóhann Helgason,is ISL,MF,Lecce,23,2000,21,13,1156,12.8,0,4,4,0,0,0,0,0,0.00,0.31,0.31,0.00,0.31,Matches,dc765618
280,Jesse Joronen,fi FIN,GK,Venezia,31,1993,8,7,703,7.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7f66ea09
281,Luka Jović,rs SRB,FW,Milan,26,1997,15,6,557,6.2,2,0,2,2,0,0,1,0,0.32,0.00,0.32,0.32,0.32,Matches,4d8cd038
282,Mohamed Kaba,gn GUI,MF,Lecce,22,2001,15,2,452,5.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,517cfb19
283,Christian Kabasele,be BEL,DF,Udinese,33,1991,16,12,1161,12.9,2,0,2,2,0,0,0,0,0.16,0.00,0.16,0.16,0.16,Matches,914ab9a1
284,Pierre Kalulu,fr FRA,DF,Juventus,24,2000,29,25,2337,26.0,1,0,1,1,0,0,2,1,0.04,0.00,0.04,0.04,0.04,Matches,85f7d1be
285,Hassane Kamara,ci CIV,MFDF,Udinese,30,1994,30,25,2001,22.2,1,4,5,1,0,0,8,1,0.04,0.18,0.22,0.04,0.22,Matches,19a12bed
286,Yann Karamoh,fr FRA,MFFW,Torino,26,1998,29,10,1046,11.6,0,1,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,Matches,8b66d9cc
287,Jesper Karlsson,se SWE,MFFW,Bologna,26,1998,7,3,298,3.3,1,0,1,1,0,0,1,0,0.30,0.00,0.30,0.30,0.30,Matches,7952d0c2
288,Jesper Karlsson,se SWE,MFFW,Lecce,26,1998,13,6,495,5.5,1,0,1,0,1,1,2,0,0.18,0.00,0.18,0.00,0.00,Matches,7952d0c2
289,Jesper Karlström,se SWE,MF,Udinese,29,1995,37,36,3186,35.4,0,3,3,0,0,0,9,0,0.00,0.08,0.08,0.00,0.08,Matches,e0a1f4eb
290,Lior Kasa,il ISR,MF,Genoa,18,2005,8,2,230,2.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,7987ef17
291,Grigoris Kastanos,cy CYP,MFFW,Hellas Verona,26,1998,27,8,872,9.7,1,1,2,1,0,0,4,0,0.10,0.10,0.21,0.10,0.21,Matches,2a82aa85
292,Michael Kayode,it ITA,DF,Fiorentina,20,2004,5,1,127,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e19660a8
293,Moise Kean,it ITA,FW,Fiorentina,24,2000,32,31,2704,30.0,19,3,22,18,1,2,6,0,0.63,0.10,0.73,0.60,0.70,Matches,3d50bcdb
294,Mandela Keita,be BEL,MF,Parma,22,2002,30,24,1826,20.3,0,2,2,0,0,0,6,1,0.00,0.10,0.10,0.00,0.10,Matches,f5692b25
295,Lloyd Kelly,eng ENG,DF,Juventus,25,1998,12,11,1013,11.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f31def1e
296,Marc-Oliver Kempf,de GER,DF,Como,29,1995,31,30,2615,29.1,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches,815c314f
297,Kialonda,ao ANG,DF,Lecce,26,1997,24,24,2144,23.8,0,1,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04,Matches,34e4dc3b
298,Magnus Kofod Andersen,dk DEN,MF,Venezia,25,1999,14,7,695,7.7,1,1,2,1,0,0,1,0,0.13,0.13,0.26,0.13,0.26,Matches,a4731ebc
299,Sead Kolašinac,ba BIH,DF,Atalanta,31,1993,23,23,1903,21.1,0,2,2,0,0,0,7,0,0.00,0.09,0.09,0.00,0.09,Matches,3935e52e
300,Randal Kolo Muani,fr FRA,FW,Juventus,25,1998,16,13,1160,12.9,8,1,9,7,1,1,0,0,0.62,0.08,0.70,0.54,0.62,Matches,c0b3669f
301,Ismael Konate,it ITA,FW,Empoli,18,2006,12,0,116,1.3,0,1,1,0,0,0,0,0,0.00,0.78,0.78,0.00,0.78,Matches,351ab035
302,Manu Koné,fr FRA,MF,Roma,23,2001,34,31,2572,28.6,2,1,3,2,0,0,6,0,0.07,0.03,0.10,0.07,0.10,Matches,86574238
303,Teun Koopmeiners,nl NED,MF,Juventus,26,1998,28,23,1994,22.2,3,3,6,3,0,0,3,0,0.14,0.14,0.27,0.14,0.27,Matches,a26fb8aa
304,Odilon Kossounou,ci CIV,DF,Atalanta,23,2001,18,12,1125,12.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1f3afdcb
305,Christian Kouamé,ci CIV,MFFW,Fiorentina,26,1997,18,5,622,6.9,0,1,1,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,Matches,58e933d2
306,Christian Kouamé,ci CIV,FWMF,Empoli,26,1997,8,5,507,5.6,1,0,1,1,0,0,0,0,0.18,0.00,0.18,0.18,0.18,Matches,58e933d2
307,Viktor Kovalenko,ua UKR,MF,Empoli,28,1996,6,0,77,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9d60028d
308,Mateusz Kowalski,pl POL,MF,Parma,19,2005,1,1,56,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d2bb908c
309,Thomas Kristensen,dk DEN,DF,Udinese,22,2002,24,19,1754,19.5,1,0,1,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,Matches,fadf9a05
310,Nikola Krstović,me MNE,FW,Lecce,24,2000,37,37,3057,34.0,11,5,16,9,2,3,6,0,0.32,0.15,0.47,0.26,0.41,Matches,473803c9
311,Khvicha Kvaratskhelia,ge GEO,FWMF,Napoli,23,2001,17,15,1178,13.1,5,3,8,4,1,1,1,0,0.38,0.23,0.61,0.31,0.53,Matches,dea88efd
312,Giorgos Kyriakopoulos,gr GRE,MF,Monza,28,1996,34,33,2845,31.6,2,4,6,2,0,0,5,0,0.06,0.13,0.19,0.06,0.19,Matches,0a483542
313,Mathis Lambourde,fr FRA,FW,Hellas Verona,18,2006,7,0,89,1.0,1,0,1,1,0,0,1,0,1.01,0.00,1.01,1.01,1.01,Matches,0da3d7ab
314,Gianluca Lapadula,pe PER,FW,Cagliari,34,1990,12,1,310,3.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2ead2809
315,Valentino Lazaro,at AUT,MF,Torino,28,1996,33,26,2307,25.6,0,6,6,0,0,0,6,0,0.00,0.23,0.23,0.00,0.23,Matches,016ff750
316,Darko Lazović,rs SRB,MF,Hellas Verona,33,1990,27,17,1459,16.2,2,3,5,1,1,1,0,0,0.12,0.19,0.31,0.06,0.25,Matches,5128bde4
