--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,-additional
317,Sandi Lovrić,si SVN,MF,Hellas Verona,27,1998,7,3,309,3.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,966eea58
318,Felipe Loyola,cl CHI,MF,Pisa,24,2000,11,6,538,6.0,1,0,1,1,0,0,0,1,0.17,0.00,0.17,0.17,0.17,Matches,ff749703
319,Lorenzo Lucca,it ITA,FW,Napoli,24,2000,16,4,408,4.5,1,0,1,1,0,0,1,0,0.22,0.00,0.22,0.22,0.22,Matches,83c06f3a
320,Jhon Lucumí,co COL,DF,Bologna,27,1998,29,26,2287,25.4,1,0,1,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,Matches,80490d7f
321,Romelu Lukaku,be BEL,FW,Napoli,32,1993,5,0,44,0.5,1,0,1,1,0,0,1,0,2.05,0.00,2.05,2.05,2.05,Matches,5eae500a
322,Sebastiano Luperto,it ITA,DF,Cremonese,28,1996,15,15,1307,14.5,0,1,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,Matches,997fff07
323,Sebastiano Luperto,it ITA,DF,Cagliari,28,1996,19,19,1706,19.0,1,0,1,1,0,0,3,0,0.05,0.00,0.05,0.05,0.05,Matches,997fff07
324,Mateus Lusuardi,br BRA,DF,Pisa,21,2004,3,3,198,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0704d719
325,Zito Luvumbo,ao ANG,MFFW,Cagliari,23,2002,12,2,329,3.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b09e0873
326,Babis Lykogiannis,gr GRE,DF,Bologna,31,1993,10,7,627,7.0,0,1,1,0,0,0,3,0,0.00,0.14,0.14,0.00,0.14,Matches,5efc5389
327,Mathias Løvik,no NOR,MF,Parma,21,2003,9,5,471,5.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f17aa65c
328,Tommaso Macchioni,it ITA,DF,Sassuolo,19,2006,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,78c5642e
329,Mike Maignan,fr FRA,GK,Milan,30,1995,37,37,3295,36.6,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,fcb38f57
330,Daniel Maldini,it ITA,FW,Lazio,23,2001,12,9,687,7.6,2,1,3,2,0,0,0,0,0.26,0.13,0.39,0.26,0.39,Matches,801831fe
331,Daniel Maldini,it ITA,MF,Atalanta,23,2001,9,3,264,2.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,801831fe
332,Youssef Maleh,ma MAR,MF,Cremonese,26,1998,14,14,1100,12.2,1,0,1,1,0,0,2,1,0.08,0.00,0.08,0.08,0.08,Matches,4c8845f7
333,Youssef Maleh,ma MAR,MF,Lecce,26,1998,9,5,460,5.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,4c8845f7
334,Donyell Malen,nl NED,FW,Roma,26,1999,18,18,1467,16.3,14,2,16,11,3,4,1,0,0.86,0.12,0.98,0.67,0.80,Matches,116c35df
335,Ruslan Malinovskyi,ua UKR,MF,Genoa,32,1993,34,28,2235,24.8,6,3,9,3,3,3,10,0,0.24,0.12,0.36,0.12,0.24,Matches,48d5bd33
336,Gianluca Mancini,it ITA,DF,Roma,29,1996,36,36,3059,34.0,4,2,6,4,0,0,9,0,0.12,0.06,0.18,0.12,0.18,Matches,5aa53281
337,Rolando Mandragora,it ITA,MF,Fiorentina,28,1997,34,30,2421,26.9,7,3,10,6,1,1,7,0,0.26,0.11,0.37,0.22,0.33,Matches,c7259b83
338,Alessandro Marcandalli,it ITA,DF,Genoa,22,2002,32,29,2597,28.9,0,2,2,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,Matches,d3225ad1
339,Pablo Marí,es ESP,DF,Fiorentina,31,1993,11,9,808,9.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,aa54ec6f
340,Luca Marianucci,it ITA,DF,Torino,21,2004,10,6,575,6.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,64e6778a
341,Luca Marianucci,it ITA,DF,Napoli,21,2004,2,1,119,1.3,0,1,1,0,0,0,0,0,0.00,0.76,0.76,0.00,0.76,Matches,64e6778a
342,Marius Marin,ro ROU,MF,Pisa,26,1998,23,18,1281,14.2,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,a5106847
343,João Mário Lopes,pt POR,DFMF,Bologna,25,2000,10,10,735,8.2,1,0,1,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,Matches,82a39b66
344,João Mário Lopes,pt POR,MF,Juventus,25,2000,10,2,258,2.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,82a39b66
345,Guillermo Maripán,cl CHI,DF,Torino,31,1994,27,24,2145,23.8,2,0,2,2,0,0,4,0,0.08,0.00,0.08,0.08,0.08,Matches,d9764034
346,Aarón Martín,es ESP,MFDF,Genoa,28,1997,33,26,2156,24.0,1,5,6,1,0,1,2,0,0.04,0.21,0.25,0.04,0.25,Matches,2f3e911a
347,Josep Martinez,es ESP,GK,Inter,27,1998,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,11d8aff0
348,Lautaro Martínez,ar ARG,FW,Inter,27,1997,30,27,2159,24.0,17,6,23,17,0,0,4,0,0.71,0.25,0.96,0.71,0.96,Matches,f7036e1c
349,Adam Marušić,me MNE,DF,Lazio,32,1992,33,32,2778,30.9,1,2,3,1,0,0,1,1,0.03,0.06,0.10,0.03,0.10,Matches,d4535821
350,Adam Masina,ma MAR,DF,Torino,31,1994,5,2,235,2.6,0,1,1,0,0,0,0,0,0.00,0.38,0.38,0.00,0.38,Matches,de0f152c
351,Patrizio Masini,it ITA,MF,Genoa,24,2001,28,13,1413,15.7,0,1,1,0,0,0,5,0,0.00,0.06,0.06,0.00,0.06,Matches,151354b8
352,Nemanja Matić,rs SRB,MF,Sassuolo,36,1988,34,31,2660,29.6,1,1,2,1,0,0,7,1,0.03,0.03,0.07,0.03,0.07,Matches,eb7822d7
353,Luca Mazzitelli,it ITA,MF,Cagliari,29,1995,18,9,767,8.5,2,2,4,2,0,0,3,0,0.23,0.23,0.47,0.23,0.47,Matches,dc61b402
354,Pasquale Mazzocchi,it ITA,MF,Napoli,30,1995,16,2,310,3.4,0,1,1,0,0,0,0,1,0.00,0.29,0.29,0.00,0.29,Matches,eb0ec070
355,Weston McKennie,us USA,MF,Juventus,26,1998,36,32,2835,31.5,5,5,10,5,0,0,5,0,0.16,0.16,0.32,0.16,0.32,Matches,01c3aff5
356,Scott McTominay,sct SCO,MF,Napoli,28,1996,33,31,2791,31.0,10,3,13,10,0,1,1,0,0.32,0.10,0.42,0.32,0.42,Matches,d93c2511
357,Henrik Meister,dk DEN,FW,Pisa,21,2003,28,15,1515,16.8,2,0,2,2,0,0,2,0,0.12,0.00,0.12,0.12,0.12,Matches,e1a873eb
358,Paul Mendy,sn SEN,FW,Cagliari,18,2007,9,3,335,3.7,2,0,2,2,0,0,1,0,0.54,0.00,0.54,0.54,0.54,Matches,2bf26d08
359,Alex Meret,it ITA,GK,Napoli,28,1997,11,11,979,10.9,0,1,1,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09,Matches,9413b19f
360,Junior Messias,br BRA,MF,Genoa,34,1991,20,5,685,7.6,3,1,4,2,1,1,1,0,0.39,0.13,0.53,0.26,0.39,Matches,f49c4ae9
361,Daniel Mikołajewski,pl POL,FW,Parma,19,2006,3,1,70,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e72fa318
362,Arkadiusz Milik,pl POL,FW,Juventus,31,1994,2,0,36,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,85613cf0
363,Vanja Milinković-Savić,rs SRB,GK,Napoli,28,1997,27,27,2430,27.0,0,1,1,0,0,0,0,0,0.00,0.04,0.04,0.00,0.04,Matches,9fa26bc2
364,Lennon Miller,sct SCO,MF,Udinese,18,2006,24,9,996,11.1,0,2,2,0,0,0,4,0,0.00,0.18,0.18,0.00,0.18,Matches,38d7f638
365,Yerry Mina,co COL,DF,Cagliari,30,1994,26,26,2150,23.9,2,0,2,2,0,0,5,1,0.08,0.00,0.08,0.08,0.08,Matches,6d5701f2
366,Juan Miranda,es ESP,DF,Bologna,25,2000,32,29,2573,28.6,1,3,4,1,0,0,6,0,0.03,0.10,0.14,0.03,0.14,Matches,ead61f73
367,Fabio Miretti,it ITA,MF,Juventus,21,2003,23,5,617,6.9,1,2,3,1,0,0,1,0,0.15,0.29,0.44,0.15,0.44,Matches,34693494
368,Henrikh Mkhitaryan,am ARM,MF,Inter,36,1989,30,16,1560,17.3,4,1,5,4,0,0,5,0,0.23,0.06,0.29,0.23,0.29,Matches,dd0daf32
369,Branimir Mlacic,hr CRO,DF,Udinese,18,2007,7,2,166,1.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,170cadab
370,Rui Modesto,ao ANG,MF,Udinese,25,1999,3,0,119,1.3,0,1,1,0,0,0,0,0,0.00,0.76,0.76,0.00,0.76,Matches,4f9c2d8c
371,Luka Modrić,hr CRO,MF,Milan,39,1985,34,32,2811,31.2,2,3,5,2,0,0,4,0,0.06,0.10,0.16,0.06,0.16,Matches,6025fab1
372,Lorenzo Montipò,it ITA,GK,Hellas Verona,29,1996,35,35,3150,35.0,0,1,1,0,0,0,0,0,0.00,0.03,0.03,0.00,0.03,Matches,c1d95617
373,Álvaro Morata,es ESP,FW,Como,32,1992,26,9,930,10.3,0,1,1,0,0,1,4,1,0.00,0.10,0.10,0.00,0.10,Matches,129af0db
374,Alberto Moreno,es ESP,DF,Como,33,1992,19,13,1233,13.7,2,1,3,2,0,0,4,0,0.15,0.07,0.22,0.15,0.22,Matches,11b9265b
375,Tete Morente,es ESP,FWMF,Lecce,28,1996,16,9,859,9.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,004d185e
376,Stefano Moreo,it ITA,FWMF,Pisa,32,1993,37,29,2307,25.6,7,1,8,5,2,2,2,0,0.27,0.04,0.31,0.20,0.23,Matches,7c52943c
377,Luca Moro,it ITA,FW,Sassuolo,24,2001,14,1,211,2.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,96281a90
378,Nikola Moro,hr CRO,MF,Bologna,27,1998,30,19,1799,20.0,2,0,2,2,0,0,1,0,0.10,0.00,0.10,0.10,0.10,Matches,ff579c7e
379,Mattia Mosconi,it ITA,FW,Inter,18,2007,2,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,509f2e6f
380,Daniel Mosquera,co COL,FW,Hellas Verona,25,1999,22,5,597,6.6,0,2,2,0,0,0,1,0,0.00,0.30,0.30,0.00,0.30,Matches,091b9eb8
381,Edoardo Motta,it ITA,GK,Lazio,20,2005,9,9,810,9.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,35dfd6b5
382,Tarik Muharemovic,ba BIH,DF,Sassuolo,22,2003,32,32,2835,31.5,2,2,4,2,0,0,7,0,0.06,0.06,0.13,0.06,0.13,Matches,426dda23
383,Arijanet Muric,xk KVX,GK,Sassuolo,26,1998,32,32,2880,32.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,99aa1a84
384,Yunus Musah,us USA,MF,Milan,22,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b51b1b9c
385,Yunus Musah,us USA,MF,Atalanta,22,2002,19,4,574,6.4,1,0,1,1,0,0,1,0,0.16,0.00,0.16,0.16,0.16,Matches,b51b1b9c
386,Cheveyo Muy,nl NED,FW,Milan,18,2006,2,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,92b6e30a
387,Obite N'Dicka,ci CIV,DF,Roma,25,1999,31,31,2680,29.8,3,0,3,3,0,0,5,0,0.10,0.00,0.10,0.10,0.10,Matches,441197b8
388,Konan N'dri,ne NIG,MF,Lecce,24,2000,27,1,544,6.0,2,0,2,2,0,0,3,0,0.33,0.00,0.33,0.33,0.33,Matches,17329380
389,Corrie Ndaba,ie IRL,DF,Lecce,25,1999,14,6,543,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4db55657
390,Michel Ndary Adopo,fr FRA,MF,Cagliari,25,2000,38,33,3050,33.9,1,2,3,1,0,0,4,0,0.03,0.06,0.09,0.03,0.09,Matches,599d91d0
391,Abdoulaye Ndiaye,sn SEN,DF,Parma,23,2002,11,9,780,8.7,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches,b8cd2ae4
392,Cher Ndour,it ITA,MF,Fiorentina,21,2004,33,20,1876,20.8,3,0,3,3,0,0,2,0,0.14,0.00,0.14,0.14,0.14,Matches,3b88609d
393,Victor Nelsson,dk DEN,DF,Hellas Verona,26,1998,38,37,3315,36.8,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,e53b5534
394,David Neres,br BRA,FWMF,Napoli,28,1997,16,10,922,10.2,3,3,6,3,0,0,3,0,0.29,0.29,0.59,0.29,0.59,Matches,4f1e6a0b
395,Oumar Ngom,mr MTN,MF,Lecce,21,2004,15,10,842,9.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2fd5aca2
396,Cyril Ngonge,be BEL,FW,Torino,25,2000,20,11,994,11.0,1,1,2,1,0,0,2,0,0.09,0.09,0.18,0.09,0.18,Matches,2b8360f1
397,Mikayil Ngor Faye,sn SEN,MFDF,Cremonese,21,2004,8,2,254,2.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b37ae816
398,Cheikh Niasse,sn SEN,MF,Hellas Verona,25,2000,19,11,970,10.8,0,1,1,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09,Matches,ff20acfe
399,Hans Nicolussi Caviglia,it ITA,MF,Fiorentina,25,2000,11,7,585,6.5,0,1,1,0,0,0,4,0,0.00,0.15,0.15,0.00,0.15,Matches,b136c945
400,Hans Nicolussi Caviglia,it ITA,MF,Parma,25,2000,15,10,869,9.7,0,3,3,0,0,0,0,0,0.00,0.31,0.31,0.00,0.31,Matches,b136c945
401,Oliver Nielsen,dk DEN,DF,Lazio,22,2003,26,13,1536,17.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,e97adead
402,Alieu Njie,se SWE,MFFW,Torino,20,2005,15,2,299,3.3,1,1,2,1,0,0,2,0,0.30,0.30,0.60,0.30,0.60,Matches,15918c9c
403,Niels Nkounkou,fr FRA,MFDF,Torino,24,2000,11,3,355,3.9,0,1,1,0,0,0,3,0,0.00,0.25,0.25,0.00,0.25,Matches,f5b281e7
404,Christopher Nkunku,fr FRA,FW,Milan,27,1997,32,15,1356,15.1,7,3,10,2,5,5,0,0,0.46,0.20,0.66,0.13,0.33,Matches,7c56da38
405,Brooke Norton-Cuffy,eng ENG,MFDF,Genoa,21,2004,27,25,2212,24.6,2,1,3,2,0,0,5,1,0.08,0.04,0.12,0.08,0.12,Matches,54f5b2bd
406,Tijjani Noslin,nl NED,FW,Lazio,26,1999,29,9,1148,12.8,4,2,6,4,0,0,6,1,0.31,0.16,0.47,0.31,0.47,Matches,2f067cf2
407,Unai Núñez,es ESP,DF,Hellas Verona,28,1997,17,15,1265,14.1,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,be170419
408,Joi Nuredini,al ALB,FW,Genoa,17,2007,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9c6efdc0
409,M'Bala Nzola,ao ANG,FW,Sassuolo,28,1996,14,4,473,5.3,1,1,2,1,0,0,1,0,0.19,0.19,0.38,0.19,0.38,Matches,a4948e67
410,M'Bala Nzola,ao ANG,FW,Pisa,28,1996,16,11,1052,11.7,3,0,3,1,2,3,1,1,0.26,0.00,0.26,0.09,0.09,Matches,a4948e67
411,Adam Obert,sk SVK,DFMF,Cagliari,22,2002,35,33,2771,30.8,0,3,3,0,0,0,10,1,0.00,0.10,0.10,0.00,0.10,Matches,aa25ce92
412,Rafel Obrador,es ESP,MF,Torino,21,2004,16,14,1116,12.4,1,3,4,1,0,0,1,0,0.08,0.24,0.32,0.08,0.32,Matches,949c3655
413,Cas Odenthal,nl NED,DF,Sassuolo,24,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e14e10b1
414,Jens Odgaard,dk DEN,MF,Bologna,26,1999,26,16,1378,15.3,5,1,6,5,0,0,1,0,0.33,0.07,0.39,0.33,0.39,Matches,75374ee7
415,David Odogu,de GER,DF,Milan,19,2006,2,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6a58d68c
416,David Okereke,ng NGA,FWMF,Cremonese,27,1997,10,3,403,4.5,2,0,2,2,0,0,0,1,0.45,0.00,0.45,0.45,0.45,Matches,d125f22f
417,Maduka Okoye,ng NGA,GK,Udinese,25,1999,30,30,2616,29.1,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,ab5c36dd
418,Mathías Olivera,uy URU,DFMF,Napoli,27,1997,25,15,1370,15.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,41c12f75
419,Jean Onana,cm CMR,MF,Genoa,25,2000,3,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b5bb8188
420,Jacob Ondrejka,se SWE,FWMF,Parma,22,2002,16,9,773,8.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,752e09ed
421,Loïs Openda,be BEL,FWMF,Juventus,25,2000,24,6,666,7.4,1,0,1,1,0,0,0,0,0.14,0.00,0.14,0.14,0.14,Matches,8652a85c
422,Gift Orban,ng NGA,FW,Hellas Verona,23,2002,28,23,2027,22.5,7,2,9,5,2,2,4,1,0.31,0.09,0.40,0.22,0.31,Matches,de17db90
423,Christian Ordoñez,ar ARG,MF,Parma,21,2004,28,12,1091,12.1,1,0,1,1,0,0,5,1,0.08,0.00,0.08,0.08,0.08,Matches,0d94b6d9
424,Gaetano Oristanio,it ITA,FWMF,Parma,22,2002,20,8,859,9.5,1,0,1,1,0,0,1,0,0.10,0.00,0.10,0.10,0.10,Matches,5cfc74fc
425,Riccardo Orsolini,it ITA,MFFW,Bologna,28,1997,35,26,2111,23.5,10,1,11,6,4,6,2,0,0.43,0.04,0.47,0.26,0.30,Matches,e14ec482
426,Sebastian Otoa,dk DEN,DF,Genoa,21,2004,13,9,829,9.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,a214da59
427,Latif Ouedraogo,bf BFA,DF,Genoa,17,2007,2,0,51,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0fc9b341
428,Daniel Oyegoke,eng ENG,MFDF,Hellas Verona,22,2003,15,8,594,6.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,c9866d69
429,Daniele Padelli,it ITA,GK,Udinese,39,1985,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cf1c23d8
430,Alberto Paleari,it ITA,GK,Torino,32,1992,29,29,2610,29.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,94a3606c
431,Marco Palestra,it ITA,MFDF,Cagliari,20,2005,37,34,3081,34.2,1,4,5,1,0,0,3,0,0.03,0.12,0.15,0.03,0.15,Matches,1f1828dd
432,Matteo Palma,de GER,DF,Udinese,17,2008,5,1,120,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cb2e6751
433,Fabiano Parisi,it ITA,MFFW,Fiorentina,24,2000,23,18,1520,16.9,1,1,2,1,0,0,6,0,0.06,0.06,0.12,0.06,0.12,Matches,0967845b
434,Mario Pašalić,hr CRO,MF,Atalanta,30,1995,33,21,1936,21.5,3,4,7,3,0,0,3,0,0.14,0.19,0.33,0.14,0.33,Matches,e599253a
435,Patric,es ESP,MFDF,Lazio,32,1993,14,6,667,7.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,f7223718
436,Benjamin Pavard,fr FRA,DF,Inter,29,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,45a03961
437,Strahinja Pavlović,rs SRB,DF,Milan,24,2001,34,33,2869,31.9,5,1,6,5,0,0,4,0,0.16,0.03,0.19,0.16,0.19,Matches,25146df0
438,Leonardo Pavoletti,it ITA,FW,Cagliari,36,1988,13,1,227,2.5,1,1,2,1,0,0,1,0,0.40,0.40,0.79,0.40,0.79,Matches,d37b0350
439,Martín Payero,ar ARG,MF,Cremonese,26,1998,25,16,1457,16.2,1,0,1,1,0,0,8,0,0.06,0.00,0.06,0.06,0.06,Matches,bdbff2b5
440,Nicolás Paz,ar ARG,MF,Como,20,2004,35,33,2878,32.0,12,6,18,12,0,2,5,0,0.38,0.19,0.56,0.38,0.56,Matches,01bb93d5
441,Marcus Pedersen,no NOR,MFDF,Torino,25,2000,29,23,2134,23.7,1,2,3,1,0,0,3,0,0.04,0.08,0.13,0.04,0.13,Matches,596cc50e
442,Pedro,es ESP,FWMF,Lazio,38,1987,29,9,982,10.9,5,2,7,3,2,2,4,0,0.46,0.18,0.64,0.27,0.46,Matches,3ca7254a
443,Zé Pedro Figueiredo,pt POR,DF,Cagliari,28,1997,23,20,1699,18.9,0,1,1,0,0,0,6,0,0.00,0.05,0.05,0.00,0.05,Matches,2063e21d
444,Lorenzo Pellegrini,it ITA,MF,Roma,29,1996,24,20,1463,16.3,4,2,6,2,2,2,2,0,0.25,0.12,0.37,0.12,0.25,Matches,4a5a45c7
445,Luca Pellegrini,it ITA,DF,Lazio,26,1999,24,17,1469,16.3,1,0,1,1,0,0,8,0,0.06,0.00,0.06,0.06,0.06,Matches,3b61c9ec
446,Mateo Pellegrino,ar ARG,FW,Parma,24,2001,37,34,2984,33.2,9,1,10,8,1,1,5,0,0.27,0.03,0.30,0.24,0.27,Matches,8c9e96c5
447,Faris Pemi Moumbagna,cm CMR,FW,Cremonese,25,2000,5,0,93,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,58aae0a9
448,Matías Pérez,cl CHI,DF,Lecce,20,2005,1,1,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2726054a
449,Simone Perilli,it ITA,GK,Hellas Verona,30,1995,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b9e11c1d
450,Mattia Perin,it ITA,GK,Juventus,32,1992,9,9,765,8.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4c62d0c8
451,Máximo Perrone,ar ARG,MF,Como,22,2003,36,33,2742,30.5,3,4,7,3,0,0,8,0,0.10,0.13,0.23,0.10,0.23,Matches,53552942
452,Massimo Pessina,it ITA,GK,Bologna,17,2007,4,3,353,3.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,085a07e8
453,Giuseppe Pezzella,it ITA,MFDF,Cremonese,27,1997,31,30,2585,28.7,0,1,1,0,0,0,8,1,0.00,0.03,0.03,0.00,0.03,Matches,149c5f5d
454,Gabriele Piccinini,it ITA,MF,Pisa,24,2001,25,5,875,9.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,92e4465e
455,Roberto Piccoli,it ITA,FW,Fiorentina,24,2001,32,16,1672,18.6,4,1,5,4,0,0,1,0,0.22,0.05,0.27,0.22,0.27,Matches,1cadaf34
456,Nicholas Pierini,it ITA,FWMF,Sassuolo,26,1998,11,0,142,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,7cc89a5f
457,Santiago Pierotti,ar ARG,MFFW,Lecce,24,2001,37,31,2597,28.9,1,2,3,1,0,0,4,0,0.03,0.07,0.10,0.03,0.10,Matches,ec315772
458,Balthazar Pierret,fr FRA,MF,Lecce,25,2000,3,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c269463b
459,Andrea Pinamonti,it ITA,FW,Sassuolo,26,1999,36,32,2552,28.4,9,3,12,9,0,1,2,1,0.32,0.11,0.42,0.32,0.42,Matches,08aa9cd1
460,Jakub Piotrowski,pl POL,MF,Udinese,27,1997,33,20,1696,18.8,1,1,2,1,0,0,2,0,0.05,0.05,0.11,0.05,0.11,Matches,af686bed
461,Niccolò Pisilli,it ITA,MF,Roma,20,2004,25,13,1295,14.4,2,4,6,2,0,0,3,0,0.14,0.28,0.42,0.14,0.42,Matches,c84dcc88
462,Tommaso Pobega,it ITA,MF,Bologna,26,1999,26,17,1434,15.9,3,1,4,3,0,0,2,1,0.19,0.06,0.25,0.19,0.25,Matches,55a1cac2
463,Matteo Politano,it ITA,MFFW,Napoli,31,1993,34,26,2200,24.4,2,5,7,2,0,0,4,0,0.08,0.20,0.29,0.08,0.29,Matches,5e861944
464,Marin Pongračić,hr CRO,DF,Fiorentina,27,1997,35,33,2918,32.4,0,0,0,0,0,0,12,0,0.00,0.00,0.00,0.00,0.00,Matches,2a6cd437
465,Stefan Posch,at AUT,DF,Como,28,1997,14,3,393,4.4,1,0,1,1,0,0,1,0,0.23,0.00,0.23,0.23,0.23,Matches,7f609bfc
466,Matteo Prati,it ITA,MF,Torino,21,2003,13,7,614,6.8,0,1,1,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,Matches,d8363914
467,Matteo Prati,it ITA,MF,Cagliari,21,2003,20,15,1268,14.1,1,0,1,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches,d8363914
468,Ivan Provedel,it ITA,GK,Lazio,31,1994,27,27,2430,27.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,277da414
469,Adrian Przyborek,pl POL,MF,Lazio,18,2007,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8d5d4a98
470,Christian Pulisic,us USA,FW,Milan,26,1998,30,18,1609,17.9,8,4,12,8,0,1,0,0,0.45,0.22,0.67,0.45,0.67,Matches,1bf33a9a
471,Adrien Rabiot,fr FRA,MF,Milan,30,1995,29,28,2550,28.3,6,4,10,6,0,0,6,1,0.21,0.14,0.35,0.21,0.35,Matches,8794e251
472,Ylber Ramadani,al ALB,MF,Lecce,29,1996,37,37,3203,35.6,1,0,1,1,0,0,10,0,0.03,0.00,0.03,0.03,0.03,Matches,ef3c876b
473,Jacobo Ramón,es ESP,DF,Como,20,2005,32,30,2742,30.5,2,0,2,2,0,0,11,1,0.07,0.00,0.07,0.07,0.07,Matches,4772b1d1
474,Luca Ranieri,it ITA,DF,Fiorentina,26,1999,34,29,2458,27.3,1,0,1,1,0,0,8,1,0.04,0.00,0.04,0.04,0.04,Matches,8c63fae5
475,Giacomo Raspadori,it ITA,MFFW,Atalanta,25,2000,13,7,796,8.8,3,1,4,3,0,0,0,0,0.34,0.11,0.45,0.34,0.45,Matches,6e058f06
