--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,-additional
158,Assane Diao,sn SEN,FW,Real Betis,18,2005,10,2,277,3.1,1,2,3,1,0,0,0,0,0.32,0.65,0.97,0.32,0.97,Matches,8ae7d0ec
159,Moussa Diarra,ml MLI,DF,Alavés,23,2000,26,20,1866,20.7,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,698f11e3
160,Brahim Díaz,ma MAR,MFFW,Real Madrid,24,1999,31,16,1385,15.4,4,2,6,4,0,0,0,0,0.26,0.13,0.39,0.26,0.39,Matches,407feb71
161,Daniel Díaz,es ESP,FW,Real Sociedad,18,2006,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,423680ee
162,Pedro Díaz,es ESP,MF,Rayo Vallecano,26,1998,26,12,1211,13.5,3,0,3,3,0,1,2,0,0.22,0.00,0.22,0.22,0.22,Matches,eea5130e
163,Diego,es ESP,FWMF,Leganés,24,2000,28,13,1195,13.3,3,0,3,3,0,0,2,0,0.23,0.00,0.23,0.23,0.23,Matches,b85a5126
164,Stole Dimitrievski,mk MKD,GK,Valencia,30,1993,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,fc70e345
165,Yan Diomandé,ci CIV,MF,Leganés,17,2006,10,6,545,6.1,2,1,3,2,0,0,1,0,0.33,0.17,0.50,0.33,0.50,Matches,919f5f54
166,Álvaro djaló,gw GNB,MFFW,Athletic Club,24,1999,17,7,659,7.3,1,0,1,1,0,0,2,0,0.14,0.00,0.14,0.14,0.14,Matches,45c29ae7
167,Djené,tg TOG,DFMF,Getafe,32,1991,31,31,2548,28.3,0,0,0,0,0,0,10,1,0.00,0.00,0.00,0.00,0.00,Matches,a4971d84
168,Marko Dmitrović,rs SRB,GK,Leganés,32,1992,32,32,2880,32.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ac295d9e
169,Marc Domenech,es ESP,FWMF,Mallorca,18,2006,10,3,303,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,54880c9b
170,Carlos Dominguez,es ESP,DF,Celta Vigo,23,2001,19,13,1181,13.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,3521abfe
171,Israel Domínguez,es ESP,MF,Sevilla,21,2003,1,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d2ba7592
172,Sergi Dominguez,es ESP,DF,Barcelona,19,2005,3,2,172,1.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,88507352
173,Anastasios Douvikas,gr GRE,FW,Celta Vigo,24,1999,20,6,700,7.8,3,1,4,3,0,0,2,0,0.39,0.13,0.51,0.39,0.51,Matches,853ca71c
174,Domingos Duarte,pt POR,DF,Getafe,29,1995,22,21,1859,20.7,1,0,1,1,0,0,4,2,0.05,0.00,0.05,0.05,0.05,Matches,93090f69
175,Duk,cv CPV,MF,Leganés,24,2000,10,1,179,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,777c02e8
176,Pablo Durán,es ESP,FWMF,Celta Vigo,23,2001,27,15,1394,15.5,4,4,8,4,0,0,3,0,0.26,0.26,0.52,0.26,0.52,Matches,6db116ec
177,Hugo Duro,es ESP,FW,Valencia,24,1999,31,25,2166,24.1,11,2,13,10,1,1,5,0,0.46,0.08,0.54,0.42,0.50,Matches,37e103f8
178,Chidera Ejuke,ng NGA,MFFW,Sevilla,26,1998,25,9,966,10.7,2,1,3,2,0,0,0,0,0.19,0.09,0.28,0.19,0.28,Matches,e7f3e8a7
179,Aritz Elustondo,es ESP,DF,Real Sociedad,30,1994,22,16,1457,16.2,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,f7dc2ae5
180,Adri Embarba,es ESP,MFFW,Rayo Vallecano,32,1992,35,18,1607,17.9,1,1,2,1,0,0,4,0,0.06,0.06,0.11,0.06,0.11,Matches,db8f0eba
181,Endrick,br BRA,FW,Real Madrid,18,2006,22,3,363,4.0,1,0,1,1,0,0,1,0,0.25,0.00,0.25,0.25,0.25,Matches,a2728fbf
182,Alfonso Espino,uy URU,DF,Rayo Vallecano,32,1992,16,9,833,9.3,0,1,1,0,0,0,4,0,0.00,0.11,0.11,0.00,0.11,Matches,db001fa9
183,Dario Essugo,pt POR,MF,Las Palmas,19,2005,27,25,1938,21.5,1,0,1,1,0,0,11,2,0.05,0.00,0.05,0.05,0.05,Matches,1e4319ac
184,Etienne Eto'o,cm CMR,FW,Rayo Vallecano,21,2002,2,0,40,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7ecd41a2
185,Karl Etta Eyong,cm CMR,FW,Villarreal,20,2003,4,0,37,0.4,1,0,1,1,0,0,0,0,2.43,0.00,2.43,2.43,2.43,Matches,f0f499ea
186,Edu Expósito,es ESP,MF,Espanyol,27,1996,19,12,1045,11.6,0,2,2,0,0,0,3,0,0.00,0.17,0.17,0.00,0.17,Matches,283c7121
187,Abde Ezzalzouli,ma MAR,MF,Real Betis,22,2001,32,23,1984,22.0,2,2,4,2,0,1,2,0,0.09,0.09,0.18,0.09,0.18,Matches,bed68338
188,Ansu Fati,es ESP,MF,Barcelona,21,2002,6,3,233,2.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0ba976e4
189,Nabil Fekir,fr FRA,MF,Real Betis,31,1993,2,2,180,2.0,0,1,1,0,0,0,0,0,0.00,0.50,0.50,0.00,0.50,Matches,bece776f
190,Kiko Femenía,es ESP,DF,Villarreal,33,1991,28,27,2227,24.7,0,1,1,0,0,0,7,0,0.00,0.04,0.04,0.00,0.04,Matches,e5d01ecf
191,Aitor Fernández,es ESP,GK,Osasuna,33,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a01c3d54
192,Álvaro Fernández,es ESP,GK,Sevilla,26,1998,9,8,747,8.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,f127d782
193,Pelayo Fernandez,es ESP,DF,Rayo Vallecano,21,2003,2,1,98,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,ce46e850
194,Roberto Férnandez,es ESP,FW,Espanyol,22,2002,19,18,1497,16.6,6,0,6,6,0,0,1,0,0.36,0.00,0.36,0.36,0.36,Matches,c981fc98
195,Valery Fernández,es ESP,MF,Mallorca,24,1999,18,1,309,3.4,2,0,2,2,0,0,1,0,0.58,0.00,0.58,0.58,0.58,Matches,4acd733a
196,André Ferreira,pt POR,GK,Valladolid,28,1996,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,12c6cbef
197,Mateo Flores,es ESP,MF,Real Betis,20,2004,6,1,153,1.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,90dcf851
198,Pablo Fornals,es ESP,MF,Real Betis,28,1996,26,22,1827,20.3,2,0,2,2,0,0,2,0,0.10,0.00,0.10,0.10,0.10,Matches,82927de4
199,Héctor Fort,es ESP,DF,Barcelona,17,2006,17,5,585,6.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2e31f3a6
200,Dimitri Foulquier,fr FRA,DF,Valencia,31,1993,32,25,2299,25.5,0,1,1,0,0,0,6,0,0.00,0.04,0.04,0.00,0.04,Matches,45e17712
201,Juan Foyth,ar ARG,DF,Villarreal,26,1998,19,17,1517,16.9,1,0,1,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,Matches,6c7762c3
202,Fran,es ESP,GK,Real Madrid,19,2005,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5e550a91
203,Alejandro Francés,es ESP,DF,Girona,21,2002,18,13,1173,13.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,3e78a188
204,Enric Franquesa,es ESP,MFDF,Leganés,27,1997,12,7,616,6.8,1,0,1,1,0,0,1,0,0.15,0.00,0.15,0.15,0.15,Matches,40883e3a
205,Jorge de Frutos,es ESP,MFFW,Rayo Vallecano,27,1997,36,30,2495,27.7,6,3,9,6,0,0,3,1,0.22,0.11,0.32,0.22,0.32,Matches,38ce1150
206,Darío Fuentes,es ESP,DF,Sevilla,21,2003,1,0,5,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,893268ab
207,Manuel Fuster,es ESP,MFFW,Las Palmas,26,1997,28,8,1003,11.1,2,1,3,2,0,0,2,0,0.18,0.09,0.27,0.18,0.27,Matches,618f396a
208,Javi Galán,es ESP,DF,Atlético Madrid,29,1994,25,21,1784,19.8,0,3,3,0,0,0,8,0,0.00,0.15,0.15,0.00,0.15,Matches,a4b00319
209,Iñigo Ruiz de Galarreta,es ESP,MF,Athletic Club,30,1993,26,18,1477,16.4,0,4,4,0,0,0,5,0,0.00,0.24,0.24,0.00,0.24,Matches,91f7631f
210,Conor Gallagher,eng ENG,MF,Atlético Madrid,24,2000,32,19,1633,18.1,3,3,6,3,0,0,2,0,0.17,0.17,0.33,0.17,0.33,Matches,c2731c10
211,Facundo Garcés,my MAS,DF,Alavés,24,1999,10,7,678,7.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,20c88f8f
212,Álvaro García,es ESP,MFFW,Rayo Vallecano,31,1992,36,28,2559,28.4,4,5,9,4,0,0,4,0,0.14,0.18,0.32,0.14,0.32,Matches,90bbd822
213,Eric García,es ESP,DFMF,Barcelona,23,2001,29,14,1566,17.4,2,3,5,2,0,0,4,0,0.11,0.17,0.29,0.11,0.29,Matches,2bed3eab
214,Fran Garcia,es ESP,DF,Real Madrid,24,1999,31,24,2171,24.1,0,2,2,0,0,0,0,0,0.00,0.08,0.08,0.00,0.08,Matches,7226539b
215,Gonzalo García,es ESP,FW,Real Madrid,20,2004,3,0,56,0.6,0,1,1,0,0,0,0,0,0.00,1.61,1.61,0.00,1.61,Matches,74c2d562
216,Joan García,es ESP,GK,Espanyol,23,2001,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,87b498b0
217,Pablo Garcia,es ESP,FW,Real Betis,18,2006,3,0,38,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9925419c
218,Rubén García,es ESP,FWMF,Osasuna,31,1993,36,30,2413,26.8,5,5,10,5,0,0,2,0,0.19,0.19,0.37,0.19,0.37,Matches,5c96b017
219,Unai García,es ESP,DF,Osasuna,32,1992,3,1,65,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4a633cfe
220,Yarek Gasiorowski,es ESP,DF,Valencia,19,2005,15,9,947,10.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,20a65cdf
221,Gavi,es ESP,MF,Barcelona,19,2004,26,14,1085,12.1,1,1,2,1,0,0,4,0,0.08,0.08,0.17,0.08,0.17,Matches,19cae58d
222,Paulo Gazzaniga,ar ARG,GK,Girona,32,1992,36,36,3195,35.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,63d17038
223,Bryan Gil,es ESP,MFFW,Girona,23,2001,25,21,1721,19.1,3,3,6,3,0,0,4,0,0.16,0.16,0.31,0.16,0.31,Matches,7b5ab7f2
224,Dani Gómez,es ESP,FW,Valencia,26,1998,14,5,532,5.9,2,0,2,2,0,0,0,0,0.34,0.00,0.34,0.34,0.34,Matches,0e5ddc7c
225,Moi Gómez,es ESP,MFFW,Osasuna,30,1994,26,6,796,8.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,5a626448
226,Sergi Gómez,es ESP,DF,Espanyol,32,1992,12,6,664,7.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,bc6f5f06
227,Sergio Gómez,es ESP,MF,Real Sociedad,23,2000,37,31,2738,30.4,2,5,7,2,0,0,4,0,0.07,0.16,0.23,0.07,0.23,Matches,01e5f06e
228,Unai Gómez,es ESP,MFFW,Athletic Club,21,2003,32,14,1284,14.3,1,3,4,1,0,0,1,0,0.07,0.21,0.28,0.07,0.28,Matches,37db6cae
229,Fabio González,es ESP,MF,Las Palmas,27,1997,2,0,53,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5418d47c
230,Peter González,do DOM,MF,Getafe,22,2002,17,2,477,5.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1ccd3dae
231,Urko González,es ESP,MF,Real Sociedad,23,2001,1,1,45,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c4f5eb61
232,Urko González,es ESP,MF,Espanyol,23,2001,17,16,1374,15.3,0,2,2,0,0,0,2,0,0.00,0.13,0.13,0.00,0.13,Matches,c4f5eb61
233,Andoni Gorosabel,es ESP,DF,Athletic Club,27,1996,20,17,1485,16.5,0,2,2,0,0,0,5,0,0.00,0.12,0.12,0.00,0.12,Matches,6f5f82c0
234,José Gragera,es ESP,MF,Espanyol,23,2000,10,7,569,6.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ee45d138
235,Dominik Greif,sk SVK,GK,Mallorca,27,1997,31,31,2790,31.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,30061f53
236,Antoine Griezmann,fr FRA,FWMF,Atlético Madrid,33,1991,38,29,2469,27.4,8,7,15,7,1,2,2,0,0.29,0.26,0.55,0.26,0.51,Matches,df69b544
237,Florian Grillitsch,at AUT,MF,Valladolid,28,1995,13,7,623,6.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,ffbbc83b
238,Vicente Guaita,es ESP,GK,Celta Vigo,37,1987,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ab13a5aa
239,Sergi Guardiola,es ESP,FW,Rayo Vallecano,33,1991,16,1,362,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,32974271
240,Nemanja Gudelj,rs SRB,MFDF,Sevilla,32,1991,31,27,2493,27.7,1,1,2,0,1,1,6,0,0.04,0.04,0.07,0.00,0.04,Matches,0076ab7f
241,Javier Guerra,es ESP,MF,Valencia,21,2003,36,31,2581,28.7,3,3,6,3,0,0,5,0,0.10,0.10,0.21,0.10,0.21,Matches,3828f130
242,Ander Guevara,es ESP,MF,Alavés,27,1997,33,20,1947,21.6,0,1,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,Matches,8e48dc61
243,Pape Gueye,sn SEN,MFFW,Villarreal,25,1999,34,26,2224,24.7,4,0,4,4,0,0,6,2,0.16,0.00,0.16,0.16,0.16,Matches,7155e3e1
244,Hugo Guillamón,es ESP,MF,Valencia,24,2000,12,4,364,4.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,f7c12fbf
245,Carlos Guirao,es ESP,MF,Real Betis,21,2003,2,2,110,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4d9f02df
246,Arda Güler,tr TUR,MFFW,Real Madrid,19,2005,28,14,1250,13.9,3,4,7,3,0,0,1,0,0.22,0.29,0.50,0.22,0.50,Matches,3741ca58
247,Gerard Gumbau,es ESP,MF,Rayo Vallecano,29,1994,22,7,849,9.4,0,1,1,0,0,0,4,0,0.00,0.11,0.11,0.00,0.11,Matches,ac454a4f
248,Jon Guridi,es ESP,MF,Alavés,29,1995,33,27,2080,23.1,3,1,4,2,1,1,6,0,0.13,0.04,0.17,0.09,0.13,Matches,4c0a6a48
249,Gorka Guruzeta,es ESP,FW,Athletic Club,27,1996,36,21,1840,20.4,7,2,9,7,0,0,2,0,0.34,0.10,0.44,0.34,0.44,Matches,6b5ea2f4
250,Miguel Gutiérrez,es ESP,DFMF,Girona,23,2001,29,29,2458,27.3,1,5,6,1,0,0,4,0,0.04,0.18,0.22,0.04,0.22,Matches,7e98cff1
251,Munir El Haddadi,ma MAR,MFFW,Leganés,28,1995,25,10,862,9.6,4,0,4,4,0,0,1,1,0.42,0.00,0.42,0.42,0.42,Matches,8696bc90
252,Sébastien Haller,ci CIV,FW,Leganés,30,1994,8,5,404,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ba115a40
253,Henrique,br BRA,DF,Valladolid,30,1994,5,4,352,3.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f28474a4
254,Aridane Hernández,es ESP,DF,Rayo Vallecano,35,1989,14,11,1025,11.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,132ac341
255,Javi Hernández,es ESP,DF,Leganés,26,1998,31,27,2389,26.5,2,1,3,2,0,0,6,0,0.08,0.04,0.11,0.08,0.11,Matches,9a76c2e9
256,Jorge Herrando,es ESP,DF,Osasuna,23,2001,18,15,1366,15.2,1,0,1,1,0,0,3,0,0.07,0.00,0.07,0.07,0.07,Matches,e19c989c
257,Ander Herrera,es ESP,MF,Athletic Club,34,1989,8,2,273,3.0,0,0,0,0,0,1,2,0,0.00,0.00,0.00,0.00,0.00,Matches,436a9dd0
258,Sergio Herrera,es ESP,GK,Osasuna,31,1993,37,37,3330,37.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,a4995f48
259,Yangel Herrera,ve VEN,MF,Girona,26,1998,29,27,2257,25.1,4,3,7,4,0,0,10,1,0.16,0.12,0.28,0.16,0.28,Matches,5083a734
260,Juanma Herzog,es ESP,DF,Las Palmas,20,2004,19,15,1315,14.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,3a18abe2
261,Omar El Hilali,ma MAR,DF,Espanyol,20,2003,36,36,3153,35.0,0,2,2,0,0,0,11,0,0.00,0.06,0.06,0.00,0.06,Matches,139560df
262,Roger Hinojo,es ESP,DF,Espanyol,19,2005,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1c33932b
263,Dinko Horkaš,hr CRO,GK,Las Palmas,25,1999,13,11,1085,12.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,8fafc04d
264,Pablo Ibáñez,es ESP,MF,Osasuna,25,1998,28,13,1294,14.4,1,1,2,1,0,0,4,0,0.07,0.07,0.14,0.07,0.14,Matches,3701906c
265,Stanis Idumbo,be BEL,MF,Sevilla,19,2005,14,3,284,3.2,1,1,2,1,0,0,0,0,0.32,0.32,0.63,0.32,0.63,Matches,53551b98
266,Iglesias,es ESP,DFMF,Getafe,26,1998,37,32,2888,32.1,0,1,1,0,0,0,4,0,0.00,0.03,0.03,0.00,0.03,Matches,974322dc
267,Borja Iglesias,es ESP,FW,Celta Vigo,31,1993,37,24,1952,21.7,11,3,14,11,0,0,2,0,0.51,0.14,0.65,0.51,0.65,Matches,75645f0e
268,Kelechi Iheanacho,ng NGA,FW,Sevilla,27,1996,9,5,400,4.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c92e1a31
269,Isco,es ESP,MF,Real Betis,32,1992,22,17,1547,17.2,9,8,17,4,5,6,5,0,0.52,0.47,0.99,0.23,0.70,Matches,a0b4bb3e
270,Diego Iturralde,es ESP,MF,Sevilla,21,2003,1,1,37,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9d33c71a
271,Ivan Jaime Pajuelo,es ESP,MF,Valencia,23,2000,9,2,297,3.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,90ba7fa6
272,Karl Jakob Hein,ee EST,GK,Valladolid,22,2002,31,31,2790,31.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,aa81d8f8
273,Adnan Januzaj,be BEL,MFFW,Las Palmas,29,1995,18,5,598,6.6,2,1,3,2,0,0,5,0,0.30,0.15,0.45,0.30,0.45,Matches,4737cebe
274,Mikel Jauregizar,es ESP,MF,Athletic Club,20,2003,34,25,2244,24.9,2,1,3,2,0,0,4,1,0.08,0.04,0.12,0.08,0.12,Matches,2f5c78ca
275,John Joe,ie IRL,MF,Getafe,20,2003,4,0,48,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,fd01216a
276,Jofre,es ESP,MF,Espanyol,23,2001,37,26,2165,24.1,3,3,6,3,0,0,5,0,0.12,0.12,0.25,0.12,0.25,Matches,030ef8d6
277,Frenkie de Jong,nl NED,MF,Barcelona,27,1997,26,9,1143,12.7,2,2,4,2,0,0,3,0,0.16,0.16,0.31,0.16,0.31,Matches,1bacc518
278,Joan Jordán,es ESP,MF,Alavés,30,1994,25,15,1414,15.7,5,2,7,2,3,4,4,0,0.32,0.13,0.45,0.13,0.25,Matches,2a0c8ba4
279,Juanmi,es ESP,MF,Real Betis,31,1993,11,2,244,2.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,84399660
280,Juanmi,es ESP,FW,Getafe,31,1993,13,8,696,7.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,84399660
281,Juanpe,es ESP,DF,Girona,33,1991,12,8,727,8.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,1633fc8a
282,Abdulai Juma Bah,sl SLE,DF,Valladolid,18,2006,12,10,864,9.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,7b505397
283,Luiz Lúcio Reis Júnior,br BRA,GK,Villarreal,23,2001,17,16,1458,16.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,d0530e29
284,Vinicius Júnior,br BRA,FWMF,Real Madrid,24,2000,30,24,2253,25.0,11,8,19,9,2,3,8,1,0.44,0.32,0.76,0.36,0.68,Matches,7111d552
285,Stanko Jurić,hr CRO,MF,Valladolid,27,1996,26,19,1729,19.2,0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,Matches,21a87181
286,Willy Kambwala,fr FRA,DF,Villarreal,19,2004,19,12,1117,12.4,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,6a7353d7
287,Abdoulaye Keita,es ESP,MF,Getafe,21,2002,3,1,95,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,154b6735
288,Kenedy,br BRA,FWMF,Valladolid,28,1996,2,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5eebbfdf
289,Kiké,es ESP,FW,Alavés,34,1989,35,29,2542,28.2,13,0,13,10,3,3,5,1,0.46,0.00,0.46,0.35,0.35,Matches,e897d8ba
290,Koke,es ESP,MF,Atlético Madrid,32,1992,32,20,1926,21.4,1,1,2,1,0,0,4,0,0.05,0.05,0.09,0.05,0.09,Matches,55126f3b
291,Jules Koundé,fr FRA,DF,Barcelona,25,1998,32,29,2605,28.9,2,3,5,2,0,0,4,0,0.07,0.10,0.17,0.07,0.17,Matches,4d1666ff
292,Alex Král,cz CZE,MF,Espanyol,26,1998,37,29,2714,30.2,0,1,1,0,0,0,1,0,0.00,0.03,0.03,0.00,0.03,Matches,e717705a
293,Vladyslav Krapyvtsov,ua UKR,GK,Girona,19,2005,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,66daeaf7
294,Ladislav Krejčí,cz CZE,DF,Girona,25,1999,28,27,2440,27.1,2,0,2,2,0,0,9,0,0.07,0.00,0.07,0.07,0.07,Matches,5b5c2228
295,Takefusa Kubo,jp JPN,MFFW,Real Sociedad,23,2001,36,27,2372,26.4,5,0,5,5,0,0,5,0,0.19,0.00,0.19,0.19,0.19,Matches,16aa3654
296,Marash Kumbulla,al ALB,DF,Espanyol,24,2000,35,34,2972,33.0,3,0,3,3,0,0,9,0,0.09,0.00,0.09,0.09,0.09,Matches,a40819d9
297,Luca de la Torre,us USA,MF,Celta Vigo,26,1998,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e9241b40
298,Yoel Lago,es ESP,DF,Celta Vigo,20,2004,8,7,583,6.5,0,1,1,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,Matches,edd4e7a5
299,Cyle Larin,ca CAN,FW,Mallorca,29,1995,32,21,1764,19.6,7,2,9,6,1,1,4,0,0.36,0.10,0.46,0.31,0.41,Matches,e7af9060
300,Juanmi Latasa,es ESP,FW,Valladolid,23,2001,28,14,1398,15.5,3,0,3,3,0,0,6,1,0.19,0.00,0.19,0.19,0.19,Matches,2bea832e
301,Toni Lato,es ESP,DF,Mallorca,26,1997,14,7,621,6.9,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,8e088e04
302,Robin Le Normand,es ESP,DF,Atlético Madrid,27,1996,27,24,2151,23.9,1,0,1,1,0,0,8,0,0.04,0.00,0.04,0.04,0.04,Matches,9a64e67e
303,Florian Lejeune,fr FRA,DF,Rayo Vallecano,33,1991,37,37,3325,36.9,2,3,5,2,0,0,8,0,0.05,0.08,0.14,0.05,0.14,Matches,6eaed4eb
304,Iñigo Lekue,es ESP,DF,Athletic Club,31,1993,16,8,773,8.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,59b7d823
305,Thomas Lemar,fr FRA,MF,Atlético Madrid,28,1995,5,0,85,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4dbd0916
306,Clément Lenglet,fr FRA,DF,Atlético Madrid,29,1995,23,23,1972,21.9,2,1,3,2,0,0,9,0,0.09,0.05,0.14,0.09,0.14,Matches,4f28a6ff
307,Robert Lewandowski,pl POL,FW,Barcelona,35,1988,34,32,2667,29.6,27,2,29,24,3,4,1,0,0.91,0.07,0.98,0.81,0.88,Matches,8d78e732
308,Samuel Lino,br BRA,MF,Atlético Madrid,24,1999,31,21,1552,17.2,3,4,7,3,0,0,3,0,0.17,0.23,0.41,0.17,0.41,Matches,2a295d33
309,Javier Llabrés,es ESP,MF,Mallorca,21,2002,1,1,57,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,38b0cf42
310,Diego Llorente,es ESP,DF,Real Betis,30,1993,30,29,2519,28.0,2,0,2,2,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches,bba30585
311,Marcos Llorente,es ESP,DFMF,Atlético Madrid,29,1995,33,28,2513,27.9,2,4,6,2,0,0,0,1,0.07,0.14,0.21,0.07,0.21,Matches,02c15616
312,Giovani Lo Celso,ar ARG,MF,Real Betis,28,1996,25,15,1457,16.2,8,3,11,6,2,3,4,0,0.49,0.19,0.68,0.37,0.56,Matches,d7553721
313,Enzo Loiodice,fr FRA,MF,Las Palmas,23,2000,17,7,684,7.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,6bca20fe
314,David López,es ESP,DF,Girona,34,1989,29,27,2429,27.0,1,1,2,1,0,0,4,0,0.04,0.04,0.07,0.04,0.07,Matches,f03f284b
315,David López,es ESP,DF,Mallorca,21,2003,2,2,169,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0924357d
