--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,-additional
317,Giorgi Mamardashvili,ge GEO,GK,Valencia,22,2000,37,37,3284,36.5,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,d4b73232
318,Wilson Manafá,pt POR,DFMF,Granada,29,1994,4,3,240,2.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,e27fdbca
319,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,29,1994,16,7,731,8.1,2,1,3,2,0,0,2,0,0.25,0.12,0.37,0.25,0.37,Matches,c20bdcd7
320,Aïssa Mandi,dz ALG,DF,Villarreal,31,1991,16,12,1113,12.4,1,0,1,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,Matches,fbd6378b
321,Javier Manquillo,es ESP,DFMF,Celta Vigo,29,1994,12,10,744,8.3,0,1,1,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,Matches,758dd7f0
322,Faitout Maouassa,fr FRA,DF,Granada,25,1998,6,2,229,2.5,0,1,1,0,0,0,0,0,0.00,0.39,0.39,0.00,0.39,Matches,e54a9890
323,Marcão,br BRA,DF,Sevilla,27,1996,7,3,355,3.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,133faa84
324,Óscar de Marcos,es ESP,DF,Athletic Club,34,1989,28,26,2258,25.1,1,5,6,1,0,0,5,0,0.04,0.20,0.24,0.04,0.24,Matches,9f323c71
325,Alberto Marí,es ESP,FW,Valencia,22,2001,16,2,276,3.1,1,1,2,0,1,1,0,0,0.33,0.33,0.65,0.00,0.33,Matches,44330c36
326,José Mari,es ESP,MF,Cádiz,35,1987,3,0,14,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,6f4c734d
327,José María Giménez,uy URU,DF,Atlético Madrid,28,1995,22,14,1326,14.7,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,f0da930c
328,Mariano,do DOM,FW,Sevilla,29,1993,9,2,244,2.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,5c4dc0ff
329,Rafa Marín,es ESP,DF,Alavés,21,2002,33,27,2443,27.1,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,3239a8ed
330,Diego Mariño,es ESP,GK,Almería,33,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d9235a45
331,Mika Mármol,es ESP,DF,Las Palmas,22,2001,36,36,3178,35.3,0,1,1,0,0,0,6,1,0.00,0.03,0.03,0.00,0.03,Matches,e7630876
332,Unai Marrero,es ESP,GK,Real Sociedad,21,2001,2,1,142,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f0fe87dc
333,Roger Martí,es ESP,FW,Cádiz,32,1991,23,18,1359,15.1,2,3,5,2,0,0,3,0,0.13,0.20,0.33,0.13,0.33,Matches,0ae4e09a
334,Iván Martín,es ESP,MF,Girona,24,1999,36,33,2729,30.3,5,4,9,5,0,0,5,0,0.16,0.13,0.30,0.16,0.30,Matches,ae48c5cb
335,Jon Martin,es ESP,DF,Real Sociedad,17,2006,1,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,df33ecb5
336,Mario Martín,es ESP,MF,Real Madrid,19,2004,2,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a9aff11a
337,Arnau Martinez,es ESP,DF,Girona,20,2003,21,14,1241,13.8,0,2,2,0,0,0,5,0,0.00,0.15,0.15,0.00,0.15,Matches,c3e66ffe
338,Iñigo Martínez,es ESP,DF,Barcelona,32,1991,20,13,1296,14.4,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,3fc45c73
339,Marc Martínez,es ESP,GK,Granada,33,1990,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3496ff67
340,Marvin,es ESP,MFDF,Las Palmas,23,2000,31,17,1855,20.6,0,2,2,0,0,0,5,0,0.00,0.10,0.10,0.00,0.10,Matches,efaefda0
341,Omar Mascarell,gq EQG,MF,Mallorca,30,1993,29,18,1571,17.5,0,0,0,0,0,0,8,1,0.00,0.00,0.00,0.00,0.00,Matches,11fd2b75
342,Jaime Mata,es ESP,FWMF,Getafe,34,1988,35,22,1787,19.9,5,1,6,5,0,0,10,1,0.25,0.05,0.30,0.25,0.30,Matches,02319ad7
343,Luís Maximiano,pt POR,GK,Almería,24,1999,33,33,2970,33.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,3318286e
344,Borja Mayoral,es ESP,FW,Getafe,26,1997,27,25,2153,23.9,15,1,16,11,4,4,2,0,0.63,0.04,0.67,0.46,0.50,Matches,64e8ed6d
345,Mamadou Mbaye,sn SEN,DF,Cádiz,25,1998,4,2,288,3.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,8aae94b9
346,Hannibal Mejbri,tn TUN,MF,Sevilla,20,2003,6,1,104,1.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,ca22ccb0
347,Óscar Melendo,es ESP,MFFW,Granada,25,1997,26,15,1122,12.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,379652be
348,Gonzalo Melero,es ESP,MFFW,Almería,29,1994,28,10,1103,12.3,1,1,2,1,0,0,3,0,0.08,0.08,0.16,0.08,0.16,Matches,3902e91b
349,Memphis,nl NED,FW,Atlético Madrid,29,1994,23,9,893,9.9,5,1,6,5,0,0,2,0,0.50,0.10,0.60,0.50,0.60,Matches,8f696594
350,Houboulang Mendes,gw GNB,DF,Almería,25,1998,7,4,396,4.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1545cf15
351,Tomás Mendes,es ESP,MF,Alavés,18,2004,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,45f771db
352,Brais Méndez,es ESP,MFFW,Real Sociedad,26,1997,32,27,2413,26.8,5,6,11,5,0,0,7,0,0.19,0.22,0.41,0.19,0.41,Matches,c9e39d91
353,Bruno Méndez,uy URU,DF,Granada,23,1999,17,15,1333,14.8,2,0,2,2,0,0,4,0,0.14,0.00,0.14,0.14,0.14,Matches,66017b9d
354,Diego Méndez,es ESP,MF,Rayo Vallecano,19,2003,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b151a3f2
355,Ferland Mendy,fr FRA,DF,Real Madrid,28,1995,23,21,1720,19.1,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,3cefcaef
356,Jorge Meré,es ESP,DF,Cádiz,26,1997,10,8,673,7.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9f979eb2
357,Mikel Merino,es ESP,MF,Real Sociedad,27,1996,32,27,2482,27.6,5,3,8,5,0,0,10,0,0.18,0.11,0.29,0.18,0.29,Matches,d080ed5e
358,Omenuke Mfulu,cd COD,MF,Las Palmas,29,1994,5,1,82,0.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,bdc14559
359,Miguel,es ESP,FW,Alavés,23,1999,3,1,65,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6763373d
360,Éder Militão,br BRA,DF,Real Madrid,25,1998,10,6,496,5.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2784f898
361,Luis Milla,es ESP,MF,Getafe,28,1994,27,25,2115,23.5,0,1,1,0,0,0,6,0,0.00,0.04,0.04,0.00,0.04,Matches,19c36442
362,Marko Milovanović,rs SRB,FW,Almería,19,2003,11,2,308,3.4,1,0,1,1,0,0,0,0,0.29,0.00,0.29,0.29,0.29,Matches,1fda2b14
363,Óscar Mingueza,es ESP,DFMF,Celta Vigo,24,1999,38,33,2998,33.3,2,2,4,2,0,0,4,0,0.06,0.06,0.12,0.06,0.12,Matches,056269d7
364,Ignasi Miquel,es ESP,DF,Granada,30,1992,34,33,2992,33.2,1,1,2,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06,Matches,174f09a6
365,Rafa Mir,es ESP,FW,Sevilla,26,1997,15,3,391,4.3,2,0,2,2,0,0,1,0,0.46,0.00,0.46,0.46,0.46,Matches,bbf5c11b
366,Juan Miranda,es ESP,DF,Real Betis,23,2000,25,21,1858,20.6,1,1,2,1,0,0,8,0,0.05,0.05,0.10,0.05,0.10,Matches,ead61f73
367,Stefan Mitrović,rs SRB,DF,Getafe,33,1990,11,9,699,7.8,1,0,1,1,0,0,3,0,0.13,0.00,0.13,0.13,0.13,Matches,e6777e6b
368,Luka Modrić,hr CRO,MF,Real Madrid,37,1985,32,18,1688,18.8,2,6,8,2,0,0,2,0,0.11,0.32,0.43,0.11,0.43,Matches,6025fab1
369,Johan Mojica,co COL,DFMF,Osasuna,30,1992,30,22,2041,22.7,0,3,3,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,Matches,608f2092
370,Alberto Moleiro,es ESP,MFFW,Las Palmas,19,2003,28,21,1803,20.0,3,3,6,3,0,0,1,0,0.15,0.15,0.30,0.15,0.30,Matches,c2c8897d
371,Nahuel Molina,ar ARG,MFDF,Atlético Madrid,25,1998,30,19,1852,20.6,2,3,5,2,0,0,4,1,0.10,0.15,0.24,0.10,0.24,Matches,23610943
372,Jon Moncayola,es ESP,MF,Osasuna,25,1998,33,21,1800,20.0,1,3,4,1,0,0,2,1,0.05,0.15,0.20,0.05,0.20,Matches,9939e168
373,César Montes,mx MEX,DF,Almería,26,1997,21,21,1788,19.9,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,28e957d7
374,Álvaro Morata,es ESP,FW,Atlético Madrid,30,1992,32,21,1904,21.2,15,3,18,15,0,1,4,1,0.71,0.14,0.85,0.71,0.85,Matches,129af0db
375,Alberto Moreno,es ESP,DF,Villarreal,31,1992,27,17,1484,16.5,2,2,4,2,0,0,5,2,0.12,0.12,0.24,0.12,0.24,Matches,11b9265b
376,Gerard Moreno,es ESP,FW,Villarreal,31,1992,30,28,2215,24.6,10,6,16,8,2,3,0,0,0.41,0.24,0.65,0.33,0.57,Matches,81f0781e
377,Jorge Moreno,es ESP,DF,Osasuna,22,2001,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1f875ef8
378,Ilaix Moriba,gn GUI,MF,Getafe,20,2003,14,8,605,6.7,0,2,2,0,0,0,5,1,0.00,0.30,0.30,0.00,0.30,Matches,f4c69aa6
379,Manu Morlanes,es ESP,MF,Mallorca,24,1999,35,16,1615,17.9,0,2,2,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,Matches,a0255c67
380,Cristhian Mosquera,es ESP,DF,Valencia,19,2004,36,33,3075,34.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,dc1ce4f5
381,Yerson Mosquera,co COL,DF,Villarreal,22,2001,16,14,1229,13.7,2,1,3,2,0,0,4,0,0.15,0.07,0.22,0.15,0.22,Matches,1e159d70
382,Abdul Mumin,gh GHA,DF,Rayo Vallecano,25,1998,20,19,1694,18.8,1,0,1,1,0,0,5,1,0.05,0.00,0.05,0.05,0.05,Matches,5487adcd
383,Iker Muniain,es ESP,MF,Athletic Club,30,1992,20,5,594,6.6,2,0,2,2,0,0,1,0,0.30,0.00,0.30,0.30,0.30,Matches,c05dfb74
384,Aihen Muñoz,es ESP,DF,Real Sociedad,25,1997,21,11,1127,12.5,0,2,2,0,0,0,2,0,0.00,0.16,0.16,0.00,0.16,Matches,228b0d9d
385,Iker Muñoz,es ESP,MF,Osasuna,20,2002,28,20,1854,20.6,4,0,4,4,0,0,5,0,0.19,0.00,0.19,0.19,0.19,Matches,175ece4c
386,Javier Muñoz,es ESP,MF,Las Palmas,28,1995,37,30,2640,29.3,2,3,5,2,0,0,6,0,0.07,0.10,0.17,0.07,0.17,Matches,ec7c84c2
387,Vedat Muriqi,xk KVX,FW,Mallorca,29,1994,29,25,2327,25.9,7,2,9,6,1,3,5,0,0.27,0.08,0.35,0.23,0.31,Matches,0cadc46d
388,Nacho,es ESP,DF,Real Madrid,33,1990,29,18,1746,19.4,0,1,1,0,0,0,4,2,0.00,0.05,0.05,0.00,0.05,Matches,2946f9a1
389,Matija Nastasić,rs SRB,DF,Mallorca,30,1993,26,25,2258,25.1,2,0,2,2,0,0,8,0,0.08,0.00,0.08,0.08,0.08,Matches,f35430a4
390,Roberto Navarro,es ESP,MF,Cádiz,21,2002,28,24,1888,21.0,1,1,2,1,0,0,0,1,0.05,0.05,0.10,0.05,0.10,Matches,c997b942
391,Jesús Navas,es ESP,DFMF,Sevilla,37,1985,29,25,2003,22.3,0,2,2,0,0,0,6,1,0.00,0.09,0.09,0.00,0.09,Matches,3f10bd22
392,Álvaro Negredo,es ESP,FW,Cádiz,37,1985,7,0,54,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,63b0ca6b
393,Carlos Neva,es ESP,DF,Granada,27,1996,36,36,3146,35.0,0,2,2,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,Matches,8d47bb39
394,Tanguy Nianzou,fr FRA,DF,Sevilla,21,2002,8,3,318,3.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,5853ac44
395,Saúl Ñíguez,es ESP,MF,Atlético Madrid,28,1994,34,14,1374,15.3,1,4,5,1,0,0,10,1,0.07,0.26,0.33,0.07,0.33,Matches,c14bc029
396,Peru Nolaskoain,es ESP,DFMF,Athletic Club,24,1998,2,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,857cb4f3
397,Randy Nteka,ao ANG,FW,Rayo Vallecano,25,1997,16,3,572,6.4,1,1,2,0,1,1,3,0,0.16,0.16,0.31,0.00,0.16,Matches,a6103274
398,Unai Núñez,es ESP,DF,Celta Vigo,26,1997,34,31,2801,31.1,1,0,1,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03,Matches,be170419
399,Ørjan Nyland,no NOR,GK,Sevilla,32,1990,24,24,2160,24.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,bdedffac
400,Jan Oblak,si SVN,GK,Atlético Madrid,30,1993,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,ee8508c0
401,Brian Ocampo,uy URU,MF,Cádiz,24,1999,13,1,248,2.8,1,0,1,1,0,0,2,0,0.36,0.00,0.36,0.36,0.36,Matches,2e3995cd
402,Lucas Ocampos,ar ARG,MFFW,Sevilla,29,1994,35,34,2871,31.9,4,3,7,3,1,1,8,0,0.13,0.09,0.22,0.09,0.19,Matches,a08b974a
403,Álvaro Odriozola,es ESP,DF,Real Sociedad,27,1995,9,6,393,4.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1d1691ad
404,Aingeru Olabarrieta,es ESP,FW,Athletic Club,17,2005,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b7e92b0e
405,Olasagasti,es ESP,MF,Real Sociedad,22,2000,14,2,360,4.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,3d99999d
406,Samu Omorodion,es ESP,FW,Alavés,19,2004,34,21,1918,21.3,8,1,9,8,0,0,6,0,0.38,0.05,0.42,0.38,0.42,Matches,dc44b03c
407,Samu Omorodion,es ESP,FW,Granada,19,2004,1,1,80,0.9,1,0,1,1,0,0,0,0,1.13,0.00,1.13,1.13,1.13,Matches,dc44b03c
408,Aimar Oroz,es ESP,MF,Osasuna,21,2001,33,26,2339,26.0,2,1,3,1,1,1,3,0,0.08,0.04,0.12,0.04,0.08,Matches,7c363088
409,Eneko Ortiz,es ESP,MF,Alavés,20,2003,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,dc5ea86b
410,Asier Osambela,es ESP,MF,Osasuna,19,2004,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e87c44a9
411,Milutin Osmajić,me MNE,FW,Cádiz,24,1999,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,375ed9d7
412,Aiham Ousou,sy SYR,DF,Cádiz,23,2000,6,5,430,4.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2973a975
413,Jesús Owono,gq EQG,GK,Alavés,22,2001,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,d6e3d7fb
414,Mikel Oyarzabal,es ESP,FWMF,Real Sociedad,26,1997,33,23,2156,24.0,9,3,12,7,2,2,3,0,0.38,0.13,0.50,0.29,0.42,Matches,8c3c640c
415,Cenk Özkacar,tr TUR,DF,Valencia,22,2000,23,18,1598,17.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,9a93efc9
416,Jon Pacheco,es ESP,DF,Real Sociedad,22,2001,23,16,1526,17.0,1,1,2,1,0,0,8,0,0.06,0.06,0.12,0.06,0.12,Matches,44150beb
417,Isaac Palazón Camacho,es ESP,MF,Rayo Vallecano,28,1994,37,34,2791,31.0,4,1,5,2,2,2,8,0,0.13,0.03,0.16,0.06,0.10,Matches,49dbab27
418,Joaquín Panichelli,ar ARG,MFFW,Alavés,20,2002,8,2,226,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ae14af56
419,Sokratis Papastathopoulos,gr GRE,DF,Real Betis,35,1988,15,12,1136,12.6,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,b682dcf6
420,Victor Parada,es ESP,DF,Alavés,21,2002,2,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8ca358c5
421,Aitor Paredes,es ESP,DF,Athletic Club,23,2000,34,31,2704,30.0,1,0,1,1,0,0,9,1,0.03,0.00,0.03,0.03,0.03,Matches,b906757a
422,Daniel Parejo,es ESP,MF,Villarreal,34,1989,33,29,2580,28.7,3,5,8,0,3,3,4,0,0.10,0.17,0.28,0.00,0.17,Matches,7460ca0d
423,Pascu,es ESP,FW,Villarreal,20,2003,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a2d9cf74
424,Gabriel Paulista,br BRA,DF,Atlético Madrid,32,1990,5,5,405,4.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b7ca5c51
425,Gabriel Paulista,br BRA,DF,Valencia,32,1990,18,16,1398,15.5,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches,b7ca5c51
426,Nicolás Paz,ar ARG,MF,Real Madrid,18,2004,4,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,01bb93d5
427,Alfonso Pedraza,es ESP,DF,Villarreal,27,1996,19,14,1116,12.4,1,3,4,1,0,0,4,1,0.08,0.24,0.32,0.08,0.32,Matches,63f04c6c
428,Pedri,es ESP,MFFW,Barcelona,20,2002,24,16,1476,16.4,4,2,6,4,0,0,3,0,0.24,0.12,0.37,0.24,0.37,Matches,0d9b2d31
429,Adrià Pedrosa,es ESP,DFMF,Sevilla,25,1998,31,15,1753,19.5,1,4,5,1,0,0,1,0,0.05,0.21,0.26,0.05,0.26,Matches,112521d1
430,Pejiño,es ESP,MFFW,Las Palmas,27,1996,17,6,504,5.6,2,0,2,2,0,0,1,0,0.36,0.00,0.36,0.36,0.36,Matches,8c4e56cb
431,Facundo Pellistri,uy URU,MFFW,Granada,21,2001,15,14,1232,13.7,2,1,3,2,0,0,2,1,0.15,0.07,0.22,0.15,0.22,Matches,ac7e7b1c
432,Iñaki Peña,es ESP,GK,Barcelona,24,1999,10,10,900,10.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cc1c5035
433,Marcos Peña,es ESP,MF,Almería,18,2005,7,4,441,4.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,736c14ec
434,Rubén Peña,es ESP,DFMF,Osasuna,32,1991,29,26,2088,23.2,0,2,2,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09,Matches,1f079188
435,Alberto Perea,es ESP,FWMF,Granada,32,1990,2,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5496cc91
436,Ayoze Pérez,es ESP,MFFW,Real Betis,30,1993,31,29,2294,25.5,9,1,10,9,0,0,4,0,0.35,0.04,0.39,0.35,0.39,Matches,819aa8e7
437,Carles Pérez,es ESP,MF,Celta Vigo,25,1998,16,7,772,8.6,1,1,2,1,0,0,3,0,0.12,0.12,0.23,0.12,0.23,Matches,a8f21b9f
438,Francisco Perez,es ESP,MF,Valencia,20,2002,32,27,2049,22.8,1,4,5,1,0,0,4,0,0.04,0.18,0.22,0.04,0.22,Matches,3d79a68c
439,Kike Pérez,es ESP,MFFW,Rayo Vallecano,26,1997,24,9,835,9.3,1,0,1,1,0,0,7,0,0.11,0.00,0.11,0.11,0.11,Matches,237a3851
440,Máximo Perrone,ar ARG,MF,Las Palmas,20,2003,29,20,1623,18.0,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,53552942
441,Njegoš Petrović,rs SRB,MF,Granada,24,1999,10,0,157,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0cb29e91
442,Germán Pezzella,ar ARG,DF,Real Betis,32,1991,32,32,2767,30.7,1,0,1,1,0,0,7,0,0.03,0.00,0.03,0.03,0.03,Matches,8c725b43
443,Kamil Piątkowski,pl POL,DF,Granada,23,2000,9,6,505,5.6,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,2cf496fb
444,Yéremy Pino,es ESP,MFFW,Villarreal,20,2002,7,7,475,5.3,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,540ec57b
445,Portu,es ESP,FWMF,Getafe,31,1992,3,0,97,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1bda5842
446,Portu,es ESP,MFFW,Girona,31,1992,33,11,1188,13.2,7,5,12,7,0,0,3,0,0.53,0.38,0.91,0.53,0.91,Matches,1bda5842
447,José Pozo,es ESP,FWMF,Rayo Vallecano,27,1996,2,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fc8b614b
448,Alejandro Pozo Pozo,es ESP,DFMF,Almería,24,1999,21,9,976,10.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,3c16d927
449,Beñat Prados,es ESP,MF,Athletic Club,22,2001,26,16,1449,16.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1f60244a
450,Abdón Prats,es ESP,FW,Mallorca,30,1992,34,11,1270,14.1,6,1,7,6,0,0,4,0,0.43,0.07,0.50,0.43,0.50,Matches,d1b060e2
451,Marc Pubill,es ESP,DF,Almería,20,2003,23,22,1883,20.9,1,3,4,1,0,0,2,0,0.05,0.14,0.19,0.05,0.19,Matches,365113c0
452,Antonio Puertas,es ESP,MFFW,Granada,31,1992,27,6,730,8.1,0,2,2,0,0,2,3,1,0.00,0.25,0.25,0.00,0.25,Matches,c77a8043
453,Arnau Puigmal,es ESP,MFDF,Almería,22,2001,11,3,255,2.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,39352da2
454,Nemanja Radonjić,rs SRB,MF,Mallorca,27,1996,11,4,353,3.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0630eb63
455,Aleksandar Radovanović,rs SRB,DF,Almería,29,1993,9,8,569,6.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,09507ffa
456,Abdellah Raihani,ma MAR,FW,Atlético Madrid,19,2004,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,16ec501b
457,Antonio Raillo,es ESP,DF,Mallorca,31,1991,26,25,2195,24.4,3,2,5,3,0,0,6,1,0.12,0.08,0.21,0.12,0.21,Matches,b857bd29
458,Predrag Rajković,rs SRB,GK,Mallorca,27,1995,36,36,3240,36.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,58ad9383
459,Ivan Rakitić,hr CRO,MF,Sevilla,35,1988,18,16,1425,15.8,2,1,3,2,0,0,6,0,0.13,0.06,0.19,0.13,0.19,Matches,89f951b5
460,Largie Ramazani,be BEL,MFFW,Almería,22,2001,29,16,1555,17.3,3,5,8,3,0,0,11,2,0.17,0.29,0.46,0.17,0.46,Matches,cc9256ef
461,Benito Ramírez,es ESP,MF,Las Palmas,28,1995,20,2,384,4.3,1,1,2,1,0,0,0,0,0.23,0.23,0.47,0.23,0.47,Matches,db714daf
462,Sandro Ramírez,es ESP,FWMF,Las Palmas,28,1995,27,21,1808,20.1,1,3,4,1,0,1,3,0,0.05,0.15,0.20,0.05,0.20,Matches,833fb62e
463,Chris Ramos,es ESP,FW,Cádiz,26,1997,37,30,2612,29.0,5,1,6,5,0,0,5,0,0.17,0.03,0.21,0.17,0.21,Matches,44e07fac
464,Sergio Ramos,es ESP,DF,Sevilla,37,1986,28,28,2517,28.0,3,0,3,3,0,0,7,1,0.11,0.00,0.11,0.11,0.11,Matches,08511d65
465,Raphinha,br BRA,FWMF,Barcelona,26,1996,28,17,1368,15.2,6,9,15,5,1,1,4,1,0.39,0.59,0.99,0.33,0.92,Matches,3423f250
466,Andrei Ratiu,ro ROU,DFMF,Rayo Vallecano,25,1998,12,6,630,7.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b1b99435
467,Raúl,es ESP,FW,Osasuna,22,2000,35,13,1355,15.1,6,1,7,6,0,0,4,0,0.40,0.07,0.46,0.40,0.46,Matches,18f0a9f0
468,Abde Rebbach,dz ALG,MF,Alavés,24,1998,23,6,722,8.0,1,0,1,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,Matches,9a796115
469,Pepe Reina,es ESP,GK,Villarreal,40,1982,2,2,180,2.0,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,e358587b
470,Álex Remiro,es ESP,GK,Real Sociedad,28,1995,37,37,3275,36.4,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,374ee424
471,Chadi Riad,ma MAR,DF,Real Betis,20,2003,26,24,2164,24.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b3b9b8b8
472,Diego Rico,es ESP,DF,Getafe,30,1993,32,28,2535,28.2,0,7,7,0,0,0,10,0,0.00,0.25,0.25,0.00,0.25,Matches,d9ba39fc
473,Luis Rioja,es ESP,MF,Alavés,29,1993,37,31,2498,27.8,5,4,9,2,3,4,4,0,0.18,0.14,0.32,0.07,0.22,Matches,eb3dd471
474,Rodrigo Riquelme,es ESP,MFDF,Atlético Madrid,23,2000,34,17,1528,17.0,3,5,8,3,0,0,1,0,0.18,0.29,0.47,0.18,0.47,Matches,65154df0
